variant,country,year,potentialsupport2569_70
estimates,4,1950,26.639
estimates,4,1951,25.69
estimates,4,1952,25.139
estimates,4,1953,24.961
estimates,4,1954,25.158
estimates,4,1955,25.756
estimates,4,1956,25.002
estimates,4,1957,24.587
estimates,4,1958,24.49
estimates,4,1959,24.708
estimates,4,1960,25.258
estimates,4,1961,24.617
estimates,4,1962,24.272
estimates,4,1963,24.217
estimates,4,1964,24.459
estimates,4,1965,25.016
estimates,4,1966,24.515
estimates,4,1967,24.292
estimates,4,1968,24.324
estimates,4,1969,24.6
estimates,4,1970,25.128
estimates,4,1971,24.659
estimates,4,1972,24.432
estimates,4,1973,24.438
estimates,4,1974,24.669
estimates,4,1975,25.126
estimates,4,1976,24.634
estimates,4,1977,24.442
estimates,4,1978,24.552
estimates,4,1979,24.993
estimates,4,1980,25.822
estimates,4,1981,25.147
estimates,4,1982,24.926
estimates,4,1983,25.227
estimates,4,1984,26.198
estimates,4,1985,28.156
estimates,4,1986,27.334
estimates,4,1987,26.832
estimates,4,1988,26.633
estimates,4,1989,26.732
estimates,4,1990,27.156
estimates,4,1991,26.459
estimates,4,1992,25.811
estimates,4,1993,25.216
estimates,4,1994,24.665
estimates,4,1995,24.12
estimates,4,1996,23.699
estimates,4,1997,23.457
estimates,4,1998,23.383
estimates,4,1999,23.476
estimates,4,2000,23.73
estimates,4,2001,23.851
estimates,4,2002,24.129
estimates,4,2003,24.522
estimates,4,2004,24.983
estimates,4,2005,25.475
estimates,4,2006,25.201
estimates,4,2007,25.011
estimates,4,2008,24.895
estimates,4,2009,24.845
estimates,4,2010,24.845
estimates,4,2011,24.672
estimates,4,2012,24.621
estimates,4,2013,24.637
estimates,4,2014,24.651
estimates,4,2015,24.637
medium_variant,4,2015,24.637
medium_variant,4,2016,24.125
medium_variant,4,2017,23.68
medium_variant,4,2018,23.337
medium_variant,4,2019,23.137
medium_variant,4,2020,23.081
medium_variant,4,2021,22.853
medium_variant,4,2022,22.772
medium_variant,4,2023,22.796
medium_variant,4,2024,22.88
medium_variant,4,2025,22.997
