variant,country,year,potentialsupport2569_70
estimates,703,1950,11.583
estimates,703,1951,11.592
estimates,703,1952,11.618
estimates,703,1953,11.65
estimates,703,1954,11.692
estimates,703,1955,11.752
estimates,703,1956,11.624
estimates,703,1957,11.517
estimates,703,1958,11.426
estimates,703,1959,11.362
estimates,703,1960,11.333
estimates,703,1961,11.163
estimates,703,1962,11.051
estimates,703,1963,10.94
estimates,703,1964,10.758
estimates,703,1965,10.475
estimates,703,1966,10.025
estimates,703,1967,9.572
estimates,703,1968,9.154
estimates,703,1969,8.8
estimates,703,1970,8.514
estimates,703,1971,8.208
estimates,703,1972,7.973
estimates,703,1973,7.787
estimates,703,1974,7.631
estimates,703,1975,7.494
estimates,703,1976,7.302
estimates,703,1977,7.156
estimates,703,1978,7.05
estimates,703,1979,6.978
estimates,703,1980,6.937
estimates,703,1981,6.869
estimates,703,1982,6.823
estimates,703,1983,6.824
estimates,703,1984,6.909
estimates,703,1985,7.099
estimates,703,1986,7.273
estimates,703,1987,7.57
estimates,703,1988,7.92
estimates,703,1989,8.19
estimates,703,1990,8.292
estimates,703,1991,8.079
estimates,703,1992,7.769
estimates,703,1993,7.447
estimates,703,1994,7.206
estimates,703,1995,7.073
estimates,703,1996,6.904
estimates,703,1997,6.815
estimates,703,1998,6.783
estimates,703,1999,6.782
estimates,703,2000,6.8
estimates,703,2001,6.755
estimates,703,2002,6.733
estimates,703,2003,6.736
estimates,703,2004,6.765
estimates,703,2005,6.821
estimates,703,2006,6.834
estimates,703,2007,6.862
estimates,703,2008,6.902
estimates,703,2009,6.943
estimates,703,2010,6.975
estimates,703,2011,6.911
estimates,703,2012,6.846
estimates,703,2013,6.769
estimates,703,2014,6.672
estimates,703,2015,6.561
medium_variant,703,2015,6.561
medium_variant,703,2016,6.392
medium_variant,703,2017,6.228
medium_variant,703,2018,6.047
medium_variant,703,2019,5.848
medium_variant,703,2020,5.629
medium_variant,703,2021,5.369
medium_variant,703,2022,5.109
medium_variant,703,2023,4.86
medium_variant,703,2024,4.634
medium_variant,703,2025,4.436
medium_variant,703,2026,4.251
medium_variant,703,2027,4.088
medium_variant,703,2028,3.945
medium_variant,703,2029,3.821
medium_variant,703,2030,3.716
medium_variant,703,2031,3.623
medium_variant,703,2032,3.545
medium_variant,703,2033,3.48
medium_variant,703,2034,3.424
medium_variant,703,2035,3.375
medium_variant,703,2036,3.329
medium_variant,703,2037,3.29
medium_variant,703,2038,3.251
medium_variant,703,2039,3.207
medium_variant,703,2040,3.153
medium_variant,703,2041,3.083
medium_variant,703,2042,3.008
medium_variant,703,2043,2.927
medium_variant,703,2044,2.843
medium_variant,703,2045,2.757
