variant,country,year,potentialsupport2569_70
estimates,364,1950,12.815
estimates,364,1951,12.812
estimates,364,1952,12.937
estimates,364,1953,13.185
estimates,364,1954,13.558
estimates,364,1955,14.069
estimates,364,1956,14.049
estimates,364,1957,14.147
estimates,364,1958,14.381
estimates,364,1959,14.786
estimates,364,1960,15.386
estimates,364,1961,15.523
estimates,364,1962,15.823
estimates,364,1963,16.262
estimates,364,1964,16.818
estimates,364,1965,17.489
estimates,364,1966,17.527
estimates,364,1967,17.674
estimates,364,1968,17.918
estimates,364,1969,18.249
estimates,364,1970,18.669
estimates,364,1971,18.436
estimates,364,1972,18.323
estimates,364,1973,18.341
estimates,364,1974,18.509
estimates,364,1975,18.835
estimates,364,1976,18.717
estimates,364,1977,18.767
estimates,364,1978,18.974
estimates,364,1979,19.333
estimates,364,1980,19.83
estimates,364,1981,19.789
estimates,364,1982,19.868
estimates,364,1983,20.036
estimates,364,1984,20.251
estimates,364,1985,20.461
estimates,364,1986,20.145
estimates,364,1987,19.88
estimates,364,1988,19.604
estimates,364,1989,19.244
estimates,364,1990,18.782
estimates,364,1991,18.107
estimates,364,1992,17.459
estimates,364,1993,16.882
estimates,364,1994,16.412
estimates,364,1995,16.043
estimates,364,1996,15.666
estimates,364,1997,15.402
estimates,364,1998,15.219
estimates,364,1999,15.091
estimates,364,2000,15.002
estimates,364,2001,14.662
estimates,364,2002,14.341
estimates,364,2003,14.048
estimates,364,2004,13.808
estimates,364,2005,13.638
estimates,364,2006,13.735
estimates,364,2007,13.926
estimates,364,2008,14.196
estimates,364,2009,14.537
estimates,364,2010,14.942
estimates,364,2011,15.389
estimates,364,2012,15.896
estimates,364,2013,16.422
estimates,364,2014,16.919
estimates,364,2015,17.349
medium_variant,364,2015,17.349
medium_variant,364,2016,17.468
medium_variant,364,2017,17.517
medium_variant,364,2018,17.435
medium_variant,364,2019,17.15
medium_variant,364,2020,16.644
medium_variant,364,2021,15.881
medium_variant,364,2022,15.039
medium_variant,364,2023,14.184
medium_variant,364,2024,13.38
medium_variant,364,2025,12.646
medium_variant,364,2026,11.97
medium_variant,364,2027,11.36
medium_variant,364,2028,10.798
medium_variant,364,2029,10.272
medium_variant,364,2030,9.776
medium_variant,364,2031,9.332
medium_variant,364,2032,8.926
medium_variant,364,2033,8.549
medium_variant,364,2034,8.197
medium_variant,364,2035,7.867
medium_variant,364,2036,7.576
medium_variant,364,2037,7.303
medium_variant,364,2038,7.045
medium_variant,364,2039,6.801
medium_variant,364,2040,6.567
medium_variant,364,2041,6.354
medium_variant,364,2042,6.15
medium_variant,364,2043,5.938
medium_variant,364,2044,5.704
medium_variant,364,2045,5.442
medium_variant,364,2046,5.171
medium_variant,364,2047,4.894
medium_variant,364,2048,4.608
medium_variant,364,2049,4.313
medium_variant,364,2050,4.013
medium_variant,364,2051,3.726
medium_variant,364,2052,3.451
medium_variant,364,2053,3.196
medium_variant,364,2054,2.969
medium_variant,364,2055,2.772
medium_variant,364,2056,2.609
medium_variant,364,2057,2.468
medium_variant,364,2058,2.349
medium_variant,364,2059,2.252
medium_variant,364,2060,2.175
medium_variant,364,2061,2.125
medium_variant,364,2062,2.091
medium_variant,364,2063,2.07
medium_variant,364,2064,2.059
medium_variant,364,2065,2.055
medium_variant,364,2066,2.064
medium_variant,364,2067,2.081
medium_variant,364,2068,2.103
medium_variant,364,2069,2.125
medium_variant,364,2070,2.146
medium_variant,364,2071,2.166
medium_variant,364,2072,2.184
medium_variant,364,2073,2.197
medium_variant,364,2074,2.205
medium_variant,364,2075,2.205
medium_variant,364,2076,2.194
medium_variant,364,2077,2.175
medium_variant,364,2078,2.148
medium_variant,364,2079,2.117
medium_variant,364,2080,2.085
medium_variant,364,2081,2.046
medium_variant,364,2082,2.004
medium_variant,364,2083,1.962
medium_variant,364,2084,1.922
medium_variant,364,2085,1.887
medium_variant,364,2086,1.855
medium_variant,364,2087,1.826
medium_variant,364,2088,1.802
medium_variant,364,2089,1.781
medium_variant,364,2090,1.764
medium_variant,364,2091,1.756
medium_variant,364,2092,1.751
medium_variant,364,2093,1.75
medium_variant,364,2094,1.752
medium_variant,364,2095,1.755
medium_variant,364,2096,1.768
medium_variant,364,2097,1.782
medium_variant,364,2098,1.797
medium_variant,364,2099,1.81
