variant,country,year,potentialsupport2569_70
estimates,780,1950,17.086
estimates,780,1951,16.694
estimates,780,1952,16.422
estimates,780,1953,16.29
estimates,780,1954,16.323
estimates,780,1955,16.52
estimates,780,1956,16.492
estimates,780,1957,16.597
estimates,780,1958,16.804
estimates,780,1959,17.057
estimates,780,1960,17.328
estimates,780,1961,17.387
estimates,780,1962,17.549
estimates,780,1963,17.823
estimates,780,1964,18.222
estimates,780,1965,18.751
estimates,780,1966,17.93
estimates,780,1967,17.146
estimates,780,1968,16.384
estimates,780,1969,15.626
estimates,780,1970,14.879
estimates,780,1971,14.303
estimates,780,1972,13.788
estimates,780,1973,13.344
estimates,780,1974,12.975
estimates,780,1975,12.674
estimates,780,1976,12.351
estimates,780,1977,12.097
estimates,780,1978,11.887
estimates,780,1979,11.696
estimates,780,1980,11.517
estimates,780,1981,11.357
estimates,780,1982,11.226
estimates,780,1983,11.134
estimates,780,1984,11.107
estimates,780,1985,11.157
estimates,780,1986,11.189
estimates,780,1987,11.292
estimates,780,1988,11.428
estimates,780,1989,11.551
estimates,780,1990,11.642
estimates,780,1991,11.606
estimates,780,1992,11.565
estimates,780,1993,11.527
estimates,780,1994,11.508
estimates,780,1995,11.517
estimates,780,1996,11.398
estimates,780,1997,11.309
estimates,780,1998,11.245
estimates,780,1999,11.205
estimates,780,2000,11.189
estimates,780,2001,11.134
estimates,780,2002,11.103
estimates,780,2003,11.087
estimates,780,2004,11.077
estimates,780,2005,11.071
estimates,780,2006,10.987
estimates,780,2007,10.916
estimates,780,2008,10.844
estimates,780,2009,10.751
estimates,780,2010,10.624
estimates,780,2011,10.442
estimates,780,2012,10.258
estimates,780,2013,10.071
estimates,780,2014,9.88
estimates,780,2015,9.685
medium_variant,780,2015,9.685
medium_variant,780,2016,9.408
medium_variant,780,2017,9.14
medium_variant,780,2018,8.875
medium_variant,780,2019,8.609
medium_variant,780,2020,8.338
medium_variant,780,2021,8.031
medium_variant,780,2022,7.742
medium_variant,780,2023,7.471
medium_variant,780,2024,7.217
medium_variant,780,2025,6.979
medium_variant,780,2026,6.704
medium_variant,780,2027,6.46
medium_variant,780,2028,6.24
medium_variant,780,2029,6.032
medium_variant,780,2030,5.835
medium_variant,780,2031,5.61
medium_variant,780,2032,5.407
medium_variant,780,2033,5.234
medium_variant,780,2034,5.104
medium_variant,780,2035,5.018
medium_variant,780,2036,4.93
medium_variant,780,2037,4.878
medium_variant,780,2038,4.847
medium_variant,780,2039,4.823
medium_variant,780,2040,4.798
medium_variant,780,2041,4.731
medium_variant,780,2042,4.667
medium_variant,780,2043,4.604
medium_variant,780,2044,4.54
medium_variant,780,2045,4.474
medium_variant,780,2046,4.366
medium_variant,780,2047,4.262
medium_variant,780,2048,4.157
medium_variant,780,2049,4.042
medium_variant,780,2050,3.917
medium_variant,780,2051,3.753
medium_variant,780,2052,3.594
medium_variant,780,2053,3.446
medium_variant,780,2054,3.32
medium_variant,780,2055,3.219
medium_variant,780,2056,3.119
medium_variant,780,2057,3.039
medium_variant,780,2058,2.979
medium_variant,780,2059,2.939
medium_variant,780,2060,2.916
medium_variant,780,2061,2.893
medium_variant,780,2062,2.886
medium_variant,780,2063,2.893
medium_variant,780,2064,2.909
medium_variant,780,2065,2.932
medium_variant,780,2066,2.945
medium_variant,780,2067,2.966
medium_variant,780,2068,2.992
medium_variant,780,2069,3.018
medium_variant,780,2070,3.043
medium_variant,780,2071,3.042
medium_variant,780,2072,3.04
medium_variant,780,2073,3.034
medium_variant,780,2074,3.025
medium_variant,780,2075,3.014
medium_variant,780,2076,2.978
medium_variant,780,2077,2.938
medium_variant,780,2078,2.898
medium_variant,780,2079,2.861
medium_variant,780,2080,2.828
medium_variant,780,2081,2.779
medium_variant,780,2082,2.733
medium_variant,780,2083,2.691
medium_variant,780,2084,2.656
medium_variant,780,2085,2.627
medium_variant,780,2086,2.595
medium_variant,780,2087,2.569
medium_variant,780,2088,2.549
medium_variant,780,2089,2.535
medium_variant,780,2090,2.525
medium_variant,780,2091,2.514
medium_variant,780,2092,2.508
medium_variant,780,2093,2.506
medium_variant,780,2094,2.507
medium_variant,780,2095,2.51
medium_variant,780,2096,2.51
medium_variant,780,2097,2.513
medium_variant,780,2098,2.516
medium_variant,780,2099,2.519
medium_variant,780,2100,2.523
high_variant,780,2015,10.3030023503247
low_variant,780,2015,10.3030023503247
constant_fertility,780,2015,10.3030023503247
instant_replacement,780,2015,10.3030023503247
zero_migration,780,2015,10.3030023503247
constant_mortality,780,2015,10.3030023503247
no_change,780,2015,10.3030023503247
high_variant,780,2020,8.96503894708568
low_variant,780,2020,8.96503894708568
