country,variant,year,population
826,estimates,1950,50616.014
826,estimates,1951,50621.416
826,estimates,1952,50686.055
826,estimates,1953,50797.274
826,estimates,1954,50945.397
826,estimates,1955,51123.707
826,estimates,1956,51328.662
826,estimates,1957,51559.67
826,estimates,1958,51818.623
826,estimates,1959,52108.972
826,estimates,1960,52433.157
826,estimates,1961,52789.816
826,estimates,1962,53171.326
826,estimates,1963,53562.805
826,estimates,1964,53945.019
826,estimates,1965,54303.107
826,estimates,1966,54630.989
826,estimates,1967,54928.528
826,estimates,1968,55194.456
826,estimates,1969,55429.643
826,estimates,1970,55634.935
826,estimates,1971,55809.75
826,estimates,1972,55953.322
826,estimates,1973,56066.83
826,estimates,1974,56152.179
826,estimates,1975,56211.947
826,estimates,1976,56247.405
826,estimates,1977,56262.02
826,estimates,1978,56263.661
826,estimates,1979,56262.127
826,estimates,1980,56265.475
826,estimates,1981,56276.315
826,estimates,1982,56296.24
826,estimates,1983,56330.877
826,estimates,1984,56386.226
826,estimates,1985,56466.131
826,estimates,1986,56574.28
826,estimates,1987,56709.208
826,estimates,1988,56862.893
826,estimates,1989,57023.746
826,estimates,1990,57183.331
826,estimates,1991,57339.447
826,estimates,1992,57494.538
826,estimates,1993,57650.473
826,estimates,1994,57810.771
826,estimates,1995,57978.321
826,estimates,1996,58156.745
826,estimates,1997,58346.673
826,estimates,1998,58544.938
826,estimates,1999,58746.728
826,estimates,2000,58950.848
826,estimates,2001,59149.343
826,estimates,2002,59348.953
826,estimates,2003,59580.222
826,estimates,2004,59884.128
826,estimates,2005,60286.754
826,estimates,2006,60802.801
826,estimates,2007,61414.66
826,estimates,2008,62076.221
826,estimates,2009,62722.607
826,estimates,2010,63306.843
826,estimates,2011,63811.882
826,estimates,2012,64250.33
826,estimates,2013,64641.11
826,estimates,2014,65015.686
826,constant_fertility,2015,65397.08
826,constant_mortality,2015,65397.08
826,estimates,2015,65397.08
826,high_variant,2015,65397.08
826,instant_replacement,2015,65397.08
826,low_variant,2015,65397.08
826,medium_variant,2015,65397.08
826,momentum,2015,65397.08
826,no_change,2015,65397.08
826,zero_migration,2015,65397.08
826,constant_fertility,2016,65799.797
826,constant_mortality,2016,65769.934
826,high_variant,2016,65865.449
826,instant_replacement,2016,65844.11
826,low_variant,2016,65727.519
