country,variant,year,population
458,estimates,1950,6109.915
458,estimates,1951,6271.486
458,estimates,1952,6450.083
458,estimates,1953,6640.041
458,estimates,1954,6837.358
458,estimates,1955,7039.719
458,estimates,1956,7246.538
458,estimates,1957,7458.898
458,estimates,1958,7679.27
458,estimates,1959,7911.036
458,estimates,1960,8157.106
458,estimates,1961,8418.46
458,estimates,1962,8692.815
458,estimates,1963,8974.084
458,estimates,1964,9253.963
458,estimates,1965,9526.563
458,estimates,1966,9789.982
458,estimates,1967,10046.172
458,estimates,1968,10297.801
458,estimates,1969,10549.226
458,estimates,1970,10803.978
458,estimates,1971,11062.338
458,estimates,1972,11324.251
458,estimates,1973,11592.698
458,estimates,1974,11871.233
458,estimates,1975,12162.369
458,estimates,1976,12468.893
458,estimates,1977,12790.546
458,estimates,1978,13123.069
458,estimates,1979,13460.201
458,estimates,1980,13798.125
458,estimates,1981,14133.84
458,estimates,1982,14470.633
458,estimates,1983,14818.617
458,estimates,1984,15191.625
458,estimates,1985,15598.942
458,estimates,1986,16045.047
458,estimates,1987,16525.108
458,estimates,1988,17027.588
458,estimates,1989,17535.971
458,estimates,1990,18038.321
458,estimates,1991,18529.454
458,estimates,1992,19012.724
458,estimates,1993,19494.967
458,estimates,1994,19986.894
458,estimates,1995,20495.597
458,estimates,1996,21023.321
458,estimates,1997,21565.325
458,estimates,1998,22113.464
458,estimates,1999,22656.286
458,estimates,2000,23185.608
458,estimates,2001,23698.907
458,estimates,2002,24198.811
458,estimates,2003,24688.703
458,estimates,2004,25174.109
458,estimates,2005,25659.393
458,estimates,2006,26143.566
458,estimates,2007,26625.845
458,estimates,2008,27111.069
458,estimates,2009,27605.383
458,estimates,2010,28112.289
458,estimates,2011,28635.128
458,estimates,2012,29170.456
458,estimates,2013,29706.724
458,estimates,2014,30228.017
458,constant_fertility,2015,30723.155
458,constant_mortality,2015,30723.155
458,estimates,2015,30723.155
458,high_variant,2015,30723.155
458,instant_replacement,2015,30723.155
458,low_variant,2015,30723.155
458,medium_variant,2015,30723.155
458,momentum,2015,30723.155
458,no_change,2015,30723.155
458,zero_migration,2015,30723.155
458,constant_fertility,2016,31162.573
458,constant_mortality,2016,31141.445
458,high_variant,2016,31186.031
458,instant_replacement,2016,31198.371
458,low_variant,2016,31108.031
458,medium_variant,2016,31187.265
458,momentum,2016,31159.397
458,no_change,2016,31156.886
458,zero_migration,2016,31096.204
458,constant_fertility,2017,31612.751
458,constant_mortality,2017,31562.583
458,high_variant,2017,31670.168
458,instant_replacement,2017,31651.579
458,low_variant,2017,31481.404
458,medium_variant,2017,31624.264
458,momentum,2017,31556.982
458,no_change,2017,31599.416
458,zero_migration,2017,31472.698
458,constant_fertility,2018,32071.009
458,constant_mortality,2018,31984.204
458,high_variant,2018,32170.457
458,instant_replacement,2018,32091.121
458,low_variant,2018,31843.742
458,medium_variant,2018,32042.458
458,momentum,2018,31928.49
458,no_change,2018,32047.963
458,zero_migration,2018,31850.401
458,constant_fertility,2019,32534.902
458,constant_mortality,2019,32404.141
458,high_variant,2019,32682.583
458,instant_replacement,2019,32529.424
458,low_variant,2019,32195.233
458,medium_variant,2019,32454.455
458,momentum,2019,32292.738
458,no_change,2019,32499.991
458,zero_migration,2019,32227.27
458,constant_fertility,2020,33002.213
458,constant_mortality,2020,32820.501
458,high_variant,2020,33202.889
458,instant_replacement,2020,32975.36
458,low_variant,2020,32535.758
458,medium_variant,2020,32869.323
458,momentum,2020,32663.329
458,no_change,2020,32953.225
458,zero_migration,2020,32601.466
458,constant_fertility,2021,33470.971
458,constant_mortality,2021,33231.568
458,high_variant,2021,33728.528
458,instant_replacement,2021,33431.194
458,low_variant,2021,32864.875
458,medium_variant,2021,33289.213
458,momentum,2021,33043.767
458,no_change,2021,33405.632
458,zero_migration,2021,32971.37
458,constant_fertility,2022,33939.416
458,constant_mortality,2022,33635.879
458,high_variant,2022,34257.354
458,instant_replacement,2022,33893.665
458,low_variant,2022,33181.833
458,medium_variant,2022,33710.811
458,momentum,2022,33429.57
458,no_change,2022,33855.408
458,zero_migration,2022,33335.554
458,constant_fertility,2023,34406.032
458,constant_mortality,2023,34032.157
458,high_variant,2023,34787.865
458,instant_replacement,2023,34359.466
458,low_variant,2023,33485.654
458,medium_variant,2023,34131.17
