country,variant,year,population
112,estimates,1950,7745.002
112,estimates,1951,7717.072
112,estimates,1952,7710.087
112,estimates,1953,7723.232
112,estimates,1954,7755.061
112,estimates,1955,7803.537
112,estimates,1956,7865.984
112,estimates,1957,7939.122
112,estimates,1958,8019.184
112,estimates,1959,8102.198
112,estimates,1960,8184.631
112,estimates,1961,8264.142
112,estimates,1962,8340.236
112,estimates,1963,8414.515
112,estimates,1964,8489.93
112,estimates,1965,8568.454
112,estimates,1966,8650.318
112,estimates,1967,8734.042
112,estimates,1968,8817.942
112,estimates,1969,8899.691
112,estimates,1970,8977.639
112,estimates,1971,9051.218
112,estimates,1972,9120.964
112,estimates,1973,9187.675
112,estimates,1974,9252.678
112,estimates,1975,9316.955
112,estimates,1976,9380.452
112,estimates,1977,9443.001
112,estimates,1978,9505.452
112,estimates,1979,9568.883
112,estimates,1980,9633.888
112,estimates,1981,9700.245
112,estimates,1982,9767.26
112,estimates,1983,9834.424
112,estimates,1984,9901.045
112,estimates,1985,9966.154
112,estimates,1986,10030.068
112,estimates,1987,10091.633
112,estimates,1988,10146.632
112,estimates,1989,10189.615
112,estimates,1990,10216.846
112,estimates,1991,10226.493
112,estimates,1992,10219.918
112,estimates,1993,10200.51
112,estimates,1994,10173.355
112,estimates,1995,10142.308
112,estimates,1996,10109.072
112,estimates,1997,10073.061
112,estimates,1998,10033.061
112,estimates,1999,9986.933
112,estimates,2000,9933.609
112,estimates,2001,9872.961
112,estimates,2002,9807.132
112,estimates,2003,9740.054
112,estimates,2004,9676.902
112,estimates,2005,9621.543
112,estimates,2006,9575.043
112,estimates,2007,9536.864
112,estimates,2008,9507.331
112,estimates,2009,9486.239
112,estimates,2010,9473.071
112,estimates,2011,9468.5
112,estimates,2012,9471.73
112,estimates,2013,9478.902
112,estimates,2014,9484.851
112,constant_fertility,2015,9485.772
112,constant_mortality,2015,9485.772
112,estimates,2015,9485.772
112,high_variant,2015,9485.772
112,instant_replacement,2015,9485.772
112,low_variant,2015,9485.772
112,medium_variant,2015,9485.772
112,momentum,2015,9485.772
112,no_change,2015,9485.772
112,zero_migration,2015,9485.772
112,constant_fertility,2016,9471.549
112,constant_mortality,2016,9468.72
112,high_variant,2016,9484.811
112,instant_replacement,2016,9496.724
112,low_variant,2016,9462.318
112,medium_variant,2016,9480.042
112,momentum,2016,9491.505
112,no_change,2016,9466.664
112,zero_migration,2016,9471.555
112,constant_fertility,2017,9453.513
112,constant_mortality,2017,9449.88
112,high_variant,2017,9486.028
112,instant_replacement,2017,9508.535
112,low_variant,2017,9435.023
112,medium_variant,2017,9468.338
112,momentum,2017,9495.825
112,no_change,2017,9442.826
112,zero_migration,2017,9456.437
112,constant_fertility,2018,9432.198
112,constant_mortality,2018,9429.106
112,high_variant,2018,9488.765
112,instant_replacement,2018,9520.084
112,low_variant,2018,9404.375
112,medium_variant,2018,9452.113
112,momentum,2018,9497.982
112,no_change,2018,9414.715
112,zero_migration,2018,9440.335
112,constant_fertility,2019,9408.062
112,constant_mortality,2019,9406.276
112,high_variant,2019,9492.441
112,instant_replacement,2019,9530.123
112,low_variant,2019,9370.733
112,medium_variant,2019,9433.874
112,momentum,2019,9497.37
112,no_change,2019,9382.749
112,zero_migration,2019,9423.151
112,constant_fertility,2020,9381.444
112,constant_mortality,2020,9381.229
112,high_variant,2020,9496.506
112,instant_replacement,2020,9537.707
112,low_variant,2020,9334.359
112,medium_variant,2020,9415.431
112,momentum,2020,9493.507
112,no_change,2020,9347.266
112,zero_migration,2020,9404.758
112,constant_fertility,2021,9352.596
112,constant_mortality,2021,9353.858
112,high_variant,2021,9500.515
112,instant_replacement,2021,9542.249
112,low_variant,2021,9295.402
112,medium_variant,2021,9397.05
112,momentum,2021,9485.86
112,no_change,2021,9308.547
112,zero_migration,2021,9384.99
112,constant_fertility,2022,9321.681
112,constant_mortality,2022,9324.047
112,high_variant,2022,9504.061
112,instant_replacement,2022,9543.556
112,low_variant,2022,9253.927
112,medium_variant,2022,9377.93
112,momentum,2022,9474.166
112,no_change,2022,9266.819
112,zero_migration,2022,9363.689
112,constant_fertility,2023,9288.798
112,constant_mortality,2023,9291.705
112,high_variant,2023,9506.822
112,instant_replacement,2023,9541.694
112,low_variant,2023,9209.884
112,medium_variant,2023,9357.681
112,momentum,2023,9458.497
112,no_change,2023,9222.253
112,zero_migration,2023,9340.668
112,constant_fertility,2024,9253.96
112,constant_mortality,2024,9256.75
112,high_variant,2024,9508.53
112,instant_replacement,2024,9536.941
112,low_variant,2024,9163.189
112,medium_variant,2024,9335.64
112,momentum,2024,9439.17
112,no_change,2024,9174.988
112,zero_migration,2024,9315.745
112,constant_fertility,2025,9217.233
112,constant_mortality,2025,9219.157
112,high_variant,2025,9508.964
112,instant_replacement,2025,9529.579
112,low_variant,2025,9113.803
112,medium_variant,2025,9311.38
112,momentum,2025,9416.463
112,no_change,2025,9125.165
112,zero_migration,2025,9288.787
112,constant_fertility,2026,9178.747
112,constant_mortality,2026,9178.937
112,high_variant,2026,9507.994
112,instant_replacement,2026,9519.573
112,low_variant,2026,9061.806
112,medium_variant,2026,9284.893
112,momentum,2026,9390.417
112,no_change,2026,9072.97
112,zero_migration,2026,9259.778
112,constant_fertility,2027,9138.798
112,constant_mortality,2027,9136.192
112,high_variant,2027,9505.532
112,instant_replacement,2027,9506.91
112,low_variant,2027,9007.491
112,medium_variant,2027,9256.512
112,momentum,2027,9361.061
112,no_change,2027,9018.709
112,zero_migration,2027,9228.816
112,constant_fertility,2028,9097.847
112,constant_mortality,2028,9091.134
112,high_variant,2028,9501.561
112,instant_replacement,2028,9491.952
112,low_variant,2028,8951.46
112,medium_variant,2028,9226.508
112,momentum,2028,9328.674
112,no_change,2028,8962.757
112,zero_migration,2028,9196.187
112,constant_fertility,2029,9056.479
112,constant_mortality,2029,9044.021
112,high_variant,2029,9496.12
112,instant_replacement,2029,9475.171
112,low_variant,2029,8894.407
112,medium_variant,2029,9195.266
112,momentum,2029,9293.607
112,no_change,2029,8905.563
112,zero_migration,2029,9162.282
112,constant_fertility,2030,9015.137
112,constant_mortality,2030,8995.102
112,high_variant,2030,9489.311
112,instant_replacement,2030,9457
112,low_variant,2030,8836.925
112,medium_variant,2030,9163.118
112,momentum,2030,9256.218
112,no_change,2030,8847.496
112,zero_migration,2030,9127.436
112,constant_fertility,2031,8974.03
112,constant_mortality,2031,8944.517
112,high_variant,2031,9481.162
112,instant_replacement,2031,9437.671
112,low_variant,2031,8779.262
112,medium_variant,2031,9130.206
112,momentum,2031,9216.754
112,no_change,2031,8788.767
112,zero_migration,2031,9091.79
112,constant_fertility,2032,8933.171
112,constant_mortality,2032,8892.476
112,high_variant,2032,9471.875
112,instant_replacement,2032,9417.393
112,low_variant,2032,8721.493
112,medium_variant,2032,9096.649
112,momentum,2032,9175.51
112,no_change,2032,8729.482
112,zero_migration,2032,9055.465
112,constant_fertility,2033,8892.631
112,constant_mortality,2033,8839.361
112,high_variant,2033,9461.997
112,instant_replacement,2033,9396.615
112,low_variant,2033,8663.69
112,medium_variant,2033,9062.76
112,momentum,2033,9132.993
112,no_change,2033,8669.765
112,zero_migration,2033,9018.784
112,constant_fertility,2034,8852.418
112,constant_mortality,2034,8785.634
112,high_variant,2034,9452.225
112,instant_replacement,2034,9375.813
112,low_variant,2034,8605.915
112,medium_variant,2034,9028.926
112,momentum,2034,9089.778
112,no_change,2034,8609.718
112,zero_migration,2034,8982.122
112,constant_fertility,2035,8812.499
112,constant_mortality,2035,8731.689
112,high_variant,2035,9443.163
112,instant_replacement,2035,9355.407
112,low_variant,2035,8548.183
112,medium_variant,2035,8995.426
112,momentum,2035,9046.392
112,no_change,2035,8549.414
112,zero_migration,2035,8945.783
112,constant_fertility,2036,8772.946
112,constant_mortality,2036,8677.732
112,high_variant,2036,9435.057
112,instant_replacement,2036,9335.635
112,low_variant,2036,8490.594
112,medium_variant,2036,8962.43
112,momentum,2036,9003.124
112,no_change,2036,8488.953
112,zero_migration,2036,8909.924
112,constant_fertility,2037,8733.733
112,constant_mortality,2037,8623.889
112,high_variant,2037,9428.023
112,instant_replacement,2037,9316.716
112,low_variant,2037,8433.204
112,medium_variant,2037,8930.01
112,momentum,2037,8960.245
112,no_change,2037,8428.389
112,zero_migration,2037,8874.625
112,constant_fertility,2038,8694.659
112,constant_mortality,2038,8570.408
112,high_variant,2038,9422.368
112,instant_replacement,2038,9298.946
112,low_variant,2038,8376.044
112,medium_variant,2038,8898.297
