country,variant,year,population
152,estimates,1950,6188.284
152,estimates,1951,6327.085
152,estimates,1952,6467.64
152,estimates,1953,6610.731
152,estimates,1954,6756.969
152,estimates,1955,6906.838
152,estimates,1956,7060.663
152,estimates,1957,7218.587
152,estimates,1958,7380.642
152,estimates,1959,7546.713
152,estimates,1960,7716.625
152,estimates,1961,7890.156
152,estimates,1962,8067.136
152,estimates,1963,8247.415
152,estimates,1964,8430.838
152,estimates,1965,8617.077
152,estimates,1966,8806.137
152,estimates,1967,8997.325
152,estimates,1968,9188.822
152,estimates,1969,9378.243
152,estimates,1970,9563.865
152,estimates,1971,9745.189
152,estimates,1972,9922.558
152,estimates,1973,10096.295
152,estimates,1974,10267.056
152,estimates,1975,10435.534
152,estimates,1976,10601.836
152,estimates,1977,10766.419
152,estimates,1978,10930.783
152,estimates,1979,11096.868
152,estimates,1980,11266.226
152,estimates,1981,11439.144
152,estimates,1982,11615.836
152,estimates,1983,11797.534
152,estimates,1984,11985.658
152,estimates,1985,12181.028
152,estimates,1986,12384.108
152,estimates,1987,12594.145
152,estimates,1988,12809.025
152,estimates,1989,13025.797
152,estimates,1990,13242.132
152,estimates,1991,13457.244
152,estimates,1992,13671.033
152,estimates,1993,13882.668
152,estimates,1994,14091.389
152,estimates,1995,14296.613
152,estimates,1996,14497.826
152,estimates,1997,14694.835
152,estimates,1998,14887.756
152,estimates,1999,15076.952
152,estimates,2000,15262.754
152,estimates,2001,15444.969
152,estimates,2002,15623.635
152,estimates,2003,15799.542
152,estimates,2004,15973.778
152,estimates,2005,16147.064
152,estimates,2006,16319.792
152,estimates,2007,16491.687
152,estimates,2008,16661.942
152,estimates,2009,16829.442
152,estimates,2010,16993.354
152,estimates,2011,17153.357
152,estimates,2012,17309.746
152,estimates,2013,17462.982
152,estimates,2014,17613.798
152,constant_fertility,2015,17762.681
152,constant_mortality,2015,17762.681
152,estimates,2015,17762.681
152,high_variant,2015,17762.681
152,instant_replacement,2015,17762.681
152,low_variant,2015,17762.681
152,medium_variant,2015,17762.681
152,momentum,2015,17762.681
152,no_change,2015,17762.681
152,zero_migration,2015,17762.681
152,constant_fertility,2016,17915.276
152,constant_mortality,2016,17904.718
152,high_variant,2016,17931.335
152,instant_replacement,2016,17935.778
152,low_variant,2016,17888.528
152,medium_variant,2016,17909.754
152,momentum,2016,17919.606
152,no_change,2016,17909.99
152,zero_migration,2016,17892.695
152,constant_fertility,2017,18066.753
152,constant_mortality,2017,18043.055
152,high_variant,2017,18104.928
152,instant_replacement,2017,18117.647
152,low_variant,2017,18005.161
152,medium_variant,2017,18054.726
152,momentum,2017,18078.354
152,no_change,2017,18054.659
152,zero_migration,2017,18019.883
152,constant_fertility,2018,18216.464
152,constant_mortality,2018,18177.09
152,high_variant,2018,18281.674
152,instant_replacement,2018,18304.675
152,low_variant,2018,18113.249
152,medium_variant,2018,18197.209
