country,variant,year,population
659,estimates,1950,46.049
659,estimates,1951,46.143
659,estimates,1952,46.489
659,estimates,1953,47.053
659,estimates,1954,47.737
659,estimates,1955,48.492
659,estimates,1956,49.251
659,estimates,1957,49.955
659,estimates,1958,50.544
659,estimates,1959,50.972
659,estimates,1960,51.195
659,estimates,1961,51.193
659,estimates,1962,50.966
659,estimates,1963,50.525
659,estimates,1964,49.93
659,estimates,1965,49.214
659,estimates,1966,48.358
659,estimates,1967,47.38
659,estimates,1968,46.402
659,estimates,1969,45.534
659,estimates,1970,44.885
659,estimates,1971,44.495
659,estimates,1972,44.326
659,estimates,1973,44.316
659,estimates,1974,44.331
659,estimates,1975,44.276
659,estimates,1976,44.148
659,estimates,1977,43.942
659,estimates,1978,43.703
659,estimates,1979,43.457
659,estimates,1980,43.21
659,estimates,1981,42.976
659,estimates,1982,42.762
659,estimates,1983,42.542
659,estimates,1984,42.294
659,estimates,1985,42.013
659,estimates,1986,41.697
659,estimates,1987,41.351
659,estimates,1988,41.047
659,estimates,1989,40.852
659,estimates,1990,40.834
659,estimates,1991,41.013
659,estimates,1992,41.361
659,estimates,1993,41.846
659,estimates,1994,42.373
659,estimates,1995,42.891
659,estimates,1996,43.373
659,estimates,1997,43.846
659,estimates,1998,44.317
659,estimates,1999,44.824
659,estimates,2000,45.374
659,estimates,2001,45.99
659,estimates,2002,46.641
659,estimates,2003,47.306
659,estimates,2004,47.971
659,estimates,2005,48.611
659,estimates,2006,49.21
659,estimates,2007,49.783
659,estimates,2008,50.332
659,estimates,2009,50.886
659,estimates,2010,51.445
659,estimates,2011,52.006
659,estimates,2012,52.591
659,estimates,2013,53.169
659,estimates,2014,53.739
659,constant_fertility,2015,54.288
659,constant_mortality,2015,54.288
659,estimates,2015,54.288
659,high_variant,2015,54.288
659,instant_replacement,2015,54.288
659,low_variant,2015,54.288
659,medium_variant,2015,54.288
659,momentum,2015,54.288
659,no_change,2015,54.288
659,zero_migration,2015,54.288
659,constant_fertility,2016,54.846
659,constant_mortality,2016,54.818
659,high_variant,2016,54.9
659,instant_replacement,2016,54.885
659,low_variant,2016,54.753
659,medium_variant,2016,54.821
659,momentum,2016,54.857
659,no_change,2016,54.839
659,zero_migration,2016,54.8
659,constant_fertility,2017,55.401
659,constant_mortality,2017,55.32
659,high_variant,2017,55.521
659,instant_replacement,2017,55.49
659,low_variant,2017,55.179
659,medium_variant,2017,55.345
659,momentum,2017,55.428
659,no_change,2017,55.373
659,zero_migration,2017,55.303
659,constant_fertility,2018,55.947
659,constant_mortality,2018,55.816
659,high_variant,2018,56.136
659,instant_replacement,2018,56.095
