country,variant,year,population
705,estimates,1950,1473.093
705,estimates,1951,1481.632
705,estimates,1952,1491.674
705,estimates,1953,1502.844
705,estimates,1954,1514.784
705,estimates,1955,1527.206
705,estimates,1956,1539.785
705,estimates,1957,1552.253
705,estimates,1958,1564.357
705,estimates,1959,1575.872
705,estimates,1960,1586.637
705,estimates,1961,1596.558
705,estimates,1962,1605.645
705,estimates,1963,1614.021
705,estimates,1964,1621.879
705,estimates,1965,1629.434
705,estimates,1966,1636.668
705,estimates,1967,1643.7
705,estimates,1968,1651.094
705,estimates,1969,1659.554
705,estimates,1970,1669.581
705,estimates,1971,1681.427
705,estimates,1972,1694.975
705,estimates,1973,1709.977
705,estimates,1974,1725.964
705,estimates,1975,1742.623
705,estimates,1976,1759.731
705,estimates,1977,1777.319
705,estimates,1978,1795.648
705,estimates,1979,1815.101
705,estimates,1980,1835.837
705,estimates,1981,1857.854
705,estimates,1982,1880.704
705,estimates,1983,1903.548
705,estimates,1984,1925.314
705,estimates,1985,1945.135
705,estimates,1986,1962.877
705,estimates,1987,1978.524
705,estimates,1988,1991.428
705,estimates,1989,2000.873
705,estimates,1990,2006.479
705,estimates,1991,2007.884
705,estimates,1992,2005.512
705,estimates,1993,2000.768
705,estimates,1994,1995.607
705,estimates,1995,1991.472
705,estimates,1996,1988.989
705,estimates,1997,1987.955
705,estimates,1998,1987.976
705,estimates,1999,1988.318
705,estimates,2000,1988.499
705,estimates,2001,1988.349
705,estimates,2002,1988.264
705,estimates,2003,1988.965
705,estimates,2004,1991.43
705,estimates,2005,1996.281
705,estimates,2006,2003.791
705,estimates,2007,2013.539
705,estimates,2008,2024.538
705,estimates,2009,2035.424
705,estimates,2010,2045.168
705,estimates,2011,2053.436
705,estimates,2012,2060.39
705,estimates,2013,2066.119
705,estimates,2014,2070.845
705,constant_fertility,2015,2074.788
705,constant_mortality,2015,2074.788
705,estimates,2015,2074.788
705,high_variant,2015,2074.788
705,instant_replacement,2015,2074.788
705,low_variant,2015,2074.788
705,medium_variant,2015,2074.788
705,momentum,2015,2074.788
705,no_change,2015,2074.788
705,zero_migration,2015,2074.788
705,constant_fertility,2016,2076.783
705,constant_mortality,2016,2076.515
705,high_variant,2016,2079.661
705,instant_replacement,2016,2081.553
705,low_variant,2016,2075.159
705,medium_variant,2016,2077.862
705,momentum,2016,2079.945
705,no_change,2016,2075.884
705,zero_migration,2016,2076.196
705,constant_fertility,2017,2077.913
705,constant_mortality,2017,2077.373
705,high_variant,2017,2084.475
705,instant_replacement,2017,2088.862
705,low_variant,2017,2074.374
705,medium_variant,2017,2079.976
705,momentum,2017,2084.959
705,no_change,2017,2075.853
705,zero_migration,2017,2076.966
705,constant_fertility,2018,2078.245
705,constant_mortality,2018,2077.379
705,high_variant,2018,2089.149
705,instant_replacement,2018,2096.3
705,low_variant,2018,2072.561
705,medium_variant,2018,2081.26
705,momentum,2018,2089.521
705,no_change,2018,2074.773
705,zero_migration,2018,2077.127
705,constant_fertility,2019,2077.839
705,constant_mortality,2019,2076.572
705,high_variant,2019,2093.625
705,instant_replacement,2019,2103.224
705,low_variant,2019,2069.826
705,medium_variant,2019,2081.9
705,momentum,2019,2093.205
705,no_change,2019,2072.691
705,zero_migration,2019,2076.692
705,constant_fertility,2020,2076.763
705,constant_mortality,2020,2074.972
705,high_variant,2020,2097.861
705,instant_replacement,2020,2109.157
705,low_variant,2020,2066.254
705,medium_variant,2020,2082.055
705,momentum,2020,2095.703
705,no_change,2020,2069.683
705,zero_migration,2020,2075.685
705,constant_fertility,2021,2075.034
705,constant_mortality,2021,2072.606
705,high_variant,2021,2101.805
705,instant_replacement,2021,2113.983
705,low_variant,2021,2061.9
705,medium_variant,2021,2081.765
705,momentum,2021,2096.924
705,no_change,2021,2065.796
705,zero_migration,2021,2074.125
705,constant_fertility,2022,2072.719
705,constant_mortality,2022,2069.499
705,high_variant,2022,2105.456
705,instant_replacement,2022,2117.834
705,low_variant,2022,2056.827
705,medium_variant,2022,2081.042
705,momentum,2022,2096.96
705,no_change,2022,2061.086
705,zero_migration,2022,2072.019
