country,variant,year,population
316,estimates,1950,59.651
316,estimates,1951,60.262
316,estimates,1952,60.877
316,estimates,1953,61.471
316,estimates,1954,62.053
316,estimates,1955,62.641
316,estimates,1956,63.258
316,estimates,1957,63.926
316,estimates,1958,64.697
316,estimates,1959,65.619
316,estimates,1960,66.742
316,estimates,1961,68.072
316,estimates,1962,69.604
316,estimates,1963,71.286
316,estimates,1964,73.051
316,estimates,1965,74.83
316,estimates,1966,76.607
316,estimates,1967,78.404
316,estimates,1968,80.217
316,estimates,1969,82.04
316,estimates,1970,83.877
316,estimates,1971,85.726
316,estimates,1972,87.587
316,estimates,1973,89.464
316,estimates,1974,91.377
316,estimates,1975,93.352
316,estimates,1976,95.385
316,estimates,1977,97.477
316,estimates,1978,99.63
316,estimates,1979,101.844
316,estimates,1980,104.133
316,estimates,1981,106.485
316,estimates,1982,108.906
316,estimates,1983,111.402
316,estimates,1984,113.961
316,estimates,1985,116.572
316,estimates,1986,119.232
316,estimates,1987,121.919
316,estimates,1988,124.673
316,estimates,1989,127.522
316,estimates,1990,130.482
316,estimates,1991,133.558
316,estimates,1992,136.692
316,estimates,1993,139.818
316,estimates,1994,142.802
316,estimates,1995,145.561
316,estimates,1996,148.06
316,estimates,1997,150.303
316,estimates,1998,152.277
316,estimates,1999,153.953
316,estimates,2000,155.329
316,estimates,2001,156.401
316,estimates,2002,157.175
316,estimates,2003,157.714
316,estimates,2004,158.099
316,estimates,2005,158.402
316,estimates,2006,158.648
316,estimates,2007,158.855
316,estimates,2008,159.035
316,estimates,2009,159.231
316,estimates,2010,159.444
316,estimates,2011,159.678
316,estimates,2012,159.973
316,estimates,2013,160.375
316,estimates,2014,160.967
316,constant_fertility,2015,161.797
316,constant_mortality,2015,161.797
316,estimates,2015,161.797
316,high_variant,2015,161.797
316,instant_replacement,2015,161.797
316,low_variant,2015,161.797
316,medium_variant,2015,161.797
316,momentum,2015,161.797
316,no_change,2015,161.797
316,zero_migration,2015,161.797
316,constant_fertility,2016,163.275
316,constant_mortality,2016,163.152
316,high_variant,2016,163.374
316,instant_replacement,2016,162.708
316,low_variant,2016,163.016
316,medium_variant,2016,162.896
316,momentum,2016,163.013
316,no_change,2016,163.227
316,zero_migration,2016,163.711
316,constant_fertility,2017,164.784
316,constant_mortality,2017,164.494
316,high_variant,2017,165.022
316,instant_replacement,2017,163.768
316,low_variant,2017,164.161
316,medium_variant,2017,164.229
316,momentum,2017,164.517
316,no_change,2017,164.675
316,zero_migration,2017,165.628
316,constant_fertility,2018,166.302
316,constant_mortality,2018,165.809
316,high_variant,2018,166.715
316,instant_replacement,2018,164.956
316,low_variant,2018,165.259
316,medium_variant,2018,165.718
316,momentum,2018,166.206
316,no_change,2018,166.131
316,zero_migration,2018,167.55
316,constant_fertility,2019,167.84
316,constant_mortality,2019,167.105
316,high_variant,2019,168.44
316,instant_replacement,2019,166.173
316,low_variant,2019,166.279
316,medium_variant,2019,167.245
316,momentum,2019,167.961
