country,variant,year,population
72,estimates,1950,412.531
72,estimates,1951,425.265
72,estimates,1952,437.169
72,estimates,1953,448.442
72,estimates,1954,459.238
72,estimates,1955,469.74
72,estimates,1956,480.148
72,estimates,1957,490.626
72,estimates,1958,501.398
72,estimates,1959,512.647
72,estimates,1960,524.552
72,estimates,1961,537.249
72,estimates,1962,550.84
72,estimates,1963,565.353
72,estimates,1964,580.799
72,estimates,1965,597.19
72,estimates,1966,614.613
72,estimates,1967,633.154
72,estimates,1968,652.843
72,estimates,1969,673.64
72,estimates,1970,695.597
72,estimates,1971,718.639
72,estimates,1972,742.835
72,estimates,1973,768.512
72,estimates,1974,796.095
72,estimates,1975,825.84
72,estimates,1976,857.855
72,estimates,1977,891.926
72,estimates,1978,927.585
72,estimates,1979,964.166
72,estimates,1980,1001.158
72,estimates,1981,1038.397
72,estimates,1982,1075.889
72,estimates,1983,1113.539
72,estimates,1984,1151.292
72,estimates,1985,1189.114
72,estimates,1986,1226.81
72,estimates,1987,1264.314
72,estimates,1988,1301.818
72,estimates,1989,1339.624
72,estimates,1990,1377.912
72,estimates,1991,1416.731
72,estimates,1992,1455.833
72,estimates,1993,1494.693
72,estimates,1994,1532.622
72,estimates,1995,1569.094
72,estimates,1996,1604.06
72,estimates,1997,1637.635
72,estimates,1998,1669.625
72,estimates,1999,1699.862
72,estimates,2000,1728.34
72,estimates,2001,1754.935
72,estimates,2002,1779.953
72,estimates,2003,1804.339
72,estimates,2004,1829.33
72,estimates,2005,1855.852
72,estimates,2006,1884.238
72,estimates,2007,1914.414
72,estimates,2008,1946.351
72,estimates,2009,1979.882
72,estimates,2010,2014.866
72,estimates,2011,2051.339
72,estimates,2012,2089.315
72,estimates,2013,2128.507
72,estimates,2014,2168.573
72,constant_fertility,2015,2209.197
72,constant_mortality,2015,2209.197
72,estimates,2015,2209.197
72,high_variant,2015,2209.197
72,instant_replacement,2015,2209.197
72,low_variant,2015,2209.197
72,medium_variant,2015,2209.197
72,momentum,2015,2209.197
72,no_change,2015,2209.197
72,zero_migration,2015,2209.197
72,constant_fertility,2016,2253.434
72,constant_mortality,2016,2246.636
72,high_variant,2016,2253.852
72,instant_replacement,2016,2243.886
72,low_variant,2016,2247.923
72,medium_variant,2016,2250.26
72,momentum,2016,2239.52
72,no_change,2016,2249.156
72,zero_migration,2016,2247.865
72,constant_fertility,2017,2298.404
72,constant_mortality,2017,2283.233
72,high_variant,2017,2299.45
72,instant_replacement,2017,2276.322
72,low_variant,2017,2285.413
72,medium_variant,2017,2291.661
72,momentum,2017,2265.736
72,no_change,2017,2289.155
72,zero_migration,2017,2286.265
72,constant_fertility,2018,2344.03
72,constant_mortality,2018,2319.011
72,high_variant,2018,2345.776
72,instant_replacement,2018,2307.313
72,low_variant,2018,2321.797
72,medium_variant,2018,2333.201
72,momentum,2018,2289.09
72,no_change,2018,2329.158
72,zero_migration,2018,2324.371
72,constant_fertility,2019,2390.261
72,constant_mortality,2019,2353.96
72,high_variant,2019,2392.642
72,instant_replacement,2019,2338.086
72,low_variant,2019,2357.178
72,medium_variant,2019,2374.636
72,momentum,2019,2311.486
72,no_change,2019,2369.134
72,zero_migration,2019,2362.145
72,constant_fertility,2020,2437.013
72,constant_mortality,2020,2388.079
72,high_variant,2020,2439.896
72,instant_replacement,2020,2369.535
72,low_variant,2020,2391.633
72,medium_variant,2020,2415.766
72,momentum,2020,2334.328
72,no_change,2020,2409.045
72,zero_migration,2020,2399.568
72,constant_fertility,2021,2484.213
72,constant_mortality,2021,2421.363
72,high_variant,2021,2487.427
72,instant_replacement,2021,2401.865
72,low_variant,2021,2425.177
72,medium_variant,2021,2456.456
72,momentum,2021,2357.949
72,no_change,2021,2448.853
72,zero_migration,2021,2436.587
72,constant_fertility,2022,2531.791
72,constant_mortality,2022,2453.811
72,high_variant,2022,2535.147
72,instant_replacement,2022,2434.807
72,low_variant,2022,2457.798
72,medium_variant,2022,2496.655
72,momentum,2022,2381.96
72,no_change,2022,2488.509
72,zero_migration,2022,2473.168
72,constant_fertility,2023,2579.685
72,constant_mortality,2023,2485.38
72,high_variant,2023,2583.005
72,instant_replacement,2023,2468.157
72,low_variant,2023,2489.455
72,medium_variant,2023,2536.346
72,momentum,2023,2406.142
72,no_change,2023,2527.988
72,zero_migration,2023,2509.275
72,constant_fertility,2024,2627.83
72,constant_mortality,2024,2516.059
72,high_variant,2024,2630.979
72,instant_replacement,2024,2501.597
72,low_variant,2024,2520.074
72,medium_variant,2024,2575.556
72,momentum,2024,2430.053
72,no_change,2024,2567.239
72,zero_migration,2024,2544.845
72,constant_fertility,2025,2676.177
72,constant_mortality,2025,2545.851
72,high_variant,2025,2679.036
72,instant_replacement,2025,2534.859
72,low_variant,2025,2549.597
72,medium_variant,2025,2614.316
72,momentum,2025,2453.374
72,no_change,2025,2606.235
72,zero_migration,2025,2579.85
72,constant_fertility,2026,2724.674
72,constant_mortality,2026,2574.728
