country,variant,year,population
300,estimates,1950,7668.794
300,estimates,1951,7743.251
300,estimates,1952,7814.593
300,estimates,1953,7882.997
300,estimates,1954,7948.525
300,estimates,1955,8011.124
300,estimates,1956,8070.644
300,estimates,1957,8126.805
300,estimates,1958,8179.268
300,estimates,1959,8227.654
300,estimates,1960,8271.788
300,estimates,1961,8311.808
300,estimates,1962,8348.332
300,estimates,1963,8382.605
300,estimates,1964,8416.193
300,estimates,1965,8450.504
300,estimates,1966,8486.428
300,estimates,1967,8524.555
300,estimates,1968,8565.665
300,estimates,1969,8610.472
300,estimates,1970,8659.795
300,estimates,1971,8712.683
300,estimates,1972,8769.758
300,estimates,1973,8835.139
300,estimates,1974,8914.176
300,estimates,1975,9009.917
300,estimates,1976,9124.755
300,estimates,1977,9255.38
300,estimates,1978,9392.113
300,estimates,1979,9521.672
300,estimates,1980,9634.504
300,estimates,1981,9727.724
300,estimates,1982,9804.166
300,estimates,1983,9867.161
300,estimates,1984,9922.431
300,estimates,1985,9974.739
300,estimates,1986,10023.374
300,estimates,1987,10068.281
300,estimates,1988,10115.853
300,estimates,1989,10174.169
300,estimates,1990,10248.537
300,estimates,1991,10341.892
300,estimates,1992,10451.417
300,estimates,1993,10569.422
300,estimates,1994,10684.818
300,estimates,1995,10789.375
300,estimates,1996,10880.912
300,estimates,1997,10961.123
300,estimates,1998,11030.393
300,estimates,1999,11090.266
300,estimates,2000,11142.119
300,estimates,2001,11184.398
300,estimates,2002,11216.799
300,estimates,2003,11243.567
300,estimates,2004,11270.476
300,estimates,2005,11301.204
300,estimates,2006,11338.77
300,estimates,2007,11380.897
300,estimates,2008,11419.647
300,estimates,2009,11443.828
300,estimates,2010,11446.005
300,estimates,2011,11422.805
300,estimates,2012,11378.257
300,estimates,2013,11321.3
300,estimates,2014,11264.726
300,constant_fertility,2015,11217.8
300,constant_mortality,2015,11217.8
300,estimates,2015,11217.8
300,high_variant,2015,11217.8
300,instant_replacement,2015,11217.8
300,low_variant,2015,11217.8
300,medium_variant,2015,11217.8
300,momentum,2015,11217.8
