country,variant,year,population
520,estimates,1950,2.954
520,estimates,1951,3.057
520,estimates,1952,3.194
520,estimates,1953,3.337
520,estimates,1954,3.481
520,estimates,1955,3.619
520,estimates,1956,3.756
520,estimates,1957,3.9
520,estimates,1958,4.051
520,estimates,1959,4.232
520,estimates,1960,4.433
520,estimates,1961,4.676
520,estimates,1962,4.948
520,estimates,1963,5.228
520,estimates,1964,5.5
520,estimates,1965,5.74
520,estimates,1966,5.933
520,estimates,1967,6.103
520,estimates,1968,6.237
520,estimates,1969,6.371
520,estimates,1970,6.496
520,estimates,1971,6.617
520,estimates,1972,6.743
520,estimates,1973,6.863
520,estimates,1974,6.972
520,estimates,1975,7.068
520,estimates,1976,7.15
520,estimates,1977,7.232
520,estimates,1978,7.309
520,estimates,1979,7.397
520,estimates,1980,7.488
520,estimates,1981,7.592
520,estimates,1982,7.717
520,estimates,1983,7.854
520,estimates,1984,8.005
520,estimates,1985,8.173
520,estimates,1986,8.353
520,estimates,1987,8.554
520,estimates,1988,8.755
520,estimates,1989,8.954
520,estimates,1990,9.155
520,estimates,1991,9.348
520,estimates,1992,9.546
520,estimates,1993,9.719
520,estimates,1994,9.857
520,estimates,1995,9.969
520,estimates,1996,10.029
520,estimates,1997,10.057
520,estimates,1998,10.046
520,estimates,1999,10.04
520,estimates,2000,10.037
520,estimates,2001,10.052
520,estimates,2002,10.08
520,estimates,2003,10.106
520,estimates,2004,10.126
520,estimates,2005,10.114
520,estimates,2006,10.071
520,estimates,2007,10.002
520,estimates,2008,9.947
520,estimates,2009,9.945
520,estimates,2010,10.025
520,estimates,2011,10.208
520,estimates,2012,10.478
520,estimates,2013,10.79
520,estimates,2014,11.07
520,constant_fertility,2015,11.26
520,constant_mortality,2015,11.26
520,estimates,2015,11.26
520,high_variant,2015,11.26
520,instant_replacement,2015,11.26
520,low_variant,2015,11.26
520,medium_variant,2015,11.26
520,momentum,2015,11.26
520,no_change,2015,11.26
520,zero_migration,2015,11.26
520,constant_fertility,2016,11.238
520,constant_mortality,2016,11.229
520,high_variant,2016,11.248
520,instant_replacement,2016,11.348
520,low_variant,2016,11.221
520,medium_variant,2016,11.347
520,momentum,2016,11.421
520,no_change,2016,11.232
520,zero_migration,2016,11.364
520,constant_fertility,2017,11.231
520,constant_mortality,2017,11.207
