country,variant,year,population
638,estimates,1950,248.11
638,estimates,1951,259.295
638,estimates,1952,268.486
638,estimates,1953,276.526
638,estimates,1954,284.08
638,estimates,1955,291.658
638,estimates,1956,299.571
638,estimates,1957,307.979
638,estimates,1958,316.879
638,estimates,1959,326.167
638,estimates,1960,335.693
638,estimates,1961,345.405
638,estimates,1962,355.429
638,estimates,1963,366.078
638,estimates,1964,377.791
638,estimates,1965,390.775
638,estimates,1966,405.29
638,estimates,1967,420.988
638,estimates,1968,436.69
638,estimates,1969,450.74
638,estimates,1970,462.025
638,estimates,1971,470.119
638,estimates,1972,475.473
638,estimates,1973,478.91
638,estimates,1974,481.689
638,estimates,1975,484.777
638,estimates,1976,488.349
638,estimates,1977,492.286
638,estimates,1978,496.911
638,estimates,1979,502.5
638,estimates,1980,509.265
638,estimates,1981,517.413
638,estimates,1982,526.949
638,estimates,1983,537.4
638,estimates,1984,548.141
638,estimates,1985,558.699
638,estimates,1986,568.917
638,estimates,1987,578.938
638,estimates,1988,588.986
638,estimates,1989,599.454
638,estimates,1990,610.582
638,estimates,1991,622.418
638,estimates,1992,634.793
638,estimates,1993,647.588
638,estimates,1994,660.563
638,estimates,1995,673.541
638,estimates,1996,686.463
638,estimates,1997,699.299
638,estimates,1998,711.992
638,estimates,1999,724.484
638,estimates,2000,736.71
638,estimates,2001,748.658
638,estimates,2002,760.258
638,estimates,2003,771.384
638,estimates,2004,781.864
638,estimates,2005,791.598
638,estimates,2006,800.543
638,estimates,2007,808.735
638,estimates,2008,816.335
638,estimates,2009,823.537
638,estimates,2010,830.519
638,estimates,2011,837.304
638,estimates,2012,843.907
638,estimates,2013,850.4
638,estimates,2014,856.867
638,constant_fertility,2015,863.363
638,constant_mortality,2015,863.363
638,estimates,2015,863.363
638,high_variant,2015,863.363
638,instant_replacement,2015,863.363
638,low_variant,2015,863.363
638,medium_variant,2015,863.363
638,momentum,2015,863.363
638,no_change,2015,863.363
638,zero_migration,2015,863.363
638,constant_fertility,2016,870.42
638,constant_mortality,2016,869.738
638,high_variant,2016,870.931
638,instant_replacement,2016,868.988
638,low_variant,2016,869.069
638,medium_variant,2016,869.925
638,momentum,2016,869.773
638,no_change,2016,870.159
638,zero_migration,2016,871.727
638,constant_fertility,2017,877.628
638,constant_mortality,2017,876.044
638,high_variant,2017,878.793
638,instant_replacement,2017,874.327
638,low_variant,2017,874.491
638,medium_variant,2017,876.562
638,momentum,2017,876.199
638,no_change,2017,877.026
638,zero_migration,2017,879.96
638,constant_fertility,2018,884.981
638,constant_mortality,2018,882.26
638,high_variant,2018,886.916
638,instant_replacement,2018,879.501
638,low_variant,2018,879.67
638,medium_variant,2018,883.247
638,momentum,2018,882.616
638,no_change,2018,883.932
638,zero_migration,2018,888.091
638,constant_fertility,2019,892.45
638,constant_mortality,2019,888.358
638,high_variant,2019,895.239
638,instant_replacement,2019,884.681
638,low_variant,2019,884.622
638,medium_variant,2019,889.918
638,momentum,2019,888.971
638,no_change,2019,890.88
638,zero_migration,2019,896.096
638,constant_fertility,2020,900.028
638,constant_mortality,2020,894.339
638,high_variant,2020,903.716
638,instant_replacement,2020,890.006
638,low_variant,2020,889.357
638,medium_variant,2020,896.536
638,momentum,2020,895.243
638,no_change,2020,897.832
638,zero_migration,2020,903.988
638,constant_fertility,2021,907.687
638,constant_mortality,2021,900.187
638,high_variant,2021,912.307
638,instant_replacement,2021,895.512
638,low_variant,2021,893.878
638,medium_variant,2021,903.082
638,momentum,2021,901.416
638,no_change,2021,904.777
