country,variant,year,population
144,estimates,1950,7971.098
144,estimates,1951,8108.434
144,estimates,1952,8256.561
144,estimates,1953,8417.119
144,estimates,1954,8591.028
144,estimates,1955,8778.449
144,estimates,1956,8978.773
144,estimates,1957,9190.662
144,estimates,1958,9412.155
144,estimates,1959,9640.836
144,estimates,1960,9874.481
144,estimates,1961,10111.646
144,estimates,1962,10352.188
144,estimates,1963,10597.52
144,estimates,1964,10849.979
144,estimates,1965,11110.828
144,estimates,1966,11380.683
144,estimates,1967,11657.66
144,estimates,1968,11937.611
144,estimates,1969,12214.968
144,estimates,1970,12485.756
144,estimates,1971,12747.842
144,estimates,1972,13002.275
144,estimates,1973,13252.087
144,estimates,1974,13501.986
144,estimates,1975,13755.161
144,estimates,1976,14012.817
144,estimates,1977,14273.272
144,estimates,1978,14533.376
144,estimates,1979,14788.607
144,estimates,1980,15035.856
144,estimates,1981,15273.391
144,estimates,1982,15502.515
144,estimates,1983,15726.802
144,estimates,1984,15951.422
144,estimates,1985,16179.796
144,estimates,1986,16412.711
144,estimates,1987,16647.945
144,estimates,1988,16882.189
144,estimates,1989,17110.713
144,estimates,1990,17329.713
144,estimates,1991,17539.633
144,estimates,1992,17740.637
144,estimates,1993,17928.576
144,estimates,1994,18098.348
144,estimates,1995,18247.121
144,estimates,1996,18372.12
144,estimates,1997,18476.505
144,estimates,1998,18570.701
144,estimates,1999,18669.103
144,estimates,2000,18781.938
144,estimates,2001,18913.054
144,estimates,2002,19059.3
144,estimates,2003,19215.307
144,estimates,2004,19372.538
144,estimates,2005,19524.558
144,estimates,2006,19670.151
144,estimates,2007,19810.789
144,estimates,2008,19945.832
144,estimates,2009,20075.086
144,estimates,2010,20198.353
144,estimates,2011,20315.017
144,estimates,2012,20424.555
144,estimates,2013,20527.233
144,estimates,2014,20623.564
144,constant_fertility,2015,20714.04
144,constant_mortality,2015,20714.04
144,estimates,2015,20714.04
144,high_variant,2015,20714.04
144,instant_replacement,2015,20714.04
144,low_variant,2015,20714.04
144,medium_variant,2015,20714.04
144,momentum,2015,20714.04
144,no_change,2015,20714.04
144,zero_migration,2015,20714.04
144,constant_fertility,2016,20803.244
144,constant_mortality,2016,20789.364
144,high_variant,2016,20821.684
144,instant_replacement,2016,20802.869
144,low_variant,2016,20768.752
144,medium_variant,2016,20798.492
144,momentum,2016,20862.098
144,no_change,2016,20797.33
144,zero_migration,2016,20896.198
144,constant_fertility,2017,20891.245
144,constant_mortality,2017,20859.09
144,high_variant,2017,20932.387
144,instant_replacement,2017,20887.667
144,low_variant,2017,20813.016
144,medium_variant,2017,20876.917
144,momentum,2017,21030.652
144,no_change,2017,20877.554
144,zero_migration,2017,21072.111
144,constant_fertility,2018,20978.122
144,constant_mortality,2018,20923.371
144,high_variant,2018,21045.274
144,instant_replacement,2018,20969.153
144,low_variant,2018,20848.067
144,medium_variant,2018,20950.041
144,momentum,2018,21211.48
144,no_change,2018,20954.746
144,zero_migration,2018,21242.241
144,constant_fertility,2019,21063.782
144,constant_mortality,2019,20982.257
144,high_variant,2019,21159.539
144,instant_replacement,2019,21048.174
144,low_variant,2019,20874.776
144,medium_variant,2019,21018.859
144,momentum,2019,21392.443
144,no_change,2019,21028.787
144,zero_migration,2019,21406.993
144,constant_fertility,2020,21148.004
144,constant_mortality,2020,21035.593
144,high_variant,2020,21274.403
144,instant_replacement,2020,21125.274
144,low_variant,2020,20893.684
144,medium_variant,2020,21084.042
144,momentum,2020,21564.547
144,no_change,2020,21099.446
144,zero_migration,2020,21566.667
144,constant_fertility,2021,21230.457
144,constant_mortality,2021,21083.096
144,high_variant,2021,21389.116
144,instant_replacement,2021,21200.928
144,low_variant,2021,20904.949
144,medium_variant,2021,21145.999
144,momentum,2021,21725.259
144,no_change,2021,21166.368
144,zero_migration,2021,21721.549
144,constant_fertility,2022,21310.66
144,constant_mortality,2022,21124.287
144,high_variant,2022,21502.998
144,instant_replacement,2022,21274.94
144,low_variant,2022,20908.404
144,medium_variant,2022,21204.501
144,momentum,2022,21876.725
144,no_change,2022,21229.044
144,zero_migration,2022,21871.83
144,constant_fertility,2023,21388.022
144,constant_mortality,2023,21158.616
144,high_variant,2023,21615.378
144,instant_replacement,2023,21346.379
144,low_variant,2023,20903.574
144,medium_variant,2023,21258.732
144,momentum,2023,22020.289
144,no_change,2023,21286.873
144,zero_migration,2023,22017.641
144,constant_fertility,2024,21461.902
144,constant_mortality,2024,21185.422
144,high_variant,2024,21725.665
144,instant_replacement,2024,21413.917
144,low_variant,2024,20889.808
144,medium_variant,2024,21307.487
144,momentum,2024,22158.822
144,no_change,2024,21339.196
144,zero_migration,2024,22159.047
144,constant_fertility,2025,21531.736
144,constant_mortality,2025,21204.187
144,high_variant,2025,21833.304
144,instant_replacement,2025,21476.603
144,low_variant,2025,20866.579
144,medium_variant,2025,21349.942
144,momentum,2025,22294.422
144,no_change,2025,21385.463
144,zero_migration,2025,22296.154
144,constant_fertility,2026,21597.195
144,constant_mortality,2026,21214.639
144,high_variant,2026,21937.85
144,instant_replacement,2026,21534.117
144,low_variant,2026,20833.823
144,medium_variant,2026,21385.841
144,momentum,2026,22426.844
144,no_change,2026,21425.348
144,zero_migration,2026,22429.047
144,constant_fertility,2027,21658.267
