country,variant,year,population
772,estimates,1950,1.566
772,estimates,1951,1.517
772,estimates,1952,1.504
772,estimates,1953,1.521
772,estimates,1954,1.559
772,estimates,1955,1.607
772,estimates,1956,1.671
772,estimates,1957,1.722
772,estimates,1958,1.782
772,estimates,1959,1.823
772,estimates,1960,1.873
772,estimates,1961,1.902
772,estimates,1962,1.935
772,estimates,1963,1.953
772,estimates,1964,1.947
772,estimates,1965,1.922
772,estimates,1966,1.876
772,estimates,1967,1.818
772,estimates,1968,1.734
772,estimates,1969,1.675
772,estimates,1970,1.621
772,estimates,1971,1.588
772,estimates,1972,1.573
772,estimates,1973,1.573
772,estimates,1974,1.572
772,estimates,1975,1.572
772,estimates,1976,1.567
772,estimates,1977,1.556
772,estimates,1978,1.542
772,estimates,1979,1.543
772,estimates,1980,1.553
772,estimates,1981,1.576
772,estimates,1982,1.62
772,estimates,1983,1.657
772,estimates,1984,1.697
772,estimates,1985,1.709
772,estimates,1986,1.703
772,estimates,1987,1.697
772,estimates,1988,1.665
772,estimates,1989,1.634
772,estimates,1990,1.608
772,estimates,1991,1.578
772,estimates,1992,1.558
772,estimates,1993,1.535
772,estimates,1994,1.529
772,estimates,1995,1.517
772,estimates,1996,1.529
772,estimates,1997,1.547
772,estimates,1998,1.575
772,estimates,1999,1.574
772,estimates,2000,1.554
772,estimates,2001,1.503
772,estimates,2002,1.435
772,estimates,2003,1.351
772,estimates,2004,1.273
772,estimates,2005,1.208
772,estimates,2006,1.167
772,estimates,2007,1.141
772,estimates,2008,1.126
772,estimates,2009,1.126
772,estimates,2010,1.14
772,estimates,2011,1.151
772,estimates,2012,1.167
772,estimates,2013,1.187
772,estimates,2014,1.219
772,constant_fertility,2015,1.252
772,constant_mortality,2015,1.252
772,estimates,2015,1.252
772,high_variant,2015,1.252
772,instant_replacement,2015,1.252
772,low_variant,2015,1.252
772,medium_variant,2015,1.252
772,momentum,2015,1.252
772,no_change,2015,1.252
772,zero_migration,2015,1.252
772,constant_fertility,2016,1.286
772,constant_mortality,2016,1.283
772,high_variant,2016,1.285
772,instant_replacement,2016,1.276
772,low_variant,2016,1.282
772,medium_variant,2016,1.282
772,momentum,2016,1.272
772,no_change,2016,1.286
772,zero_migration,2016,1.267
772,constant_fertility,2017,1.309
772,constant_mortality,2017,1.301
772,high_variant,2017,1.306
772,instant_replacement,2017,1.289
772,low_variant,2017,1.3
772,medium_variant,2017,1.3
772,momentum,2017,1.279
772,no_change,2017,1.308
772,zero_migration,2017,1.276
772,constant_fertility,2018,1.332
772,constant_mortality,2018,1.321
772,high_variant,2018,1.326
772,instant_replacement,2018,1.303
772,low_variant,2018,1.315
772,medium_variant,2018,1.319
772,momentum,2018,1.288
772,no_change,2018,1.332
772,zero_migration,2018,1.297
772,constant_fertility,2019,1.356
772,constant_mortality,2019,1.34
772,high_variant,2019,1.35
772,instant_replacement,2019,1.316
772,low_variant,2019,1.332
772,medium_variant,2019,1.34
772,momentum,2019,1.3
772,no_change,2019,1.355
772,zero_migration,2019,1.314
772,constant_fertility,2020,1.378
772,constant_mortality,2020,1.355
772,high_variant,2020,1.371
772,instant_replacement,2020,1.33
772,low_variant,2020,1.346
772,medium_variant,2020,1.357
772,momentum,2020,1.308
772,no_change,2020,1.376
772,zero_migration,2020,1.334
772,constant_fertility,2021,1.396
772,constant_mortality,2021,1.366
772,high_variant,2021,1.386
772,instant_replacement,2021,1.337
772,low_variant,2021,1.356
772,medium_variant,2021,1.373
772,momentum,2021,1.318
772,no_change,2021,1.391
772,zero_migration,2021,1.354
772,constant_fertility,2022,1.409
772,constant_mortality,2022,1.372
772,high_variant,2022,1.396
772,instant_replacement,2022,1.344
772,low_variant,2022,1.36
772,medium_variant,2022,1.377
