country,variant,year,population
710,estimates,1950,13628.428
710,estimates,1951,13953.843
710,estimates,1952,14291.415
710,estimates,1953,14641.017
710,estimates,1954,15002.729
710,estimates,1955,15376.829
710,estimates,1956,15763.822
710,estimates,1957,16164.413
710,estimates,1958,16579.477
710,estimates,1959,17009.989
710,estimates,1960,17456.855
710,estimates,1961,17920.673
710,estimates,1962,18401.608
710,estimates,1963,18899.275
710,estimates,1964,19412.975
710,estimates,1965,19942.303
710,estimates,1966,20486.439
710,estimates,1967,21045.785
710,estimates,1968,21622.59
710,estimates,1969,22219.897
710,estimates,1970,22839.451
710,estimates,1971,23482.813
710,estimates,1972,24148.137
710,estimates,1973,24829.693
710,estimates,1974,25519.604
710,estimates,1975,26212.405
710,estimates,1976,26904.349
710,estimates,1977,27597.297
710,estimates,1978,28298.15
710,estimates,1979,29017.049
710,estimates,1980,29760.471
710,estimates,1981,30532.954
710,estimates,1982,31330.259
710,estimates,1983,32139.708
710,estimates,1984,32943.584
710,estimates,1985,33730.148
710,estimates,1986,34490.419
710,estimates,1987,35230.249
710,estimates,1988,35970.537
710,estimates,1989,36740.883
710,estimates,1990,37560.525
710,estimates,1991,38437.855
710,estimates,1992,39360.225
710,estimates,1993,40300.161
710,estimates,1994,41218.901
710,estimates,1995,42088.165
710,estimates,1996,42898.52
710,estimates,1997,43657.024
710,estimates,1998,44372.112
710,estimates,1999,45058.775
710,estimates,2000,45728.315
710,estimates,2001,46385.006
710,estimates,2002,47026.173
710,estimates,2003,47648.727
710,estimates,2004,48247.395
710,estimates,2005,48820.586
710,estimates,2006,49364.582
710,estimates,2007,49887.181
710,estimates,2008,50412.129
710,estimates,2009,50970.818
710,estimates,2010,51584.663
710,estimates,2011,52263.516
710,estimates,2012,52998.213
710,estimates,2013,53767.396
710,estimates,2014,54539.571
710,constant_fertility,2015,55291.225
710,constant_mortality,2015,55291.225
710,estimates,2015,55291.225
710,high_variant,2015,55291.225
710,instant_replacement,2015,55291.225
710,low_variant,2015,55291.225
710,medium_variant,2015,55291.225
710,momentum,2015,55291.225
710,no_change,2015,55291.225
710,zero_migration,2015,55291.225
710,constant_fertility,2016,56042.943
710,constant_mortality,2016,55896.636
710,high_variant,2016,56078.944
710,instant_replacement,2016,55943.326
710,low_variant,2016,55932.691
710,medium_variant,2016,56015.473
710,momentum,2016,55840.763
710,no_change,2016,55933.307
710,zero_migration,2016,55935.722
710,constant_fertility,2017,56792.781
710,constant_mortality,2017,56476.544
710,high_variant,2017,56877.489
710,instant_replacement,2017,56543.742
710,low_variant,2017,56533.512
710,medium_variant,2017,56717.156
710,momentum,2017,56295.634
710,no_change,2017,56562.946
710,zero_migration,2017,56568.987
710,constant_fertility,2018,57541.184
710,constant_mortality,2018,57032.386
710,high_variant,2018,57683.326
710,instant_replacement,2018,57106.919
710,low_variant,2018,57098.791
710,medium_variant,2018,57398.421
710,momentum,2018,56683.135
710,no_change,2018,57181.021
710,zero_migration,2018,57191.05
710,constant_fertility,2019,58288.249
710,constant_mortality,2019,57565.182
710,high_variant,2019,58493.417
710,instant_replacement,2019,57656.358
710,low_variant,2019,57632.449
710,medium_variant,2019,58065.097
710,momentum,2019,57045.738
710,no_change,2019,57788.089
710,zero_migration,2019,57801.906
710,constant_fertility,2020,59033.76
710,constant_mortality,2020,58075.553
710,high_variant,2020,59305.245
710,instant_replacement,2020,58209.21
710,low_variant,2020,58137.214
710,medium_variant,2020,58721.229
710,momentum,2020,57414.764
710,no_change,2020,58384.321
710,zero_migration,2020,58401.503
710,constant_fertility,2021,59777.163
710,constant_mortality,2021,58563.677
710,high_variant,2021,60116.815
710,instant_replacement,2021,58768.837
710,low_variant,2021,58614.563
710,medium_variant,2021,59365.976
710,momentum,2021,57797.361
710,no_change,2021,58969.517
710,zero_migration,2021,58989.694
710,constant_fertility,2022,60517.571
710,constant_mortality,2022,59029.353
710,high_variant,2022,60926.633
710,instant_replacement,2022,59329.284
710,low_variant,2022,59064.769
710,medium_variant,2022,59996.049
710,momentum,2022,58184.467
710,no_change,2022,59543.099
710,zero_migration,2022,59566.289
710,constant_fertility,2023,61253.863
710,constant_mortality,2023,59472.024
710,high_variant,2023,61733.683
710,instant_replacement,2023,59887.593
710,low_variant,2023,59487.124
710,medium_variant,2023,60610.627
710,momentum,2023,58572.1
710,no_change,2023,60104.218
710,zero_migration,2023,60131.059
710,constant_fertility,2024,61984.774
710,constant_mortality,2024,59890.936
710,high_variant,2024,62537.316
710,instant_replacement,2024,60438.269
710,low_variant,2024,59880.242
710,medium_variant,2024,61208.783
710,momentum,2024,58951.67
710,no_change,2024,60651.866
710,zero_migration,2024,60683.737
710,constant_fertility,2025,62709.325
710,constant_mortality,2025,60285.539
710,high_variant,2025,63337.008
710,instant_replacement,2025,60977.515
710,low_variant,2025,60243.061
710,medium_variant,2025,61790.036
710,momentum,2025,59317.054
710,no_change,2025,61185.255
710,zero_migration,2025,61224.172
710,constant_fertility,2026,63427.174
710,constant_mortality,2026,60655.834
710,high_variant,2026,64132.122
710,instant_replacement,2026,61505.146
710,low_variant,2026,60575.881
