country,variant,year,population
204,estimates,1950,2255.226
204,estimates,1951,2258.476
204,estimates,1952,2264.871
204,estimates,1953,2274.476
204,estimates,1954,2287.385
204,estimates,1955,2303.587
204,estimates,1956,2323.056
204,estimates,1957,2345.717
204,estimates,1958,2371.453
204,estimates,1959,2400.127
204,estimates,1960,2431.622
204,estimates,1961,2465.867
204,estimates,1962,2502.896
204,estimates,1963,2542.859
204,estimates,1964,2585.965
204,estimates,1965,2632.356
204,estimates,1966,2682.159
204,estimates,1967,2735.307
204,estimates,1968,2791.59
204,estimates,1969,2850.661
204,estimates,1970,2912.34
204,estimates,1971,2976.572
204,estimates,1972,3043.567
204,estimates,1973,3113.675
204,estimates,1974,3187.412
204,estimates,1975,3265.165
204,estimates,1976,3347.173
204,estimates,1977,3433.439
204,estimates,1978,3523.938
204,estimates,1979,3618.526
204,estimates,1980,3717.165
204,estimates,1981,3820.128
204,estimates,1982,3927.714
204,estimates,1983,4039.949
204,estimates,1984,4156.819
204,estimates,1985,4278.501
204,estimates,1986,4404.506
204,estimates,1987,4535.263
204,estimates,1988,4672.852
204,estimates,1989,4820.016
204,estimates,1990,4978.496
204,estimates,1991,5149.499
204,estimates,1992,5331.803
204,estimates,1993,5521.763
204,estimates,1994,5714.22
204,estimates,1995,5905.558
204,estimates,1996,6094.259
204,estimates,1997,6281.639
204,estimates,1998,6470.265
204,estimates,1999,6664.098
204,estimates,2000,6865.951
204,estimates,2001,7076.733
204,estimates,2002,7295.394
204,estimates,2003,7520.555
204,estimates,2004,7750.004
204,estimates,2005,7982.225
204,estimates,2006,8216.896
204,estimates,2007,8454.791
204,estimates,2008,8696.916
204,estimates,2009,8944.706
204,estimates,2010,9199.259
204,estimates,2011,9460.802
204,estimates,2012,9729.16
204,estimates,2013,10004.451
204,estimates,2014,10286.712
204,constant_fertility,2015,10575.952
204,constant_mortality,2015,10575.952
204,estimates,2015,10575.952
204,high_variant,2015,10575.952
204,instant_replacement,2015,10575.952
204,low_variant,2015,10575.952
204,medium_variant,2015,10575.952
204,momentum,2015,10575.952
204,no_change,2015,10575.952
204,zero_migration,2015,10575.952
204,constant_fertility,2016,10887.847
204,constant_mortality,2016,10869.401
204,high_variant,2016,10885.149
204,instant_replacement,2016,10744.975
204,low_variant,2016,10862.677
204,medium_variant,2016,10872.298
204,momentum,2016,10744.828
204,no_change,2016,10883.332
204,zero_migration,2016,10876.009
204,constant_fertility,2017,11211.561
204,constant_mortality,2017,11166.988
204,high_variant,2017,11204.95
204,instant_replacement,2017,10867.951
204,low_variant,2017,11150.349
204,medium_variant,2017,11175.692
204,momentum,2017,10867.549
