country,variant,year,population
860,estimates,1950,6264.056
860,estimates,1951,6476.16
860,estimates,1952,6678.989
860,estimates,1953,6879.763
860,estimates,1954,7084.378
860,estimates,1955,7297.296
860,estimates,1956,7521.586
860,estimates,1957,7758.928
860,estimates,1958,8009.77
860,estimates,1959,8273.556
860,estimates,1960,8549.493
860,estimates,1961,8837.349
860,estimates,1962,9138.097
860,estimates,1963,9454.25
860,estimates,1964,9788.986
860,estimates,1965,10143.74
860,estimates,1966,10520.879
860,estimates,1967,10917.446
860,estimates,1968,11323.095
860,estimates,1969,11723.846
860,estimates,1970,12110.028
860,estimates,1971,12477.058
860,estimates,1972,12828.625
860,estimates,1973,13173.59
860,estimates,1974,13525.094
860,estimates,1975,13892.638
860,estimates,1976,14279.12
860,estimates,1977,14681.459
860,estimates,1978,15096.012
860,estimates,1979,15516.862
860,estimates,1980,15939.744
860,estimates,1981,16363.562
860,estimates,1982,16790.069
860,estimates,1983,17221.212
860,estimates,1984,17659.975
860,estimates,1985,18108.3
860,estimates,1986,18565.477
860,estimates,1987,19029.877
860,estimates,1988,19501.225
860,estimates,1989,19979.127
860,estimates,1990,20462.463
860,estimates,1991,20951.391
860,estimates,1992,21443.453
860,estimates,1993,21931.69
860,estimates,1994,22407.158
860,estimates,1995,22863.264
860,estimates,1996,23298.911
860,estimates,1997,23715.49
860,estimates,1998,24112.41
860,estimates,1999,24489.769
860,estimates,2000,24848.92
860,estimates,2001,25188.527
860,estimates,2002,25511.876
860,estimates,2003,25830.659
860,estimates,2004,26160.326
860,estimates,2005,26512.184
860,estimates,2006,26890.263
860,estimates,2007,27292.375
860,estimates,2008,27715.825
860,estimates,2009,28155.306
860,estimates,2010,28606.294
860,estimates,2011,29068.224
860,estimates,2012,29540.819
860,estimates,2013,30019.734
860,estimates,2014,30499.618
860,constant_fertility,2015,30976.021
860,constant_mortality,2015,30976.021
860,estimates,2015,30976.021
860,high_variant,2015,30976.021
860,instant_replacement,2015,30976.021
860,low_variant,2015,30976.021
860,medium_variant,2015,30976.021
860,momentum,2015,30976.021
860,no_change,2015,30976.021
860,zero_migration,2015,30976.021
860,constant_fertility,2016,31482.522
860,constant_mortality,2016,31452.806
860,high_variant,2016,31503.299
860,instant_replacement,2016,31428.116
860,low_variant,2016,31410.728
860,medium_variant,2016,31446.795
860,momentum,2016,31431.98
860,no_change,2016,31477.997
860,zero_migration,2016,31466.353
860,constant_fertility,2017,31980.09
860,constant_mortality,2017,31912.917
860,high_variant,2017,32029.62
860,instant_replacement,2017,31866.092
860,low_variant,2017,31816.014
860,medium_variant,2017,31910.641
860,momentum,2017,31875.299
860,no_change,2017,31969.754
860,zero_migration,2017,31941.413
860,constant_fertility,2018,32469.49
860,constant_mortality,2018,32357.186
860,high_variant,2018,32553.305
860,instant_replacement,2018,32291.781
860,low_variant,2018,32195.139
860,medium_variant,2018,32364.996
860,momentum,2018,32307.09
860,no_change,2018,32451.959
860,zero_migration,2018,32402.119
860,constant_fertility,2019,32951.183
860,constant_mortality,2019,32786.159
860,high_variant,2019,33072.895
860,instant_replacement,2019,32708.82
860,low_variant,2019,32550.7
860,medium_variant,2019,32807.368
860,momentum,2019,32729.958
860,no_change,2019,32924.996
860,zero_migration,2019,32849.081
860,constant_fertility,2020,33425.303
860,constant_mortality,2020,33200.146
860,high_variant,2020,33587.06
860,instant_replacement,2020,33119.79
860,low_variant,2020,32884.589
860,medium_variant,2020,33235.825
860,momentum,2020,33145.682
860,no_change,2020,33388.924
860,zero_migration,2020,33282.661
860,constant_fertility,2021,33891.637
860,constant_mortality,2021,33599.164
860,high_variant,2021,34094.704
860,instant_replacement,2021,33524.869
860,low_variant,2021,33197.979
860,medium_variant,2021,33648.956
860,momentum,2021,33554.156
860,no_change,2021,33843.499
860,zero_migration,2021,33702.919
860,constant_fertility,2022,34349.681
860,constant_mortality,2022,33982.971
860,high_variant,2022,34594.883
860,instant_replacement,2022,33922.54
860,low_variant,2022,33491.374
860,medium_variant,2022,34046.2
860,momentum,2022,33953.93
860,no_change,2022,34288.147
860,zero_migration,2022,34109.616
860,constant_fertility,2023,34798.647
860,constant_mortality,2023,34351.12
860,high_variant,2023,35086.854
860,instant_replacement,2023,34311.832
860,low_variant,2023,33764.674
860,medium_variant,2023,34427.732
860,momentum,2023,34344.038
860,no_change,2023,34722.08
860,zero_migration,2023,34502.324
860,constant_fertility,2024,35237.636
860,constant_mortality,2024,34703.05
860,high_variant,2024,35570.039
860,instant_replacement,2024,34691.38
860,low_variant,2024,34017.395
860,medium_variant,2024,34794.284
860,momentum,2024,34723.229
860,no_change,2024,35144.377
860,zero_migration,2024,34880.475
860,constant_fertility,2025,35665.99
860,constant_mortality,2025,35038.333
860,high_variant,2025,36044.02
860,instant_replacement,2025,35060.343
860,low_variant,2025,34249.22
860,medium_variant,2025,35146.617
860,momentum,2025,35090.72
860,no_change,2025,35554.345
860,zero_migration,2025,35243.663
860,constant_fertility,2026,36083.621
860,constant_mortality,2026,35357.008
860,high_variant,2026,36508.552
860,instant_replacement,2026,35418.475
860,low_variant,2026,34460.578
860,medium_variant,2026,35484.562
860,momentum,2026,35446.194
860,no_change,2026,35951.86
860,zero_migration,2026,35591.934
860,constant_fertility,2027,36491.389
860,constant_mortality,2027,35659.794
860,high_variant,2027,36963.515
860,instant_replacement,2027,35766.578
860,low_variant,2027,34653.17
860,medium_variant,2027,35808.3
860,momentum,2027,35790.249
860,no_change,2027,36337.707
860,zero_migration,2027,35926.062
860,constant_fertility,2028,36891.218
860,constant_mortality,2028,35948.216
860,high_variant,2028,37408.93
860,instant_replacement,2028,36106.171
860,low_variant,2028,34830.167
860,medium_variant,2028,36119.473
860,momentum,2028,36124.292
860,no_change,2028,36713.695
860,zero_migration,2028,36247.67
860,constant_fertility,2029,37285.716
860,constant_mortality,2029,36224.266
860,high_variant,2029,37844.957
860,instant_replacement,2029,36439.336
860,low_variant,2029,34995.611
860,medium_variant,2029,36420.216
860,momentum,2029,36450.284
860,no_change,2029,37082.284
860,zero_migration,2029,36558.897
860,constant_fertility,2030,37676.971
860,constant_mortality,2030,36489.58
860,high_variant,2030,38271.981
860,instant_replacement,2030,36767.697
860,low_variant,2030,35152.557
860,medium_variant,2030,36712.267
860,momentum,2030,36769.725
860,no_change,2030,37445.464
860,zero_migration,2030,36861.437
860,constant_fertility,2031,38065.654
860,constant_mortality,2031,36744.699
860,high_variant,2031,38689.973
860,instant_replacement,2031,37091.697
860,low_variant,2031,35302.291
860,medium_variant,2031,36996.226
860,momentum,2031,37083.008
860,no_change,2031,37803.831
860,zero_migration,2031,37155.905
860,constant_fertility,2032,38451.974
860,constant_mortality,2032,36989.757
860,high_variant,2032,39099.585
860,instant_replacement,2032,37411.296
860,low_variant,2032,35444.689
860,medium_variant,2032,37272.259
860,momentum,2032,37390.036
860,no_change,2032,38157.546
860,zero_migration,2032,37442.435
860,constant_fertility,2033,38836.939
860,constant_mortality,2033,37225.412
860,high_variant,2033,39502.671
860,instant_replacement,2033,37726.986
860,low_variant,2033,35579.508
