country,variant,year,population
694,estimates,1950,2041.203
694,estimates,1951,2062.444
694,estimates,1952,2084.942
694,estimates,1953,2108.43
694,estimates,1954,2132.731
694,estimates,1955,2157.753
694,estimates,1956,2183.523
694,estimates,1957,2210.131
694,estimates,1958,2237.772
694,estimates,1959,2266.686
694,estimates,1960,2297.11
694,estimates,1961,2329.204
694,estimates,1962,2363.013
694,estimates,1963,2398.414
694,estimates,1964,2435.204
694,estimates,1965,2473.294
694,estimates,1966,2512.652
694,estimates,1967,2553.529
694,estimates,1968,2596.568
694,estimates,1969,2642.608
694,estimates,1970,2692.259
694,estimates,1971,2745.779
694,estimates,1972,2803.031
694,estimates,1973,2863.739
694,estimates,1974,2927.468
694,estimates,1975,2993.876
694,estimates,1976,3062.956
694,estimates,1977,3134.8
694,estimates,1978,3209.263
694,estimates,1979,3286.179
694,estimates,1980,3365.441
694,estimates,1981,3445.277
694,estimates,1982,3525.399
694,estimates,1983,3608.751
694,estimates,1984,3699.467
694,estimates,1985,3799.55
694,estimates,1986,3912.438
694,estimates,1987,4034.668
694,estimates,1988,4152.984
694,estimates,1989,4249.468
694,estimates,1990,4312.246
694,estimates,1991,4337.239
694,estimates,1992,4331.332
694,estimates,1993,4307.299
694,estimates,1994,4283.621
694,estimates,1995,4274.819
694,estimates,1996,4282.35
694,estimates,1997,4305.455
694,estimates,1998,4353.646
694,estimates,1999,4437.803
694,estimates,2000,4564.297
694,estimates,2001,4739.147
694,estimates,2002,4957.216
694,estimates,2003,5199.549
694,estimates,2004,5439.695
694,estimates,2005,5658.379
694,estimates,2006,5848.692
694,estimates,2007,6015.417
694,estimates,2008,6165.372
694,estimates,2009,6310.26
694,estimates,2010,6458.72
694,estimates,2011,6611.692
694,estimates,2012,6766.103
694,estimates,2013,6922.079
694,estimates,2014,7079.162
694,constant_fertility,2015,7237.025
694,constant_mortality,2015,7237.025
694,estimates,2015,7237.025
694,high_variant,2015,7237.025
694,instant_replacement,2015,7237.025
694,low_variant,2015,7237.025
694,medium_variant,2015,7237.025
694,momentum,2015,7237.025
694,no_change,2015,7237.025
694,zero_migration,2015,7237.025
694,constant_fertility,2016,7411.905
694,constant_mortality,2016,7391.857
694,high_variant,2016,7405.726
694,instant_replacement,2016,7331.74
694,low_variant,2016,7389.686
694,medium_variant,2016,7396.19
694,momentum,2016,7332.461
694,no_change,2016,7406.086
694,zero_migration,2016,7400.798
694,constant_fertility,2017,7593.589
694,constant_mortality,2017,7545.382
694,high_variant,2017,7578.383
694,instant_replacement,2017,7401.736
694,low_variant,2017,7539.759
694,medium_variant,2017,7557.212
694,momentum,2017,7403.425
694,no_change,2017,7579.716
694,zero_migration,2017,7565.974
694,constant_fertility,2018,7781.97
694,constant_mortality,2018,7697.537
694,high_variant,2018,7754.479
694,instant_replacement,2018,7456.016
694,low_variant,2018,7687.662
694,medium_variant,2018,7719.729
694,momentum,2018,7458.857
694,no_change,2018,7757.775
694,zero_migration,2018,7732.473
694,constant_fertility,2019,7976.979
694,constant_mortality,2019,7848.284
694,high_variant,2019,7933.616
694,instant_replacement,2019,7507.642
694,low_variant,2019,7833.768
694,medium_variant,2019,7883.123
694,momentum,2019,7511.7
694,no_change,2019,7940.161
694,zero_migration,2019,7900.223
694,constant_fertility,2020,8178.632
694,constant_mortality,2020,7997.606
694,high_variant,2020,8115.554
694,instant_replacement,2020,7566.295
694,low_variant,2020,7978.307
694,medium_variant,2020,8046.931
694,momentum,2020,7571.527
694,no_change,2020,8126.814
694,zero_migration,2020,8069.154
694,constant_fertility,2021,8387.001
694,constant_mortality,2021,8145.503
694,high_variant,2021,8300.193
694,instant_replacement,2021,7634.921
694,low_variant,2021,8121.455
694,medium_variant,2021,8211.069
694,momentum,2021,7641.237
694,no_change,2021,8317.738
694,zero_migration,2021,8239.22
694,constant_fertility,2022,8602.193
694,constant_mortality,2022,8292.007
694,high_variant,2022,8487.556
694,instant_replacement,2022,7711.491
