country,variant,year,population
258,estimates,1950,60.266
258,estimates,1951,62.085
258,estimates,1952,63.87
258,estimates,1953,65.593
258,estimates,1954,67.252
258,estimates,1955,68.854
258,estimates,1956,70.429
258,estimates,1957,72.06
258,estimates,1958,73.827
258,estimates,1959,75.806
258,estimates,1960,78.076
258,estimates,1961,80.703
258,estimates,1962,83.651
258,estimates,1963,86.837
258,estimates,1964,90.132
258,estimates,1965,93.438
258,estimates,1966,96.732
258,estimates,1967,100.029
258,estimates,1968,103.386
258,estimates,1969,106.857
258,estimates,1970,110.495
258,estimates,1971,114.313
258,estimates,1972,118.279
258,estimates,1973,122.356
258,estimates,1974,126.486
258,estimates,1975,130.619
258,estimates,1976,134.748
258,estimates,1977,138.864
258,estimates,1978,143.032
258,estimates,1979,147.296
258,estimates,1980,151.708
258,estimates,1981,156.243
258,estimates,1982,160.888
258,estimates,1983,165.613
258,estimates,1984,170.396
258,estimates,1985,175.204
258,estimates,1986,180.075
258,estimates,1987,184.95
258,estimates,1988,189.738
258,estimates,1989,194.252
258,estimates,1990,198.375
258,estimates,1991,202.016
258,estimates,1992,205.266
258,estimates,1993,208.345
258,estimates,1994,211.579
258,estimates,1995,215.196
258,estimates,1996,219.283
258,estimates,1997,223.731
258,estimates,1998,228.376
258,estimates,1999,232.952
258,estimates,2000,237.258
258,estimates,2001,241.273
258,estimates,2002,245.006
258,estimates,2003,248.499
258,estimates,2004,251.775
258,estimates,2005,254.886
258,estimates,2006,257.832
258,estimates,2007,260.594
258,estimates,2008,263.179
258,estimates,2009,265.581
258,estimates,2010,267.82
258,estimates,2011,269.843
258,estimates,2012,271.703
258,estimates,2013,273.528
258,estimates,2014,275.484
258,constant_fertility,2015,277.69
258,constant_mortality,2015,277.69
258,estimates,2015,277.69
258,high_variant,2015,277.69
258,instant_replacement,2015,277.69
258,low_variant,2015,277.69
258,medium_variant,2015,277.69
258,momentum,2015,277.69
258,no_change,2015,277.69
258,zero_migration,2015,277.69
258,constant_fertility,2016,281.276
258,constant_mortality,2016,281.107
258,high_variant,2016,281.519
258,instant_replacement,2016,280.31
258,low_variant,2016,280.829
258,medium_variant,2016,280.208
258,momentum,2016,280.182
258,no_change,2016,281.206
258,zero_migration,2016,280.511
258,constant_fertility,2017,284.458
258,constant_mortality,2017,284.048
258,high_variant,2017,285.012
258,instant_replacement,2017,283.239
258,low_variant,2017,283.401
258,medium_variant,2017,283.007
258,momentum,2017,282.94
258,no_change,2017,284.292
258,zero_migration,2017,283.287
258,constant_fertility,2018,287.216
258,constant_mortality,2018,286.515
258,high_variant,2018,288.145
258,instant_replacement,2018,286.279
258,low_variant,2018,285.434
258,medium_variant,2018,285.859
258,momentum,2018,285.855
258,no_change,2018,286.942
258,zero_migration,2018,286.0
258,constant_fertility,2019,289.597
258,constant_mortality,2019,288.527
258,high_variant,2019,290.938
258,instant_replacement,2019,289.139
258,low_variant,2019,286.96
258,medium_variant,2019,288.506
258,momentum,2019,288.779
258,no_change,2019,289.181
258,zero_migration,2019,288.663
258,constant_fertility,2020,291.649
258,constant_mortality,2020,290.154
258,high_variant,2020,293.421
258,instant_replacement,2020,291.621
258,low_variant,2020,288.065
258,medium_variant,2020,290.744
258,momentum,2020,291.61
258,no_change,2020,291.059
258,zero_migration,2020,291.28
258,constant_fertility,2021,293.436
