country,variant,year,population
798,estimates,1950,5.166
798,estimates,1951,5.22
798,estimates,1952,5.293
798,estimates,1953,5.371
798,estimates,1954,5.473
798,estimates,1955,5.569
798,estimates,1956,5.658
798,estimates,1957,5.76
798,estimates,1958,5.864
798,estimates,1959,5.982
798,estimates,1960,6.104
798,estimates,1961,6.246
798,estimates,1962,6.389
798,estimates,1963,6.538
798,estimates,1964,6.684
798,estimates,1965,6.815
798,estimates,1966,6.938
798,estimates,1967,7.04
798,estimates,1968,7.133
798,estimates,1969,7.214
798,estimates,1970,7.303
798,estimates,1971,7.381
798,estimates,1972,7.458
798,estimates,1973,7.537
798,estimates,1974,7.616
798,estimates,1975,7.677
798,estimates,1976,7.749
798,estimates,1977,7.816
798,estimates,1978,7.888
798,estimates,1979,7.962
798,estimates,1980,8.052
798,estimates,1981,8.154
798,estimates,1982,8.284
798,estimates,1983,8.413
798,estimates,1984,8.53
798,estimates,1985,8.65
798,estimates,1986,8.747
798,estimates,1987,8.82
798,estimates,1988,8.883
798,estimates,1989,8.947
798,estimates,1990,9.003
798,estimates,1991,9.053
798,estimates,1992,9.109
798,estimates,1993,9.156
798,estimates,1994,9.19
798,estimates,1995,9.23
798,estimates,1996,9.256
798,estimates,1997,9.277
798,estimates,1998,9.306
798,estimates,1999,9.345
798,estimates,2000,9.42
798,estimates,2001,9.512
798,estimates,2002,9.635
798,estimates,2003,9.767
798,estimates,2004,9.894
798,estimates,2005,10.027
798,estimates,2006,10.137
798,estimates,2007,10.243
798,estimates,2008,10.34
798,estimates,2009,10.441
798,estimates,2010,10.531
798,estimates,2011,10.628
798,estimates,2012,10.725
798,estimates,2013,10.819
798,estimates,2014,10.908
798,constant_fertility,2015,11.001
798,constant_mortality,2015,11.001
798,estimates,2015,11.001
798,high_variant,2015,11.001
798,instant_replacement,2015,11.001
798,low_variant,2015,11.001
798,medium_variant,2015,11.001
798,momentum,2015,11.001
798,no_change,2015,11.001
798,zero_migration,2015,11.001
798,constant_fertility,2016,11.095
798,constant_mortality,2016,11.086
798,high_variant,2016,11.098
798,instant_replacement,2016,11.047
798,low_variant,2016,11.076
798,medium_variant,2016,11.097
798,momentum,2016,11.086
798,no_change,2016,11.097
798,zero_migration,2016,11.152
798,constant_fertility,2017,11.204
798,constant_mortality,2017,11.177
798,high_variant,2017,11.21
798,instant_replacement,2017,11.079
798,low_variant,2017,11.159
798,medium_variant,2017,11.192
798,momentum,2017,11.168
798,no_change,2017,11.199
798,zero_migration,2017,11.302
798,constant_fertility,2018,11.318
798,constant_mortality,2018,11.272
798,high_variant,2018,11.328
798,instant_replacement,2018,11.088
798,low_variant,2018,11.235
798,medium_variant,2018,11.287
798,momentum,2018,11.24
798,no_change,2018,11.307
798,zero_migration,2018,11.466
798,constant_fertility,2019,11.439
798,constant_mortality,2019,11.375
798,high_variant,2019,11.455
798,instant_replacement,2019,11.105
798,low_variant,2019,11.32
798,medium_variant,2019,11.393
798,momentum,2019,11.325
798,no_change,2019,11.425
798,zero_migration,2019,11.631
798,constant_fertility,2020,11.572
798,constant_mortality,2020,11.474
798,high_variant,2020,11.594
798,instant_replacement,2020,11.13
798,low_variant,2020,11.406
798,medium_variant,2020,11.499
798,momentum,2020,11.415
798,no_change,2020,11.549
798,zero_migration,2020,11.803
798,constant_fertility,2021,11.708
798,constant_mortality,2021,11.575
798,high_variant,2021,11.734
798,instant_replacement,2021,11.159
798,low_variant,2021,11.486
798,medium_variant,2021,11.609
798,momentum,2021,11.506
798,no_change,2021,11.675
798,zero_migration,2021,11.983
798,constant_fertility,2022,11.852
798,constant_mortality,2022,11.679
798,high_variant,2022,11.886
798,instant_replacement,2022,11.207
798,low_variant,2022,11.571
798,medium_variant,2022,11.722
798,momentum,2022,11.611
798,no_change,2022,11.804
798,zero_migration,2022,12.17
798,constant_fertility,2023,11.999
798,constant_mortality,2023,11.785
798,high_variant,2023,12.037
798,instant_replacement,2023,11.254
798,low_variant,2023,11.654
798,medium_variant,2023,11.842
798,momentum,2023,11.714
798,no_change,2023,11.94
798,zero_migration,2023,12.349
798,constant_fertility,2024,12.149
798,constant_mortality,2024,11.889
798,high_variant,2024,12.194
798,instant_replacement,2024,11.303
798,low_variant,2024,11.737
798,medium_variant,2024,11.962
798,momentum,2024,11.819
798,no_change,2024,12.078
798,zero_migration,2024,12.539
798,constant_fertility,2025,12.303
798,constant_mortality,2025,12.005
798,high_variant,2025,12.356
798,instant_replacement,2025,11.356
798,low_variant,2025,11.815
798,medium_variant,2025,12.084
798,momentum,2025,11.928
798,no_change,2025,12.226
798,zero_migration,2025,12.734
798,constant_fertility,2026,12.471
798,constant_mortality,2026,12.112
798,high_variant,2026,12.529
798,instant_replacement,2026,11.415
798,low_variant,2026,11.899
798,medium_variant,2026,12.207
798,momentum,2026,12.044
798,no_change,2026,12.375
798,zero_migration,2026,12.928
798,constant_fertility,2027,12.635
798,constant_mortality,2027,12.23
798,high_variant,2027,12.7
798,instant_replacement,2027,11.473
798,low_variant,2027,11.972
798,medium_variant,2027,12.334
798,momentum,2027,12.152
798,no_change,2027,12.529
798,zero_migration,2027,13.12
798,constant_fertility,2028,12.791
798,constant_mortality,2028,12.343
798,high_variant,2028,12.863
798,instant_replacement,2028,11.525
798,low_variant,2028,12.042
798,medium_variant,2028,12.448
798,momentum,2028,12.266
798,no_change,2028,12.687
798,zero_migration,2028,13.319
798,constant_fertility,2029,12.967
798,constant_mortality,2029,12.446
798,high_variant,2029,13.041
798,instant_replacement,2029,11.582
798,low_variant,2029,12.12
798,medium_variant,2029,12.576
798,momentum,2029,12.382
798,no_change,2029,12.835
798,zero_migration,2029,13.516
798,constant_fertility,2030,13.139
798,constant_mortality,2030,12.556
798,high_variant,2030,13.213
798,instant_replacement,2030,11.644
798,low_variant,2030,12.194
798,medium_variant,2030,12.699
798,momentum,2030,12.503
798,no_change,2030,12.989
798,zero_migration,2030,13.716
798,constant_fertility,2031,13.305
798,constant_mortality,2031,12.661
798,high_variant,2031,13.382
798,instant_replacement,2031,11.704
798,low_variant,2031,12.261
798,medium_variant,2031,12.82
798,momentum,2031,12.617
798,no_change,2031,13.145
798,zero_migration,2031,13.9
798,constant_fertility,2032,13.478
798,constant_mortality,2032,12.754
798,high_variant,2032,13.548
798,instant_replacement,2032,11.76
798,low_variant,2032,12.334
798,medium_variant,2032,12.937
798,momentum,2032,12.721
798,no_change,2032,13.288
798,zero_migration,2032,14.091
798,constant_fertility,2033,13.647
798,constant_mortality,2033,12.853
798,high_variant,2033,13.712
798,instant_replacement,2033,11.817
798,low_variant,2033,12.399
798,medium_variant,2033,13.053
798,momentum,2033,12.835
798,no_change,2033,13.442
798,zero_migration,2033,14.28
798,constant_fertility,2034,13.81
798,constant_mortality,2034,12.94
798,high_variant,2034,13.869
798,instant_replacement,2034,11.867
798,low_variant,2034,12.457
798,medium_variant,2034,13.159
798,momentum,2034,12.94
798,no_change,2034,13.586
798,zero_migration,2034,14.466
798,constant_fertility,2035,13.974
798,constant_mortality,2035,13.035
798,high_variant,2035,14.025
798,instant_replacement,2035,11.92
798,low_variant,2035,12.512
798,medium_variant,2035,13.264
798,momentum,2035,13.043
798,no_change,2035,13.737
798,zero_migration,2035,14.641
798,constant_fertility,2036,14.145
798,constant_mortality,2036,13.107
798,high_variant,2036,14.178
798,instant_replacement,2036,11.968
798,low_variant,2036,12.569
798,medium_variant,2036,13.371
798,momentum,2036,13.145
798,no_change,2036,13.876
798,zero_migration,2036,14.817
798,constant_fertility,2037,14.309
798,constant_mortality,2037,13.19
798,high_variant,2037,14.326
798,instant_replacement,2037,12.013
798,low_variant,2037,12.62
798,medium_variant,2037,13.466
798,momentum,2037,13.242
798,no_change,2037,14.02
798,zero_migration,2037,14.991
798,constant_fertility,2038,14.475
798,constant_mortality,2038,13.258
798,high_variant,2038,14.471
798,instant_replacement,2038,12.058
798,low_variant,2038,12.665
798,medium_variant,2038,13.563
798,momentum,2038,13.341
798,no_change,2038,14.158
798,zero_migration,2038,15.152
798,constant_fertility,2039,14.636
798,constant_mortality,2039,13.335
798,high_variant,2039,14.613
798,instant_replacement,2039,12.092
798,low_variant,2039,12.706
798,medium_variant,2039,13.652
798,momentum,2039,13.427
798,no_change,2039,14.309
798,zero_migration,2039,15.325
798,constant_fertility,2040,14.804
798,constant_mortality,2040,13.399
798,high_variant,2040,14.755
798,instant_replacement,2040,12.128
798,low_variant,2040,12.745
798,medium_variant,2040,13.742
798,momentum,2040,13.501
798,no_change,2040,14.449
798,zero_migration,2040,15.483
798,constant_fertility,2041,14.979
798,constant_mortality,2041,13.463
798,high_variant,2041,14.906
798,instant_replacement,2041,12.16
798,low_variant,2041,12.783
798,medium_variant,2041,13.834
798,momentum,2041,13.582
798,no_change,2041,14.59
