country,variant,year,population
352,estimates,1950,142.659
352,estimates,1951,144.942
352,estimates,1952,147.706
352,estimates,1953,150.82
352,estimates,1954,154.157
352,estimates,1955,157.642
352,estimates,1956,161.198
352,estimates,1957,164.788
352,estimates,1958,168.387
352,estimates,1959,171.991
352,estimates,1960,175.592
352,estimates,1961,179.183
352,estimates,1962,182.711
352,estimates,1963,186.124
352,estimates,1964,189.338
352,estimates,1965,192.313
352,estimates,1966,194.99
352,estimates,1967,197.401
352,estimates,1968,199.669
352,estimates,1969,201.974
352,estimates,1970,204.426
352,estimates,1971,207.088
352,estimates,1972,209.929
352,estimates,1973,212.814
352,estimates,1974,215.563
352,estimates,1975,218.07
352,estimates,1976,220.291
352,estimates,1977,222.266
352,estimates,1978,224.15
352,estimates,1979,226.103
352,estimates,1980,228.262
352,estimates,1981,230.664
352,estimates,1982,233.269
352,estimates,1983,236.019
352,estimates,1984,238.808
352,estimates,1985,241.582
352,estimates,1986,244.331
352,estimates,1987,247.056
352,estimates,1988,249.756
352,estimates,1989,252.413
352,estimates,1990,255.043
352,estimates,1991,257.624
352,estimates,1992,260.151
352,estimates,1993,262.656
352,estimates,1994,265.138
352,estimates,1995,267.629
352,estimates,1996,270.15
352,estimates,1997,272.709
352,estimates,1998,275.296
352,estimates,1999,277.87
352,estimates,2000,280.435
352,estimates,2001,282.907
352,estimates,2002,285.329
352,estimates,2003,287.952
352,estimates,2004,291.104
352,estimates,2005,294.979
352,estimates,2006,299.728
352,estimates,2007,305.2
352,estimates,2008,310.884
352,estimates,2009,316.086
352,estimates,2010,320.328
352,estimates,2011,323.418
352,estimates,2012,325.526
352,estimates,2013,327.029
352,estimates,2014,328.459
352,constant_fertility,2015,330.243
352,constant_mortality,2015,330.243
352,estimates,2015,330.243
352,high_variant,2015,330.243
352,instant_replacement,2015,330.243
352,low_variant,2015,330.243
352,medium_variant,2015,330.243
352,momentum,2015,330.243
352,no_change,2015,330.243
352,zero_migration,2015,330.243
352,constant_fertility,2016,332.991
352,constant_mortality,2016,332.776
352,high_variant,2016,333.254
352,instant_replacement,2016,332.677
352,low_variant,2016,332.524
352,medium_variant,2016,332.474
352,momentum,2016,332.328
352,no_change,2016,332.883
352,zero_migration,2016,332.504
352,constant_fertility,2017,335.749
352,constant_mortality,2017,335.277
352,high_variant,2017,336.373
352,instant_replacement,2017,335.511
352,low_variant,2017,334.664
352,medium_variant,2017,335.025
352,momentum,2017,334.667
352,no_change,2017,335.512
352,zero_migration,2017,334.742
352,constant_fertility,2018,338.503
352,constant_mortality,2018,337.727
352,high_variant,2018,339.565
352,instant_replacement,2018,338.631
352,low_variant,2018,336.674
352,medium_variant,2018,337.78
352,momentum,2018,337.179
352,no_change,2018,338.106
352,zero_migration,2018,336.933
352,constant_fertility,2019,341.246
352,constant_mortality,2019,340.13
352,high_variant,2019,342.818
352,instant_replacement,2019,341.804
352,low_variant,2019,338.575
352,medium_variant,2019,340.566
352,momentum,2019,339.686
352,no_change,2019,340.67
352,zero_migration,2019,339.089
352,constant_fertility,2020,343.965
352,constant_mortality,2020,342.466
352,high_variant,2020,346.098
352,instant_replacement,2020,344.869
352,low_variant,2020,340.36
352,medium_variant,2020,343.228
352,momentum,2020,342.071
352,no_change,2020,343.202
352,zero_migration,2020,341.2
352,constant_fertility,2021,346.67
352,constant_mortality,2021,344.731
352,high_variant,2021,349.409
352,instant_replacement,2021,347.813
352,low_variant,2021,342.042
352,medium_variant,2021,345.764
352,momentum,2021,344.327
352,no_change,2021,345.667
352,zero_migration,2021,343.248
352,constant_fertility,2022,349.333
352,constant_mortality,2022,346.921
352,high_variant,2022,352.723
352,instant_replacement,2022,350.685
352,low_variant,2022,343.616
352,medium_variant,2022,348.218
352,momentum,2022,346.495
352,no_change,2022,348.088
352,zero_migration,2022,345.244
352,constant_fertility,2023,351.974
352,constant_mortality,2023,349.035
352,high_variant,2023,356.042
352,instant_replacement,2023,353.491
352,low_variant,2023,345.086
352,medium_variant,2023,350.597
352,momentum,2023,348.572
352,no_change,2023,350.45
352,zero_migration,2023,347.187
352,constant_fertility,2024,354.565
352,constant_mortality,2024,351.079
352,high_variant,2024,359.372
352,instant_replacement,2024,356.257
352,low_variant,2024,346.441
352,medium_variant,2024,352.91
352,momentum,2024,350.574
352,no_change,2024,352.743
352,zero_migration,2024,349.064
352,constant_fertility,2025,357.119
352,constant_mortality,2025,353.029
352,high_variant,2025,362.692
