country,variant,year,population
540,estimates,1950,64.825
540,estimates,1951,64.256
540,estimates,1952,64.408
540,estimates,1953,65.126
540,estimates,1954,66.278
540,estimates,1955,67.748
540,estimates,1956,69.468
540,estimates,1957,71.376
540,estimates,1958,73.449
540,estimates,1959,75.678
540,estimates,1960,78.056
540,estimates,1961,80.584
540,estimates,1962,83.218
540,estimates,1963,85.905
540,estimates,1964,88.579
540,estimates,1965,91.2
540,estimates,1966,93.686
540,estimates,1967,96.071
540,estimates,1968,98.609
540,estimates,1969,101.62
540,estimates,1970,105.324
540,estimates,1971,109.83
540,estimates,1972,114.984
540,estimates,1973,120.432
540,estimates,1974,125.642
540,estimates,1975,130.264
540,estimates,1976,134.171
540,estimates,1977,137.467
540,estimates,1978,140.265
540,estimates,1979,142.76
540,estimates,1980,145.144
540,estimates,1981,147.415
540,estimates,1982,149.56
540,estimates,1983,151.655
540,estimates,1984,153.77
540,estimates,1985,155.982
540,estimates,1986,158.313
540,estimates,1987,160.788
540,estimates,1988,163.484
540,estimates,1989,166.465
540,estimates,1990,169.787
540,estimates,1991,173.488
540,estimates,1992,177.525
540,estimates,1993,181.825
540,estimates,1994,186.264
540,estimates,1995,190.732
540,estimates,1996,195.216
540,estimates,1997,199.715
540,estimates,1998,204.18
540,estimates,1999,208.582
540,estimates,2000,212.871
540,estimates,2001,217.04
540,estimates,2002,221.088
540,estimates,2003,225.026
540,estimates,2004,228.883
540,estimates,2005,232.686
540,estimates,2006,236.435
540,estimates,2007,240.129
540,estimates,2008,243.786
540,estimates,2009,247.413
540,estimates,2010,251.037
540,estimates,2011,254.657
540,estimates,2012,258.275
540,estimates,2013,261.889
540,estimates,2014,265.497
540,constant_fertility,2015,269.091
540,constant_mortality,2015,269.091
540,estimates,2015,269.091
540,high_variant,2015,269.091
540,instant_replacement,2015,269.091
540,low_variant,2015,269.091
540,medium_variant,2015,269.091
540,momentum,2015,269.091
540,no_change,2015,269.091
540,zero_migration,2015,269.091
540,constant_fertility,2016,272.771
540,constant_mortality,2016,272.599
540,high_variant,2016,272.988
540,instant_replacement,2016,272.592
540,low_variant,2016,272.367
540,medium_variant,2016,272.677
540,momentum,2016,271.745
540,no_change,2016,272.694
540,zero_migration,2016,271.524
540,constant_fertility,2017,276.51
540,constant_mortality,2017,276.072
540,high_variant,2017,276.983
540,instant_replacement,2017,276.049
540,low_variant,2017,275.526
540,medium_variant,2017,276.255
540,momentum,2017,273.996
540,no_change,2017,276.334
540,zero_migration,2017,273.917
540,constant_fertility,2018,280.291
540,constant_mortality,2018,279.516
540,high_variant,2018,281.059
540,instant_replacement,2018,279.485
540,low_variant,2018,278.581
540,medium_variant,2018,279.821
540,momentum,2018,275.966
540,no_change,2018,279.977
540,zero_migration,2018,276.258
540,constant_fertility,2019,284.109
540,constant_mortality,2019,282.918
540,high_variant,2019,285.201
540,instant_replacement,2019,282.927
540,low_variant,2019,281.545
540,medium_variant,2019,283.376
540,momentum,2019,277.819
540,no_change,2019,283.645
540,zero_migration,2019,278.563
540,constant_fertility,2020,287.957
540,constant_mortality,2020,286.269
540,high_variant,2020,289.399
540,instant_replacement,2020,286.398
540,low_variant,2020,284.427
540,medium_variant,2020,286.913
540,momentum,2020,279.705
540,no_change,2020,287.307
540,zero_migration,2020,280.811
540,constant_fertility,2021,291.83
540,constant_mortality,2021,289.585
540,high_variant,2021,293.634
540,instant_replacement,2021,289.9
540,low_variant,2021,287.223
540,medium_variant,2021,290.425
540,momentum,2021,281.643
540,no_change,2021,290.98
540,zero_migration,2021,283.015
540,constant_fertility,2022,295.709
540,constant_mortality,2022,292.858
540,high_variant,2022,297.91
540,instant_replacement,2022,293.437
540,low_variant,2022,289.942
540,medium_variant,2022,293.928
540,momentum,2022,283.616
540,no_change,2022,294.638
540,zero_migration,2022,285.171
540,constant_fertility,2023,299.625
540,constant_mortality,2023,296.087
540,high_variant,2023,302.223
540,instant_replacement,2023,297.001
540,low_variant,2023,292.586
540,medium_variant,2023,297.409
540,momentum,2023,285.587
