variant,region,year,gender,dependencyratio2564
estimates,1500,1950,male,177.497
estimates,1500,1951,male,178.61
estimates,1500,1952,male,179.306
estimates,1500,1953,male,179.637
estimates,1500,1954,male,179.811
estimates,1500,1955,male,179.971
estimates,1500,1956,male,181.316
estimates,1500,1957,male,182.356
estimates,1500,1958,male,183.087
estimates,1500,1959,male,183.44
estimates,1500,1960,male,183.395
estimates,1500,1961,male,184.876
estimates,1500,1962,male,185.623
estimates,1500,1963,male,185.882
estimates,1500,1964,male,185.964
estimates,1500,1965,male,186.063
estimates,1500,1966,male,187.052
estimates,1500,1967,male,187.992
estimates,1500,1968,male,188.842
estimates,1500,1969,male,189.465
estimates,1500,1970,male,189.837
estimates,1500,1971,male,191.617
estimates,1500,1972,male,192.886
estimates,1500,1973,male,193.794
estimates,1500,1974,male,194.53
estimates,1500,1975,male,195.179
estimates,1500,1976,male,196.456
estimates,1500,1977,male,197.457
estimates,1500,1978,male,198.187
estimates,1500,1979,male,198.6
estimates,1500,1980,male,198.705
estimates,1500,1981,male,200.089
estimates,1500,1982,male,201.115
estimates,1500,1983,male,201.839
estimates,1500,1984,male,202.344
estimates,1500,1985,male,202.722
estimates,1500,1986,male,204.208
estimates,1500,1987,male,205.253
estimates,1500,1988,male,205.95
estimates,1500,1989,male,206.381
estimates,1500,1990,male,206.619
estimates,1500,1991,male,207.035
estimates,1500,1992,male,207.102
estimates,1500,1993,male,206.876
estimates,1500,1994,male,206.393
estimates,1500,1995,male,205.719
estimates,1500,1996,male,206.354
estimates,1500,1997,male,206.705
estimates,1500,1998,male,206.852
estimates,1500,1999,male,206.881
estimates,1500,2000,male,206.854
estimates,1500,2001,male,207.086
estimates,1500,2002,male,207.047
estimates,1500,2003,male,206.788
estimates,1500,2004,male,206.331
estimates,1500,2005,male,205.701
estimates,1500,2006,male,205.449
estimates,1500,2007,male,204.947
estimates,1500,2008,male,204.24
estimates,1500,2009,male,203.383
estimates,1500,2010,male,202.441
estimates,1500,2011,male,201.667
estimates,1500,2012,male,200.647
estimates,1500,2013,male,199.405
estimates,1500,2014,male,197.961
estimates,1500,2015,male,196.336
medium_variant,1500,2015,male,196.336
medium_variant,1500,2016,male,194.911
medium_variant,1500,2017,male,193.273
medium_variant,1500,2018,male,191.446
medium_variant,1500,2019,male,189.438
medium_variant,1500,2020,male,187.271
medium_variant,1500,2021,male,185.313
medium_variant,1500,2022,male,183.154
medium_variant,1500,2023,male,180.845
medium_variant,1500,2024,male,178.435
medium_variant,1500,2025,male,175.963
medium_variant,1500,2026,male,173.739
medium_variant,1500,2027,male,171.417
medium_variant,1500,2028,male,169.03
medium_variant,1500,2029,male,166.6
medium_variant,1500,2030,male,164.148
medium_variant,1500,2031,male,161.947
medium_variant,1500,2032,male,159.688
medium_variant,1500,2033,male,157.404
medium_variant,1500,2034,male,155.126
medium_variant,1500,2035,male,152.872
medium_variant,1500,2036,male,150.88
medium_variant,1500,2037,male,148.87
medium_variant,1500,2038,male,146.854
medium_variant,1500,2039,male,144.839
medium_variant,1500,2040,male,142.833
medium_variant,1500,2041,male,141.049
medium_variant,1500,2042,male,139.242
medium_variant,1500,2043,male,137.429
medium_variant,1500,2044,male,135.621
medium_variant,1500,2045,male,133.83
medium_variant,1500,2046,male,132.249
medium_variant,1500,2047,male,130.649
medium_variant,1500,2048,male,129.044
medium_variant,1500,2049,male,127.443
medium_variant,1500,2050,male,125.857
medium_variant,1500,2051,male,124.459
medium_variant,1500,2052,male,123.047
medium_variant,1500,2053,male,121.631
medium_variant,1500,2054,male,120.22
medium_variant,1500,2055,male,118.821
medium_variant,1500,2056,male,117.605
medium_variant,1500,2057,male,116.372
medium_variant,1500,2058,male,115.139
medium_variant,1500,2059,male,113.922
medium_variant,1500,2060,male,112.733
medium_variant,1500,2061,male,111.724
medium_variant,1500,2062,male,110.711
medium_variant,1500,2063,male,109.704
medium_variant,1500,2064,male,108.712
medium_variant,1500,2065,male,107.74
medium_variant,1500,2066,male,106.937
medium_variant,1500,2067,male,106.124
medium_variant,1500,2068,male,105.31
medium_variant,1500,2069,male,104.504
medium_variant,1500,2070,male,103.714
medium_variant,1500,2071,male,103.074
medium_variant,1500,2072,male,102.419
medium_variant,1500,2073,male,101.759
medium_variant,1500,2074,male,101.099
medium_variant,1500,2075,male,100.446
medium_variant,1500,2076,male,99.93
medium_variant,1500,2077,male,99.391
medium_variant,1500,2078,male,98.84
medium_variant,1500,2079,male,98.284
medium_variant,1500,2080,male,97.732
medium_variant,1500,2081,male,97.308
medium_variant,1500,2082,male,96.858
medium_variant,1500,2083,male,96.395
medium_variant,1500,2084,male,95.926
medium_variant,1500,2085,male,95.459
medium_variant,1500,2086,male,95.115
medium_variant,1500,2087,male,94.744
medium_variant,1500,2088,male,94.36
medium_variant,1500,2089,male,93.971
medium_variant,1500,2090,male,93.587
medium_variant,1500,2091,male,93.324
medium_variant,1500,2092,male,93.037
medium_variant,1500,2093,male,92.737
medium_variant,1500,2094,male,92.434
medium_variant,1500,2095,male,92.136
medium_variant,1500,2096,male,91.957
medium_variant,1500,2097,male,91.753
medium_variant,1500,2098,male,91.535
medium_variant,1500,2099,male,91.314
medium_variant,1500,2100,male,91.1
estimates,1500,1950,female,172.825
estimates,1500,1951,female,173.426
estimates,1500,1952,female,173.526
estimates,1500,1953,female,173.268
estimates,1500,1954,female,172.876
estimates,1500,1955,female,172.48
estimates,1500,1956,female,173.301
estimates,1500,1957,female,173.929
estimates,1500,1958,female,174.314
estimates,1500,1959,female,174.362
estimates,1500,1960,female,174.058
estimates,1500,1961,female,175.319
estimates,1500,1962,female,175.862
estimates,1500,1963,female,175.935
estimates,1500,1964,female,175.865
estimates,1500,1965,female,175.843
estimates,1500,1966,female,176.689
estimates,1500,1967,female,177.522
estimates,1500,1968,female,178.27
estimates,1500,1969,female,178.768
estimates,1500,1970,female,178.987
estimates,1500,1971,female,180.639
estimates,1500,1972,female,181.775
estimates,1500,1973,female,182.553
estimates,1500,1974,female,183.177
estimates,1500,1975,female,183.737
estimates,1500,1976,female,185.087
estimates,1500,1977,female,186.203
estimates,1500,1978,female,187.057
estimates,1500,1979,female,187.559
estimates,1500,1980,female,187.685
estimates,1500,1981,female,188.788
estimates,1500,1982,female,189.499
estimates,1500,1983,female,189.909
estimates,1500,1984,female,190.146
estimates,1500,1985,female,190.317
estimates,1500,1986,female,191.576
estimates,1500,1987,female,192.479
estimates,1500,1988,female,193.095
estimates,1500,1989,female,193.453
estimates,1500,1990,female,193.564
estimates,1500,1991,female,194.168
estimates,1500,1992,female,194.386
estimates,1500,1993,female,194.293
estimates,1500,1994,female,193.962
estimates,1500,1995,female,193.475
estimates,1500,1996,female,194.341
estimates,1500,1997,female,194.937
estimates,1500,1998,female,195.323
estimates,1500,1999,female,195.562
estimates,1500,2000,female,195.691
estimates,1500,2001,female,196.331
estimates,1500,2002,female,196.722
estimates,1500,2003,female,196.861
estimates,1500,2004,female,196.724
estimates,1500,2005,female,196.312
estimates,1500,2006,female,196.041
estimates,1500,2007,female,195.45
estimates,1500,2008,female,194.627
estimates,1500,2009,female,193.677
estimates,1500,2010,female,192.675
estimates,1500,2011,female,191.811
