variant,region,year,gender,dependencyratio2564
estimates,948,1950,male,157.686
estimates,948,1951,male,158.587
estimates,948,1952,male,159.466
estimates,948,1953,male,160.059
estimates,948,1954,male,160.362
estimates,948,1955,male,160.513
estimates,948,1956,male,162.013
estimates,948,1957,male,162.989
estimates,948,1958,male,163.706
estimates,948,1959,male,164.356
estimates,948,1960,male,165.011
estimates,948,1961,male,166.3
estimates,948,1962,male,167.526
estimates,948,1963,male,168.678
estimates,948,1964,male,169.715
estimates,948,1965,male,170.649
estimates,948,1966,male,172.488
estimates,948,1967,male,174.067
estimates,948,1968,male,175.417
estimates,948,1969,male,176.583
estimates,948,1970,male,177.576
estimates,948,1971,male,179.077
estimates,948,1972,male,180.277
estimates,948,1973,male,181.104
estimates,948,1974,male,181.444
estimates,948,1975,male,181.273
estimates,948,1976,male,181.609
estimates,948,1977,male,181.334
estimates,948,1978,male,180.587
estimates,948,1979,male,179.549
estimates,948,1980,male,178.345
estimates,948,1981,male,177.696
estimates,948,1982,male,176.816
estimates,948,1983,male,175.711
estimates,948,1984,male,174.351
estimates,948,1985,male,172.747
estimates,948,1986,male,171.754
estimates,948,1987,male,170.383
estimates,948,1988,male,168.751
estimates,948,1989,male,166.992
estimates,948,1990,male,165.177
estimates,948,1991,male,163.689
estimates,948,1992,male,162.107
estimates,948,1993,male,160.42
estimates,948,1994,male,158.603
estimates,948,1995,male,156.664
estimates,948,1996,male,155.181
estimates,948,1997,male,153.527
estimates,948,1998,male,151.728
estimates,948,1999,male,149.825
estimates,948,2000,male,147.854
estimates,948,2001,male,146.192
estimates,948,2002,male,144.417
estimates,948,2003,male,142.526
estimates,948,2004,male,140.504
estimates,948,2005,male,138.368
estimates,948,2006,male,136.435
estimates,948,2007,male,134.37
estimates,948,2008,male,132.225
estimates,948,2009,male,130.062
estimates,948,2010,male,127.939
estimates,948,2011,male,126.173
estimates,948,2012,male,124.399
estimates,948,2013,male,122.642
estimates,948,2014,male,120.923
estimates,948,2015,male,119.257
medium_variant,948,2015,male,119.257
medium_variant,948,2016,male,117.892
medium_variant,948,2017,male,116.524
medium_variant,948,2018,male,115.167
medium_variant,948,2019,male,113.843
medium_variant,948,2020,male,112.569
medium_variant,948,2021,male,111.579
medium_variant,948,2022,male,110.605
medium_variant,948,2023,male,109.639
medium_variant,948,2024,male,108.671
medium_variant,948,2025,male,107.704
medium_variant,948,2026,male,106.969
medium_variant,948,2027,male,106.208
medium_variant,948,2028,male,105.421
medium_variant,948,2029,male,104.608
medium_variant,948,2030,male,103.776
medium_variant,948,2031,male,103.138
medium_variant,948,2032,male,102.456
medium_variant,948,2033,male,101.738
medium_variant,948,2034,male,100.995
medium_variant,948,2035,male,100.237
medium_variant,948,2036,male,99.663
medium_variant,948,2037,male,99.049
medium_variant,948,2038,male,98.413
medium_variant,948,2039,male,97.769
medium_variant,948,2040,male,97.134
medium_variant,948,2041,male,96.689
medium_variant,948,2042,male,96.226
medium_variant,948,2043,male,95.758
medium_variant,948,2044,male,95.297
medium_variant,948,2045,male,94.856
medium_variant,948,2046,male,94.615
medium_variant,948,2047,male,94.36
medium_variant,948,2048,male,94.101
medium_variant,948,2049,male,93.844
medium_variant,948,2050,male,93.595
medium_variant,948,2051,male,93.532
medium_variant,948,2052,male,93.443
medium_variant,948,2053,male,93.332
medium_variant,948,2054,male,93.203
medium_variant,948,2055,male,93.059
medium_variant,948,2056,male,93.071
medium_variant,948,2057,male,93.036
medium_variant,948,2058,male,92.963
medium_variant,948,2059,male,92.861
medium_variant,948,2060,male,92.737
medium_variant,948,2061,male,92.754
medium_variant,948,2062,male,92.72
medium_variant,948,2063,male,92.645
medium_variant,948,2064,male,92.538
medium_variant,948,2065,male,92.408
medium_variant,948,2066,male,92.419
medium_variant,948,2067,male,92.374
medium_variant,948,2068,male,92.289
medium_variant,948,2069,male,92.179
medium_variant,948,2070,male,92.058
