variant,region,year,gender,dependencyratio2564
estimates,921,1950,male,147.761
estimates,921,1951,male,148.453
estimates,921,1952,male,149.3
estimates,921,1953,male,149.848
estimates,921,1954,male,150.028
estimates,921,1955,male,150
estimates,921,1956,male,151.503
estimates,921,1957,male,152.375
estimates,921,1958,male,152.971
estimates,921,1959,male,153.547
estimates,921,1960,male,154.186
estimates,921,1961,male,155.218
estimates,921,1962,male,156.316
estimates,921,1963,male,157.417
estimates,921,1964,male,158.401
estimates,921,1965,male,159.252
estimates,921,1966,male,161.062
estimates,921,1967,male,162.576
estimates,921,1968,male,163.847
estimates,921,1969,male,164.972
estimates,921,1970,male,165.98
estimates,921,1971,male,167.462
estimates,921,1972,male,168.696
estimates,921,1973,male,169.567
estimates,921,1974,male,169.907
estimates,921,1975,male,169.681
estimates,921,1976,male,170.236
estimates,921,1977,male,170.12
estimates,921,1978,male,169.509
estimates,921,1979,male,168.646
estimates,921,1980,male,167.682
estimates,921,1981,male,167.471
estimates,921,1982,male,167.086
estimates,921,1983,male,166.504
estimates,921,1984,male,165.652
estimates,921,1985,male,164.511
estimates,921,1986,male,164.035
estimates,921,1987,male,163.156
estimates,921,1988,male,161.995
estimates,921,1989,male,160.69
estimates,921,1990,male,159.306
estimates,921,1991,male,158.352
estimates,921,1992,male,157.233
estimates,921,1993,male,155.954
estimates,921,1994,male,154.505
estimates,921,1995,male,152.902
estimates,921,1996,male,151.646
estimates,921,1997,male,150.24
estimates,921,1998,male,148.676
estimates,921,1999,male,146.949
estimates,921,2000,male,145.063
estimates,921,2001,male,143.409
estimates,921,2002,male,141.574
estimates,921,2003,male,139.56
estimates,921,2004,male,137.361
estimates,921,2005,male,134.994
estimates,921,2006,male,132.943
estimates,921,2007,male,130.749
estimates,921,2008,male,128.454
estimates,921,2009,male,126.082
estimates,921,2010,male,123.659
estimates,921,2011,male,121.442
estimates,921,2012,male,119.096
estimates,921,2013,male,116.714
estimates,921,2014,male,114.411
estimates,921,2015,male,112.245
medium_variant,921,2015,male,112.245
medium_variant,921,2016,male,110.296
medium_variant,921,2017,male,108.5
medium_variant,921,2018,male,106.803
medium_variant,921,2019,male,105.129
medium_variant,921,2020,male,103.45
medium_variant,921,2021,male,102.097
medium_variant,921,2022,male,100.671
medium_variant,921,2023,male,99.214
medium_variant,921,2024,male,97.779
medium_variant,921,2025,male,96.391
medium_variant,921,2026,male,95.187
medium_variant,921,2027,male,94.004
