variant,region,year,gender,dependencyratio2564
estimates,906,1950,male,130.232
estimates,906,1951,male,132.975
estimates,906,1952,male,135.971
estimates,906,1953,male,138.223
estimates,906,1954,male,139.271
estimates,906,1955,male,139.281
estimates,906,1956,male,141.178
estimates,906,1957,male,141.509
estimates,906,1958,male,141.174
estimates,906,1959,male,140.986
estimates,906,1960,male,141.258
estimates,906,1961,male,141.256
estimates,906,1962,male,142.447
estimates,906,1963,male,144.224
estimates,906,1964,male,145.802
estimates,906,1965,male,146.945
estimates,906,1966,male,149.812
estimates,906,1967,male,151.941
estimates,906,1968,male,153.501
estimates,906,1969,male,154.731
estimates,906,1970,male,155.63
estimates,906,1971,male,156.676
estimates,906,1972,male,157.061
estimates,906,1973,male,156.763
estimates,906,1974,male,155.566
estimates,906,1975,male,153.379
estimates,906,1976,male,150.367
estimates,906,1977,male,146.456
estimates,906,1978,male,142.142
estimates,906,1979,male,138.142
estimates,906,1980,male,134.845
estimates,906,1981,male,131.965
estimates,906,1982,male,129.985
estimates,906,1983,male,128.434
estimates,906,1984,male,126.745
estimates,906,1985,male,124.695
estimates,906,1986,male,123.234
estimates,906,1987,male,121.516
estimates,906,1988,male,119.507
estimates,906,1989,male,117.076
estimates,906,1990,male,114.119
estimates,906,1991,male,111.635
estimates,906,1992,male,108.097
estimates,906,1993,male,104.074
estimates,906,1994,male,100.236
estimates,906,1995,male,96.883
estimates,906,1996,male,93.044
estimates,906,1997,male,89.969
estimates,906,1998,male,87.415
estimates,906,1999,male,85.086
estimates,906,2000,male,82.912
estimates,906,2001,male,81.533
estimates,906,2002,male,80.337
estimates,906,2003,male,79.244
estimates,906,2004,male,78.204
estimates,906,2005,male,77.155
estimates,906,2006,male,76.371
estimates,906,2007,male,75.486
estimates,906,2008,male,74.486
estimates,906,2009,male,73.284
estimates,906,2010,male,71.844
estimates,906,2011,male,70.285
estimates,906,2012,male,68.471
estimates,906,2013,male,66.614
estimates,906,2014,male,64.987
estimates,906,2015,male,63.746
medium_variant,906,2015,male,63.746
medium_variant,906,2016,male,63.017
medium_variant,906,2017,male,62.571
medium_variant,906,2018,male,62.379
medium_variant,906,2019,male,62.384
medium_variant,906,2020,male,62.539
medium_variant,906,2021,male,62.907
medium_variant,906,2022,male,63.454
medium_variant,906,2023,male,64.103
medium_variant,906,2024,male,64.748
medium_variant,906,2025,male,65.339
medium_variant,906,2026,male,66.02
medium_variant,906,2027,male,66.627
medium_variant,906,2028,male,67.207
medium_variant,906,2029,male,67.836
medium_variant,906,2030,male,68.562
medium_variant,906,2031,male,69.515
medium_variant,906,2032,male,70.488
medium_variant,906,2033,male,71.486
medium_variant,906,2034,male,72.509
medium_variant,906,2035,male,73.553
medium_variant,906,2036,male,74.722
medium_variant,906,2037,male,75.86
medium_variant,906,2038,male,76.947
medium_variant,906,2039,male,77.941
medium_variant,906,2040,male,78.82
medium_variant,906,2041,male,79.692
medium_variant,906,2042,male,80.424
medium_variant,906,2043,male,81.036
medium_variant,906,2044,male,81.543
medium_variant,906,2045,male,81.964
medium_variant,906,2046,male,82.423
