region,variant,freq,year,lifeexpectancyat15
901,estimates,5yearly,1950,55.7232186939583
901,estimates,5yearly,1955,56.9128675357891
901,estimates,5yearly,1960,57.609948155548
901,estimates,5yearly,1965,57.8574945117945
901,estimates,5yearly,1970,58.2484737603175
901,estimates,5yearly,1975,58.8467930245487
901,estimates,5yearly,1980,59.4219928681011
901,estimates,5yearly,1985,60.3245975135704
901,estimates,5yearly,1990,60.2980006308685
901,estimates,5yearly,1995,60.7465961046968
901,estimates,5yearly,2000,61.3996090872901
901,estimates,5yearly,2005,62.6070236913585
901,estimates,5yearly,2010,64.0210808882814
901,medium_variant,5yearly,2015,64.780697180846
901,medium_variant,5yearly,2020,65.5598833793725
901,medium_variant,5yearly,2025,66.3255675560531
901,medium_variant,5yearly,2030,67.055250353388
901,medium_variant,5yearly,2035,67.7599328440111
901,medium_variant,5yearly,2040,68.4560839948397
901,medium_variant,5yearly,2045,69.1071464714812
901,medium_variant,5yearly,2050,69.7600453346116
901,medium_variant,5yearly,2055,70.3899185064277
901,medium_variant,5yearly,2060,71.0187041607339
901,medium_variant,5yearly,2065,71.648124869928
901,medium_variant,5yearly,2070,72.2662120361844
901,medium_variant,5yearly,2075,72.8726405898766
901,medium_variant,5yearly,2080,73.463409315331
901,medium_variant,5yearly,2085,74.0110555327173
901,medium_variant,5yearly,2090,74.5760603883241
901,medium_variant,5yearly,2095,75.1236309702871
