region,variant,freq,year,lifeexpectancyat15
947,estimates,5yearly,1950,41.3299486555799
947,estimates,5yearly,1955,42.4723931341456
947,estimates,5yearly,1960,43.6340578467437
947,estimates,5yearly,1965,44.6851428434912
947,estimates,5yearly,1970,45.7289260147011
947,estimates,5yearly,1975,46.714918694866
947,estimates,5yearly,1980,47.3940432713868
947,estimates,5yearly,1985,47.7729538692181
947,estimates,5yearly,1990,47.1614477780923
947,estimates,5yearly,1995,46.283806634137
947,estimates,5yearly,2000,45.9896785123094
947,estimates,5yearly,2005,48.1443666773367
947,estimates,5yearly,2010,50.5826184408071
947,medium_variant,5yearly,2015,52.1541952583136
947,medium_variant,5yearly,2020,53.1970373266288
947,medium_variant,5yearly,2025,54.2498518051983
947,medium_variant,5yearly,2030,55.2695381568147
947,medium_variant,5yearly,2035,56.2022839650869
947,medium_variant,5yearly,2040,57.0571314520475
947,medium_variant,5yearly,2045,57.8810949988788
947,medium_variant,5yearly,2050,58.6555841593486
947,medium_variant,5yearly,2055,59.4022720379166
947,medium_variant,5yearly,2060,60.09158583202
947,medium_variant,5yearly,2065,60.7425238872652
947,medium_variant,5yearly,2070,61.3559025193371
947,medium_variant,5yearly,2075,61.9261981969049
947,medium_variant,5yearly,2080,62.5057092499817
947,medium_variant,5yearly,2085,63.0669995790576
947,medium_variant,5yearly,2090,63.622391465042
947,medium_variant,5yearly,2095,64.1736638520398
