region,variant,freq,year,lifeexpectancyat15
957,estimates,5yearly,1950,44.2004692625419
957,estimates,5yearly,1955,46.614093203248
957,estimates,5yearly,1960,48.0463585232633
957,estimates,5yearly,1965,49.5400557978695
957,estimates,5yearly,1970,50.854089112533
957,estimates,5yearly,1975,52.0862311920116
957,estimates,5yearly,1980,53.6373183126404
957,estimates,5yearly,1985,54.7287606552336
957,estimates,5yearly,1990,56.0941042543046
957,estimates,5yearly,1995,57.304502914298
957,estimates,5yearly,2000,58.5280719091773
957,estimates,5yearly,2005,59.9273104922439
957,estimates,5yearly,2010,61.0344056273233
957,medium_variant,5yearly,2015,61.9162041565357
957,medium_variant,5yearly,2020,62.778152507983
957,medium_variant,5yearly,2025,63.6199170618416
957,medium_variant,5yearly,2030,64.4484902832992
957,medium_variant,5yearly,2035,65.2617818909486
957,medium_variant,5yearly,2040,66.058324239113
957,medium_variant,5yearly,2045,66.8531470267912
957,medium_variant,5yearly,2050,67.6244995627423
957,medium_variant,5yearly,2055,68.3597706836726
957,medium_variant,5yearly,2060,69.0390684909112
957,medium_variant,5yearly,2065,69.6387453330621
957,medium_variant,5yearly,2070,70.219863571019
957,medium_variant,5yearly,2075,70.7879927951403
957,medium_variant,5yearly,2080,71.349240330092
957,medium_variant,5yearly,2085,71.9183564505924
957,medium_variant,5yearly,2090,72.4823115883848
957,medium_variant,5yearly,2095,73.0257698867858
