region,variant,freq,year,lifeexpectancyat15
920,estimates,5yearly,1950,48.0076190505569
920,estimates,5yearly,1955,49.3187963273026
920,estimates,5yearly,1960,50.38144656445
920,estimates,5yearly,1965,51.3252827009117
920,estimates,5yearly,1970,51.1084044901456
920,estimates,5yearly,1975,52.0894906041297
920,estimates,5yearly,1980,54.275161546326
920,estimates,5yearly,1985,55.2344335231905
920,estimates,5yearly,1990,55.8200353158102
920,estimates,5yearly,1995,56.3559622763072
920,estimates,5yearly,2000,56.7702297817977
920,estimates,5yearly,2005,57.4072794265824
920,estimates,5yearly,2010,58.0714401246732
920,medium_variant,5yearly,2015,58.6937681444437
920,medium_variant,5yearly,2020,59.3070416178139
920,medium_variant,5yearly,2025,59.8871868487323
920,medium_variant,5yearly,2030,60.481564914686
920,medium_variant,5yearly,2035,61.0458191320998
920,medium_variant,5yearly,2040,61.6338773552755
920,medium_variant,5yearly,2045,62.181920330895
920,medium_variant,5yearly,2050,62.7167130720759
920,medium_variant,5yearly,2055,63.2275517048328
920,medium_variant,5yearly,2060,63.7494387478026
920,medium_variant,5yearly,2065,64.2792017628393
920,medium_variant,5yearly,2070,64.7882993243352
920,medium_variant,5yearly,2075,65.3234240541419
920,medium_variant,5yearly,2080,65.8546011077802
920,medium_variant,5yearly,2085,66.43412396637
920,medium_variant,5yearly,2090,67.0275864215575
920,medium_variant,5yearly,2095,67.6563041441193
