region,variant,freq,year,lifeexpectancyat15
922,estimates,5yearly,1950,47.6297386587262
922,estimates,5yearly,1955,49.3541018011379
922,estimates,5yearly,1960,50.9553455614334
922,estimates,5yearly,1965,52.4780636655376
922,estimates,5yearly,1970,53.7882862217685
922,estimates,5yearly,1975,54.9875724551388
922,estimates,5yearly,1980,55.3724009208584
922,estimates,5yearly,1985,56.7660060665348
922,estimates,5yearly,1990,57.6301758098225
922,estimates,5yearly,1995,58.4574285674962
922,estimates,5yearly,2000,59.3116244841934
922,estimates,5yearly,2005,59.8800202395211
922,estimates,5yearly,2010,60.3553233240307
922,medium_variant,5yearly,2015,61.219253946076
922,medium_variant,5yearly,2020,62.1944243415465
922,medium_variant,5yearly,2025,62.874032452617
922,medium_variant,5yearly,2030,63.4780552708857
922,medium_variant,5yearly,2035,64.0675190630763
922,medium_variant,5yearly,2040,64.6333152838944
922,medium_variant,5yearly,2045,65.1694627058871
922,medium_variant,5yearly,2050,65.6900600344282
922,medium_variant,5yearly,2055,66.1891667894096
922,medium_variant,5yearly,2060,66.6566879028401
922,medium_variant,5yearly,2065,67.1457312441332
922,medium_variant,5yearly,2070,67.6210566623619
922,medium_variant,5yearly,2075,68.104322113018
922,medium_variant,5yearly,2080,68.5861423229824
922,medium_variant,5yearly,2085,69.0739290976096
922,medium_variant,5yearly,2090,69.567469120702
922,medium_variant,5yearly,2095,70.0639713872226
922,estimates,5yearly,Regi,Western Asia
922,medium_variant,5yearly,Regi,Western Asia
