region,variant,freq,year,lifeexpectancyat15
915,estimates,5yearly,1950,50.2229036045887
915,estimates,5yearly,1955,52.0213357176752
915,estimates,5yearly,1960,53.3972698607613
915,estimates,5yearly,1965,54.7151898535681
915,estimates,5yearly,1970,55.6983310270637
915,estimates,5yearly,1975,56.5703970217816
915,estimates,5yearly,1980,57.2959738385742
915,estimates,5yearly,1985,57.7399085487404
915,estimates,5yearly,1990,57.9354782955138
915,estimates,5yearly,1995,58.5893594505154
915,estimates,5yearly,2000,59.15810385792
915,estimates,5yearly,2005,60.2649020967552
915,estimates,5yearly,2010,61.0724216263167
915,medium_variant,5yearly,2015,61.7254964197503
915,medium_variant,5yearly,2020,62.3611209843053
915,medium_variant,5yearly,2025,62.9872304957468
915,medium_variant,5yearly,2030,63.6020391094373
915,medium_variant,5yearly,2035,64.1695464498518
915,medium_variant,5yearly,2040,64.6989488410507
915,medium_variant,5yearly,2045,65.1569051909699
915,medium_variant,5yearly,2050,65.5941130237078
915,medium_variant,5yearly,2055,65.9753602789295
915,medium_variant,5yearly,2060,66.3763444324275
915,medium_variant,5yearly,2065,66.817054951212
915,medium_variant,5yearly,2070,67.2647010972936
915,medium_variant,5yearly,2075,67.7475723633496
915,medium_variant,5yearly,2080,68.2244273095781
915,medium_variant,5yearly,2085,68.6814962197775
915,medium_variant,5yearly,2090,69.1660836355677
915,medium_variant,5yearly,2095,69.6740337300682
915,estimates,5yearly,Regi,Caribbean
915,medium_variant,5yearly,Regi,Caribbean
