region,variant,freq,year,lifeexpectancyat15
914,estimates,5yearly,1950,39.5002936649074
914,estimates,5yearly,1955,40.593891276403
914,estimates,5yearly,1960,41.7341037994497
914,estimates,5yearly,1965,42.8042620566716
914,estimates,5yearly,1970,44.0893654632869
914,estimates,5yearly,1975,45.5409496700626
914,estimates,5yearly,1980,46.8227462741123
914,estimates,5yearly,1985,47.4217711844885
914,estimates,5yearly,1990,47.5266684385147
914,estimates,5yearly,1995,46.7756248744683
914,estimates,5yearly,2000,46.4097396816035
914,estimates,5yearly,2005,47.7380765756551
914,estimates,5yearly,2010,48.7029029582323
914,medium_variant,5yearly,2015,49.7129104162309
914,medium_variant,5yearly,2020,50.8628927985327
914,medium_variant,5yearly,2025,51.9728456981919
914,medium_variant,5yearly,2030,53.0206888404225
914,medium_variant,5yearly,2035,53.9542643583743
914,medium_variant,5yearly,2040,54.8075452318459
914,medium_variant,5yearly,2045,55.5865268348508
914,medium_variant,5yearly,2050,56.2682980855035
914,medium_variant,5yearly,2055,56.9186754342665
914,medium_variant,5yearly,2060,57.5192462799259
914,medium_variant,5yearly,2065,58.1024473190008
914,medium_variant,5yearly,2070,58.6680687644935
914,medium_variant,5yearly,2075,59.2077855199459
914,medium_variant,5yearly,2080,59.8062391202567
914,medium_variant,5yearly,2085,60.3849643185576
914,medium_variant,5yearly,2090,60.9666862216951
914,medium_variant,5yearly,2095,61.5308598661094
914,estimates,5yearly,Regi,Western Africa
914,medium_variant,5yearly,Regi,Western Africa
