region,variant,freq,year,lifeexpectancyat15
927,estimates,5yearly,1950,56.9975627940282
927,estimates,5yearly,1955,57.7104679539684
927,estimates,5yearly,1960,57.9143830865714
927,estimates,5yearly,1965,57.7507431362223
927,estimates,5yearly,1970,58.4281528793061
927,estimates,5yearly,1975,59.7369783203201
927,estimates,5yearly,1980,60.9715244064879
927,estimates,5yearly,1985,61.8592756417675
927,estimates,5yearly,1990,63.2235847969107
927,estimates,5yearly,1995,64.2990311575825
927,estimates,5yearly,2000,65.7006399116675
927,estimates,5yearly,2005,66.8023162580438
927,estimates,5yearly,2010,67.6007961122091
927,medium_variant,5yearly,2015,68.3793707528894
927,medium_variant,5yearly,2020,69.1548526119256
927,medium_variant,5yearly,2025,69.8085464487427
927,medium_variant,5yearly,2030,70.4539435190758
927,medium_variant,5yearly,2035,71.0400894654855
927,medium_variant,5yearly,2040,71.646859548155
927,medium_variant,5yearly,2045,72.2339569940156
927,medium_variant,5yearly,2050,72.7965007317503
927,medium_variant,5yearly,2055,73.3921433419098
927,medium_variant,5yearly,2060,73.9492562120395
927,medium_variant,5yearly,2065,74.5356473483853
927,medium_variant,5yearly,2070,75.1209282306062
927,medium_variant,5yearly,2075,75.6814148486077
927,medium_variant,5yearly,2080,76.2808251529326
927,medium_variant,5yearly,2085,76.8385782713318
927,medium_variant,5yearly,2090,77.4036626014789
927,medium_variant,5yearly,2095,78.0040852312001
