region,variant,freq,year,lifeexpectancyat15
921,estimates,5yearly,1950,40.567193103539
921,estimates,5yearly,1955,42.6670323926661
921,estimates,5yearly,1960,44.8849169503972
921,estimates,5yearly,1965,47.2819602002794
921,estimates,5yearly,1970,49.4519961572091
921,estimates,5yearly,1975,51.0034889191195
921,estimates,5yearly,1980,51.4885341733178
921,estimates,5yearly,1985,52.3059251987969
921,estimates,5yearly,1990,53.6074597387363
921,estimates,5yearly,1995,54.6584830788099
921,estimates,5yearly,2000,55.4531172995359
921,estimates,5yearly,2005,56.2838900879783
921,estimates,5yearly,2010,57.3668957735142
921,medium_variant,5yearly,2015,58.0876394273954
921,medium_variant,5yearly,2020,58.7064825640435
921,medium_variant,5yearly,2025,59.2724187545403
921,medium_variant,5yearly,2030,59.8283994832514
921,medium_variant,5yearly,2035,60.3597541639718
921,medium_variant,5yearly,2040,60.928563821731
921,medium_variant,5yearly,2045,61.5059983608401
921,medium_variant,5yearly,2050,62.0731430089237
921,medium_variant,5yearly,2055,62.6411579817266
921,medium_variant,5yearly,2060,63.2011162884958
921,medium_variant,5yearly,2065,63.7574825755778
921,medium_variant,5yearly,2070,64.3348597253414
921,medium_variant,5yearly,2075,64.9197338595877
921,medium_variant,5yearly,2080,65.5033387832066
921,medium_variant,5yearly,2085,66.1159357477447
921,medium_variant,5yearly,2090,66.7185796289449
921,medium_variant,5yearly,2095,67.364453457726
