region,variant,freq,year,lifeexpectancyat15
912,estimates,5yearly,1950,48.8343432098019
912,estimates,5yearly,1955,49.7061994837523
912,estimates,5yearly,1960,50.5860964276973
912,estimates,5yearly,1965,51.5064756279349
912,estimates,5yearly,1970,52.3665275679083
912,estimates,5yearly,1975,53.2127408037501
912,estimates,5yearly,1980,54.425825334365
912,estimates,5yearly,1985,55.3578122084293
912,estimates,5yearly,1990,55.9995056790181
912,estimates,5yearly,1995,56.5827136501075
912,estimates,5yearly,2000,57.4388715282817
912,estimates,5yearly,2005,58.518206561838
912,estimates,5yearly,2010,59.3477651693084
912,medium_variant,5yearly,2015,60.0137987203773
912,medium_variant,5yearly,2020,60.6394751317428
912,medium_variant,5yearly,2025,61.2668799796744
912,medium_variant,5yearly,2030,61.8887381851375
912,medium_variant,5yearly,2035,62.4982112944256
912,medium_variant,5yearly,2040,63.0908170821757
912,medium_variant,5yearly,2045,63.6628822473215
912,medium_variant,5yearly,2050,64.2410088507622
912,medium_variant,5yearly,2055,64.8075363362233
912,medium_variant,5yearly,2060,65.3594325108979
912,medium_variant,5yearly,2065,65.9049598773091
912,medium_variant,5yearly,2070,66.4085500050849
912,medium_variant,5yearly,2075,66.9228210847152
912,medium_variant,5yearly,2080,67.4348262917524
912,medium_variant,5yearly,2085,67.9817370619462
912,medium_variant,5yearly,2090,68.5277911752096
912,medium_variant,5yearly,2095,69.0774597980956
912,estimates,5yearly,Regi,Northern Africa
912,medium_variant,5yearly,Regi,Northern Africa
