region,variant,freq,year,lifeexpectancyat15
916,estimates,5yearly,1950,48.3510136392488
916,estimates,5yearly,1955,50.8099396993799
916,estimates,5yearly,1960,52.5710025311805
916,estimates,5yearly,1965,53.5409846174224
916,estimates,5yearly,1970,54.5259221933625
916,estimates,5yearly,1975,55.4184495918385
916,estimates,5yearly,1980,56.476449889776
916,estimates,5yearly,1985,57.9219541145612
916,estimates,5yearly,1990,59.3108724640232
916,estimates,5yearly,1995,60.6005251011011
916,estimates,5yearly,2000,61.3596555676558
916,estimates,5yearly,2005,62.2256935411852
916,estimates,5yearly,2010,62.9882571790022
916,medium_variant,5yearly,2015,63.7209338649617
916,medium_variant,5yearly,2020,64.4348662273757
916,medium_variant,5yearly,2025,65.1471352648336
916,medium_variant,5yearly,2030,65.8615940533464
916,medium_variant,5yearly,2035,66.5796418763048
916,medium_variant,5yearly,2040,67.3214717971759
916,medium_variant,5yearly,2045,68.0569887985672
916,medium_variant,5yearly,2050,68.7768701570084
916,medium_variant,5yearly,2055,69.4783368862983
916,medium_variant,5yearly,2060,70.1187332798705
916,medium_variant,5yearly,2065,70.7123630379455
916,medium_variant,5yearly,2070,71.2676302112695
916,medium_variant,5yearly,2075,71.8004776734219
916,medium_variant,5yearly,2080,72.3391338473922
916,medium_variant,5yearly,2085,72.8485976138967
916,medium_variant,5yearly,2090,73.3772474544955
916,medium_variant,5yearly,2095,73.8850583020251
