region,variant,freq,year,lifeexpectancyat15
923,estimates,5yearly,1950,54.46592987864
923,estimates,5yearly,1955,56.2104550449983
923,estimates,5yearly,1960,57.192614936922
923,estimates,5yearly,1965,57.1188979814243
923,estimates,5yearly,1970,56.8276431027853
923,estimates,5yearly,1975,56.3523413362284
923,estimates,5yearly,1980,55.9651774684107
923,estimates,5yearly,1985,56.9111314646937
923,estimates,5yearly,1990,55.1793856191313
923,estimates,5yearly,1995,54.5237107560423
923,estimates,5yearly,2000,54.267647009804
923,estimates,5yearly,2005,55.5390225841726
923,estimates,5yearly,2010,58.0400156779758
923,medium_variant,5yearly,2015,58.7991505650003
923,medium_variant,5yearly,2020,59.5755063316879
923,medium_variant,5yearly,2025,60.3455081072224
923,medium_variant,5yearly,2030,61.0807760596561
923,medium_variant,5yearly,2035,61.8341903424864
923,medium_variant,5yearly,2040,62.5709036736018
923,medium_variant,5yearly,2045,63.3025823560228
923,medium_variant,5yearly,2050,64.0281416550912
923,medium_variant,5yearly,2055,64.731805557697
923,medium_variant,5yearly,2060,65.4392258551982
923,medium_variant,5yearly,2065,66.138256168353
923,medium_variant,5yearly,2070,66.8205763106163
923,medium_variant,5yearly,2075,67.4981734965949
923,medium_variant,5yearly,2080,68.1376015918343
923,medium_variant,5yearly,2085,68.7533956308925
923,medium_variant,5yearly,2090,69.3286002476293
923,medium_variant,5yearly,2095,69.8691383634655
