region,variant,freq,year,lifeexpectancyat15
954,estimates,5yearly,1950,49.1969823979979
954,estimates,5yearly,1955,50.1979289873193
954,estimates,5yearly,1960,51.2852944118866
954,estimates,5yearly,1965,52.3812528578388
954,estimates,5yearly,1970,53.4752791143104
954,estimates,5yearly,1975,54.3823713300389
954,estimates,5yearly,1980,55.1191650229322
954,estimates,5yearly,1985,55.9989347985888
954,estimates,5yearly,1990,56.9243637802454
954,estimates,5yearly,1995,58.0601667314582
954,estimates,5yearly,2000,59.1581417903958
954,estimates,5yearly,2005,59.971320122777
954,estimates,5yearly,2010,60.7498881654798
954,medium_variant,5yearly,2015,61.4846387695844
954,medium_variant,5yearly,2020,62.2035352265545
954,medium_variant,5yearly,2025,62.8699267182889
954,medium_variant,5yearly,2030,63.4777164858159
954,medium_variant,5yearly,2035,64.0714150280235
954,medium_variant,5yearly,2040,64.584002827191
954,medium_variant,5yearly,2045,65.0173644100063
954,medium_variant,5yearly,2050,65.3930352458182
954,medium_variant,5yearly,2055,65.743526163496
954,medium_variant,5yearly,2060,66.112222922133
954,medium_variant,5yearly,2065,66.5407487880337
954,medium_variant,5yearly,2070,67.0171680460053
954,medium_variant,5yearly,2075,67.5214812367253
954,medium_variant,5yearly,2080,67.9704006354298
954,medium_variant,5yearly,2085,68.4014745930336
954,medium_variant,5yearly,2090,68.8068617232819
954,medium_variant,5yearly,2095,69.2507765118675
954,estimates,5yearly,Regi,Micronesia
954,medium_variant,5yearly,Regi,Micronesia
