region,variant,freq,year,lifeexpectancyat15
913,estimates,5yearly,1950,46.3856001969076
913,estimates,5yearly,1955,47.7148185946876
913,estimates,5yearly,1960,48.635378603859
913,estimates,5yearly,1965,49.5387008145089
913,estimates,5yearly,1970,49.4601804495319
913,estimates,5yearly,1975,49.322749434296
913,estimates,5yearly,1980,49.4898721599685
913,estimates,5yearly,1985,51.2175348531362
913,estimates,5yearly,1990,51.9205740894386
913,estimates,5yearly,1995,48.7016767127578
913,estimates,5yearly,2000,43.4584691988837
913,estimates,5yearly,2005,42.7346618526554
913,estimates,5yearly,2010,47.9826483024267
913,medium_variant,5yearly,2015,51.5417292864918
913,medium_variant,5yearly,2020,52.3902718784902
913,medium_variant,5yearly,2025,53.3384790056073
913,medium_variant,5yearly,2030,54.3591988646168
913,medium_variant,5yearly,2035,55.4241040729976
913,medium_variant,5yearly,2040,56.4757385983537
913,medium_variant,5yearly,2045,57.5108366032765
913,medium_variant,5yearly,2050,58.5859582948138
913,medium_variant,5yearly,2055,59.6140488669894
913,medium_variant,5yearly,2060,60.5895293707782
913,medium_variant,5yearly,2065,61.4857697520271
913,medium_variant,5yearly,2070,62.3029365248339
913,medium_variant,5yearly,2075,63.0721988757683
913,medium_variant,5yearly,2080,63.8071818034064
913,medium_variant,5yearly,2085,64.5182619649971
913,medium_variant,5yearly,2090,65.1966194942597
913,medium_variant,5yearly,2095,65.8795947638398
913,estimates,5yearly,Regi,Southern Africa
913,medium_variant,5yearly,Regi,Southern Africa
