variant,region,year,totalfertility
estimates,931,1950,5.687
estimates,931,1951,5.682
estimates,931,1952,5.672
estimates,931,1953,5.667
estimates,931,1954,5.666
estimates,931,1955,5.669
estimates,931,1956,5.675
estimates,931,1957,5.684
estimates,931,1958,5.694
estimates,931,1959,5.701
estimates,931,1960,5.702
estimates,931,1961,5.692
estimates,931,1962,5.668
estimates,931,1963,5.626
estimates,931,1964,5.566
estimates,931,1965,5.487
estimates,931,1966,5.389
estimates,931,1967,5.276
estimates,931,1968,5.154
estimates,931,1969,5.027
estimates,931,1970,4.901
estimates,931,1971,4.782
estimates,931,1972,4.671
estimates,931,1973,4.571
estimates,931,1974,4.483
estimates,931,1975,4.404
estimates,931,1976,4.332
estimates,931,1977,4.261
estimates,931,1978,4.188
estimates,931,1979,4.111
estimates,931,1980,4.027
estimates,931,1981,3.936
estimates,931,1982,3.841
estimates,931,1983,3.743
estimates,931,1984,3.643
estimates,931,1985,3.544
estimates,931,1986,3.446
estimates,931,1987,3.352
estimates,931,1988,3.261
estimates,931,1989,3.175
estimates,931,1990,3.096
estimates,931,1991,3.022
estimates,931,1992,2.953
estimates,931,1993,2.889
estimates,931,1994,2.828
estimates,931,1995,2.77
estimates,931,1996,2.713
estimates,931,1997,2.657
estimates,931,1998,2.601
estimates,931,1999,2.545
estimates,931,2000,2.489
estimates,931,2001,2.433
estimates,931,2002,2.378
estimates,931,2003,2.326
estimates,931,2004,2.276
estimates,931,2005,2.229
estimates,931,2006,2.188
estimates,931,2007,2.152
estimates,931,2008,2.12
estimates,931,2009,2.094
estimates,931,2010,2.071
estimates,931,2011,2.051
estimates,931,2012,2.034
estimates,931,2013,2.017
estimates,931,2014,2
estimates,931,2015,1.983
medium_variant,931,2015,1.983
medium_variant,931,2016,1.966
medium_variant,931,2017,1.95
medium_variant,931,2018,1.934
medium_variant,931,2019,1.919
medium_variant,931,2020,1.905
medium_variant,931,2021,1.891
medium_variant,931,2022,1.879
medium_variant,931,2023,1.868
medium_variant,931,2024,1.857
medium_variant,931,2025,1.847
medium_variant,931,2026,1.838
medium_variant,931,2027,1.83
medium_variant,931,2028,1.823
medium_variant,931,2029,1.815
medium_variant,931,2030,1.809
medium_variant,931,2031,1.803
medium_variant,931,2032,1.797
medium_variant,931,2033,1.792
medium_variant,931,2034,1.787
medium_variant,931,2035,1.783
medium_variant,931,2036,1.779
medium_variant,931,2037,1.775
medium_variant,931,2038,1.772
medium_variant,931,2039,1.769
medium_variant,931,2040,1.766
medium_variant,931,2041,1.763
medium_variant,931,2042,1.761
medium_variant,931,2043,1.76
medium_variant,931,2044,1.758
medium_variant,931,2045,1.757
medium_variant,931,2046,1.755
medium_variant,931,2047,1.754
medium_variant,931,2048,1.753
medium_variant,931,2049,1.752
medium_variant,931,2050,1.752
medium_variant,931,2051,1.751
medium_variant,931,2052,1.75
medium_variant,931,2053,1.75
medium_variant,931,2054,1.749
medium_variant,931,2055,1.749
medium_variant,931,2056,1.749
medium_variant,931,2057,1.749
medium_variant,931,2058,1.749
medium_variant,931,2059,1.75
medium_variant,931,2060,1.75
medium_variant,931,2061,1.75
medium_variant,931,2062,1.751
medium_variant,931,2063,1.751
medium_variant,931,2064,1.752
medium_variant,931,2065,1.752
medium_variant,931,2066,1.753
medium_variant,931,2067,1.754
medium_variant,931,2068,1.754
medium_variant,931,2069,1.755
medium_variant,931,2070,1.756
medium_variant,931,2071,1.757
medium_variant,931,2072,1.758
medium_variant,931,2073,1.759
medium_variant,931,2074,1.76
medium_variant,931,2075,1.762
medium_variant,931,2076,1.763
medium_variant,931,2077,1.764
medium_variant,931,2078,1.765
medium_variant,931,2079,1.766
medium_variant,931,2080,1.766
medium_variant,931,2081,1.767
medium_variant,931,2082,1.768
medium_variant,931,2083,1.769
medium_variant,931,2084,1.77
medium_variant,931,2085,1.771
medium_variant,931,2086,1.772
medium_variant,931,2087,1.773
medium_variant,931,2088,1.774
medium_variant,931,2089,1.775
medium_variant,931,2090,1.776
medium_variant,931,2091,1.777
medium_variant,931,2092,1.778
medium_variant,931,2093,1.779
medium_variant,931,2094,1.78
medium_variant,931,2095,1.781
medium_variant,931,2096,1.782
medium_variant,931,2097,1.783
medium_variant,931,2098,1.784
medium_variant,931,2099,1.785
