variant,region,year,totalfertility
estimates,923,1950,2.883
estimates,923,1951,2.899
estimates,923,1952,2.925
estimates,923,1953,2.936
estimates,923,1954,2.933
estimates,923,1955,2.916
estimates,923,1956,2.885
estimates,923,1957,2.84
estimates,923,1958,2.784
estimates,923,1959,2.717
estimates,923,1960,2.642
estimates,923,1961,2.562
estimates,923,1962,2.48
estimates,923,1963,2.401
estimates,923,1964,2.327
estimates,923,1965,2.264
estimates,923,1966,2.213
estimates,923,1967,2.175
estimates,923,1968,2.149
estimates,923,1969,2.134
estimates,923,1970,2.127
estimates,923,1971,2.125
estimates,923,1972,2.124
estimates,923,1973,2.121
estimates,923,1974,2.115
estimates,923,1975,2.106
estimates,923,1976,2.095
estimates,923,1977,2.085
estimates,923,1978,2.078
estimates,923,1979,2.074
estimates,923,1980,2.075
estimates,923,1981,2.082
estimates,923,1982,2.094
estimates,923,1983,2.108
estimates,923,1984,2.12
estimates,923,1985,2.125
estimates,923,1986,2.114
estimates,923,1987,2.086
estimates,923,1988,2.037
estimates,923,1989,1.97
estimates,923,1990,1.886
estimates,923,1991,1.791
estimates,923,1992,1.691
estimates,923,1993,1.595
estimates,923,1994,1.506
estimates,923,1995,1.43
estimates,923,1996,1.367
estimates,923,1997,1.317
estimates,923,1998,1.279
estimates,923,1999,1.253
estimates,923,2000,1.24
estimates,923,2001,1.24
estimates,923,2002,1.25
estimates,923,2003,1.269
estimates,923,2004,1.294
estimates,923,2005,1.325
estimates,923,2006,1.359
estimates,923,2007,1.396
estimates,923,2008,1.433
estimates,923,2009,1.47
estimates,923,2010,1.503
estimates,923,2011,1.532
estimates,923,2012,1.555
estimates,923,2013,1.575
estimates,923,2014,1.589
estimates,923,2015,1.6
medium_variant,923,2015,1.6
medium_variant,923,2016,1.607
medium_variant,923,2017,1.613
medium_variant,923,2018,1.618
medium_variant,923,2019,1.623
medium_variant,923,2020,1.629
medium_variant,923,2021,1.636
medium_variant,923,2022,1.644
medium_variant,923,2023,1.651
medium_variant,923,2024,1.659
medium_variant,923,2025,1.666
medium_variant,923,2026,1.673
medium_variant,923,2027,1.681
medium_variant,923,2028,1.688
medium_variant,923,2029,1.695
medium_variant,923,2030,1.702
medium_variant,923,2031,1.709
medium_variant,923,2032,1.716
medium_variant,923,2033,1.723
medium_variant,923,2034,1.729
medium_variant,923,2035,1.736
medium_variant,923,2036,1.742
medium_variant,923,2037,1.748
medium_variant,923,2038,1.754
medium_variant,923,2039,1.76
medium_variant,923,2040,1.765
medium_variant,923,2041,1.77
medium_variant,923,2042,1.775
medium_variant,923,2043,1.779
medium_variant,923,2044,1.783
medium_variant,923,2045,1.787
medium_variant,923,2046,1.791
medium_variant,923,2047,1.794
medium_variant,923,2048,1.797
medium_variant,923,2049,1.799
medium_variant,923,2050,1.802
medium_variant,923,2051,1.804
medium_variant,923,2052,1.807
medium_variant,923,2053,1.809
medium_variant,923,2054,1.811
medium_variant,923,2055,1.813
medium_variant,923,2056,1.816
medium_variant,923,2057,1.818
medium_variant,923,2058,1.82
medium_variant,923,2059,1.822
medium_variant,923,2060,1.824
medium_variant,923,2061,1.826
medium_variant,923,2062,1.828
medium_variant,923,2063,1.829
medium_variant,923,2064,1.831
medium_variant,923,2065,1.833
medium_variant,923,2066,1.835
medium_variant,923,2067,1.837
medium_variant,923,2068,1.838
medium_variant,923,2069,1.84
medium_variant,923,2070,1.841
medium_variant,923,2071,1.843
medium_variant,923,2072,1.844
medium_variant,923,2073,1.845
medium_variant,923,2074,1.847
medium_variant,923,2075,1.848
medium_variant,923,2076,1.849
medium_variant,923,2077,1.85
medium_variant,923,2078,1.851
medium_variant,923,2079,1.852
medium_variant,923,2080,1.853
medium_variant,923,2081,1.853
medium_variant,923,2082,1.854
medium_variant,923,2083,1.855
medium_variant,923,2084,1.856
medium_variant,923,2085,1.856
medium_variant,923,2086,1.857
medium_variant,923,2087,1.857
medium_variant,923,2088,1.858
medium_variant,923,2089,1.858
medium_variant,923,2090,1.858
medium_variant,923,2091,1.859
medium_variant,923,2092,1.859
medium_variant,923,2093,1.86
medium_variant,923,2094,1.861
medium_variant,923,2095,1.861
medium_variant,923,2096,1.862
medium_variant,923,2097,1.863
medium_variant,923,2098,1.864
medium_variant,923,2099,1.865
