variant,region,year,totalfertility
estimates,920,1950,5.795
estimates,920,1951,5.833
estimates,920,1952,5.904
estimates,920,1953,5.965
estimates,920,1954,6.017
estimates,920,1955,6.059
estimates,920,1956,6.091
estimates,920,1957,6.114
estimates,920,1958,6.129
estimates,920,1959,6.135
estimates,920,1960,6.134
estimates,920,1961,6.126
estimates,920,1962,6.113
estimates,920,1963,6.093
estimates,920,1964,6.067
estimates,920,1965,6.035
estimates,920,1966,5.996
estimates,920,1967,5.947
estimates,920,1968,5.889
estimates,920,1969,5.819
estimates,920,1970,5.738
estimates,920,1971,5.644
estimates,920,1972,5.537
estimates,920,1973,5.419
estimates,920,1974,5.292
estimates,920,1975,5.159
estimates,920,1976,5.023
estimates,920,1977,4.888
estimates,920,1978,4.754
estimates,920,1979,4.625
estimates,920,1980,4.5
estimates,920,1981,4.376
estimates,920,1982,4.253
estimates,920,1983,4.128
estimates,920,1984,4.003
estimates,920,1985,3.878
estimates,920,1986,3.757
estimates,920,1987,3.64
estimates,920,1988,3.529
estimates,920,1989,3.424
estimates,920,1990,3.325
estimates,920,1991,3.23
estimates,920,1992,3.137
estimates,920,1993,3.046
estimates,920,1994,2.958
estimates,920,1995,2.874
estimates,920,1996,2.796
estimates,920,1997,2.728
estimates,920,1998,2.671
estimates,920,1999,2.624
estimates,920,2000,2.586
estimates,920,2001,2.557
estimates,920,2002,2.532
estimates,920,2003,2.51
estimates,920,2004,2.49
estimates,920,2005,2.47
estimates,920,2006,2.45
estimates,920,2007,2.432
estimates,920,2008,2.415
estimates,920,2009,2.399
estimates,920,2010,2.383
estimates,920,2011,2.368
estimates,920,2012,2.351
estimates,920,2013,2.334
estimates,920,2014,2.316
estimates,920,2015,2.297
medium_variant,920,2015,2.297
medium_variant,920,2016,2.279
medium_variant,920,2017,2.261
medium_variant,920,2018,2.244
medium_variant,920,2019,2.228
medium_variant,920,2020,2.213
medium_variant,920,2021,2.199
medium_variant,920,2022,2.185
medium_variant,920,2023,2.171
medium_variant,920,2024,2.157
medium_variant,920,2025,2.143
medium_variant,920,2026,2.129
medium_variant,920,2027,2.115
medium_variant,920,2028,2.102
medium_variant,920,2029,2.089
medium_variant,920,2030,2.076
medium_variant,920,2031,2.065
medium_variant,920,2032,2.053
medium_variant,920,2033,2.043
medium_variant,920,2034,2.032
medium_variant,920,2035,2.023
medium_variant,920,2036,2.013
medium_variant,920,2037,2.004
medium_variant,920,2038,1.996
medium_variant,920,2039,1.988
medium_variant,920,2040,1.98
medium_variant,920,2041,1.972
medium_variant,920,2042,1.965
medium_variant,920,2043,1.958
medium_variant,920,2044,1.951
medium_variant,920,2045,1.945
medium_variant,920,2046,1.939
medium_variant,920,2047,1.933
medium_variant,920,2048,1.927
medium_variant,920,2049,1.922
medium_variant,920,2050,1.917
medium_variant,920,2051,1.912
medium_variant,920,2052,1.907
medium_variant,920,2053,1.902
medium_variant,920,2054,1.897
medium_variant,920,2055,1.892
medium_variant,920,2056,1.888
medium_variant,920,2057,1.883
medium_variant,920,2058,1.879
medium_variant,920,2059,1.875
medium_variant,920,2060,1.871
medium_variant,920,2061,1.867
medium_variant,920,2062,1.863
medium_variant,920,2063,1.86
medium_variant,920,2064,1.857
medium_variant,920,2065,1.854
medium_variant,920,2066,1.851
medium_variant,920,2067,1.848
medium_variant,920,2068,1.846
medium_variant,920,2069,1.844
medium_variant,920,2070,1.841
medium_variant,920,2071,1.839
medium_variant,920,2072,1.837
medium_variant,920,2073,1.836
medium_variant,920,2074,1.834
medium_variant,920,2075,1.833
medium_variant,920,2076,1.831
medium_variant,920,2077,1.83
medium_variant,920,2078,1.829
medium_variant,920,2079,1.828
medium_variant,920,2080,1.827
medium_variant,920,2081,1.826
medium_variant,920,2082,1.825
medium_variant,920,2083,1.824
medium_variant,920,2084,1.824
medium_variant,920,2085,1.823
medium_variant,920,2086,1.822
medium_variant,920,2087,1.821
medium_variant,920,2088,1.821
medium_variant,920,2089,1.82
medium_variant,920,2090,1.82
medium_variant,920,2091,1.819
medium_variant,920,2092,1.819
medium_variant,920,2093,1.818
medium_variant,920,2094,1.818
medium_variant,920,2095,1.818
medium_variant,920,2096,1.818
medium_variant,920,2097,1.817
medium_variant,920,2098,1.817
medium_variant,920,2099,1.817
