variant,region,year,totalfertility
estimates,1517,1950,5.804
estimates,1517,1951,5.752
estimates,1517,1952,5.658
estimates,1517,1953,5.585
estimates,1517,1954,5.532
estimates,1517,1955,5.499
estimates,1517,1956,5.485
estimates,1517,1957,5.49
estimates,1517,1958,5.511
estimates,1517,1959,5.545
estimates,1517,1960,5.587
estimates,1517,1961,5.631
estimates,1517,1962,5.671
estimates,1517,1963,5.702
estimates,1517,1964,5.717
estimates,1517,1965,5.712
estimates,1517,1966,5.683
estimates,1517,1967,5.633
estimates,1517,1968,5.563
estimates,1517,1969,5.473
estimates,1517,1970,5.364
estimates,1517,1971,5.236
estimates,1517,1972,5.092
estimates,1517,1973,4.937
estimates,1517,1974,4.777
estimates,1517,1975,4.619
estimates,1517,1976,4.47
estimates,1517,1977,4.332
estimates,1517,1978,4.21
estimates,1517,1979,4.105
estimates,1517,1980,4.019
estimates,1517,1981,3.952
estimates,1517,1982,3.9
estimates,1517,1983,3.856
estimates,1517,1984,3.815
estimates,1517,1985,3.771
estimates,1517,1986,3.718
estimates,1517,1987,3.651
estimates,1517,1988,3.569
estimates,1517,1989,3.474
estimates,1517,1990,3.367
estimates,1517,1991,3.254
estimates,1517,1992,3.142
estimates,1517,1993,3.037
estimates,1517,1994,2.942
estimates,1517,1995,2.861
estimates,1517,1996,2.794
estimates,1517,1997,2.737
estimates,1517,1998,2.689
estimates,1517,1999,2.649
estimates,1517,2000,2.615
estimates,1517,2001,2.586
estimates,1517,2002,2.562
estimates,1517,2003,2.54
estimates,1517,2004,2.52
estimates,1517,2005,2.501
estimates,1517,2006,2.483
estimates,1517,2007,2.466
estimates,1517,2008,2.452
estimates,1517,2009,2.438
estimates,1517,2010,2.426
estimates,1517,2011,2.414
estimates,1517,2012,2.403
estimates,1517,2013,2.392
estimates,1517,2014,2.381
estimates,1517,2015,2.371
medium_variant,1517,2015,2.371
medium_variant,1517,2016,2.361
medium_variant,1517,2017,2.35
medium_variant,1517,2018,2.341
medium_variant,1517,2019,2.331
medium_variant,1517,2020,2.321
medium_variant,1517,2021,2.312
medium_variant,1517,2022,2.302
medium_variant,1517,2023,2.293
medium_variant,1517,2024,2.283
medium_variant,1517,2025,2.273
medium_variant,1517,2026,2.263
medium_variant,1517,2027,2.253
medium_variant,1517,2028,2.243
medium_variant,1517,2029,2.233
medium_variant,1517,2030,2.223
medium_variant,1517,2031,2.213
medium_variant,1517,2032,2.203
medium_variant,1517,2033,2.193
medium_variant,1517,2034,2.184
medium_variant,1517,2035,2.175
medium_variant,1517,2036,2.167
medium_variant,1517,2037,2.16
medium_variant,1517,2038,2.153
medium_variant,1517,2039,2.146
medium_variant,1517,2040,2.14
medium_variant,1517,2041,2.135
medium_variant,1517,2042,2.13
medium_variant,1517,2043,2.126
medium_variant,1517,2044,2.121
medium_variant,1517,2045,2.117
medium_variant,1517,2046,2.113
medium_variant,1517,2047,2.108
medium_variant,1517,2048,2.104
medium_variant,1517,2049,2.1
medium_variant,1517,2050,2.095
medium_variant,1517,2051,2.09
medium_variant,1517,2052,2.085
medium_variant,1517,2053,2.079
medium_variant,1517,2054,2.074
medium_variant,1517,2055,2.069
medium_variant,1517,2056,2.063
medium_variant,1517,2057,2.058
medium_variant,1517,2058,2.053
medium_variant,1517,2059,2.048
medium_variant,1517,2060,2.043
medium_variant,1517,2061,2.038
medium_variant,1517,2062,2.034
medium_variant,1517,2063,2.029
medium_variant,1517,2064,2.025
medium_variant,1517,2065,2.021
medium_variant,1517,2066,2.017
medium_variant,1517,2067,2.013
medium_variant,1517,2068,2.01
medium_variant,1517,2069,2.006
medium_variant,1517,2070,2.003
medium_variant,1517,2071,2
medium_variant,1517,2072,1.997
medium_variant,1517,2073,1.994
medium_variant,1517,2074,1.991
medium_variant,1517,2075,1.988
medium_variant,1517,2076,1.985
medium_variant,1517,2077,1.982
medium_variant,1517,2078,1.979
medium_variant,1517,2079,1.976
medium_variant,1517,2080,1.973
medium_variant,1517,2081,1.97
medium_variant,1517,2082,1.968
medium_variant,1517,2083,1.965
medium_variant,1517,2084,1.962
medium_variant,1517,2085,1.959
medium_variant,1517,2086,1.956
medium_variant,1517,2087,1.953
medium_variant,1517,2088,1.95
medium_variant,1517,2089,1.947
medium_variant,1517,2090,1.944
medium_variant,1517,2091,1.941
medium_variant,1517,2092,1.938
medium_variant,1517,2093,1.935
medium_variant,1517,2094,1.932
medium_variant,1517,2095,1.929
medium_variant,1517,2096,1.926
medium_variant,1517,2097,1.924
medium_variant,1517,2098,1.921
medium_variant,1517,2099,1.919
