variant,region,year,totalfertility
estimates,1501,1950,5.797
estimates,1501,1951,5.811
estimates,1501,1952,5.837
estimates,1501,1953,5.861
estimates,1501,1954,5.882
estimates,1501,1955,5.899
estimates,1501,1956,5.914
estimates,1501,1957,5.926
estimates,1501,1958,5.935
estimates,1501,1959,5.941
estimates,1501,1960,5.943
estimates,1501,1961,5.942
estimates,1501,1962,5.937
estimates,1501,1963,5.928
estimates,1501,1964,5.915
estimates,1501,1965,5.897
estimates,1501,1966,5.874
estimates,1501,1967,5.848
estimates,1501,1968,5.817
estimates,1501,1969,5.782
estimates,1501,1970,5.741
estimates,1501,1971,5.694
estimates,1501,1972,5.641
estimates,1501,1973,5.581
estimates,1501,1974,5.516
estimates,1501,1975,5.448
estimates,1501,1976,5.379
estimates,1501,1977,5.311
estimates,1501,1978,5.243
estimates,1501,1979,5.178
estimates,1501,1980,5.113
estimates,1501,1981,5.047
estimates,1501,1982,4.977
estimates,1501,1983,4.903
estimates,1501,1984,4.824
estimates,1501,1985,4.739
estimates,1501,1986,4.649
estimates,1501,1987,4.554
estimates,1501,1988,4.458
estimates,1501,1989,4.361
estimates,1501,1990,4.263
estimates,1501,1991,4.167
estimates,1501,1992,4.073
estimates,1501,1993,3.982
estimates,1501,1994,3.894
estimates,1501,1995,3.811
estimates,1501,1996,3.732
estimates,1501,1997,3.658
estimates,1501,1998,3.589
estimates,1501,1999,3.523
estimates,1501,2000,3.462
estimates,1501,2001,3.405
estimates,1501,2002,3.35
estimates,1501,2003,3.299
estimates,1501,2004,3.249
estimates,1501,2005,3.201
estimates,1501,2006,3.155
estimates,1501,2007,3.109
estimates,1501,2008,3.065
estimates,1501,2009,3.022
estimates,1501,2010,2.98
estimates,1501,2011,2.941
estimates,1501,2012,2.903
estimates,1501,2013,2.868
estimates,1501,2014,2.836
estimates,1501,2015,2.806
medium_variant,1501,2015,2.806
medium_variant,1501,2016,2.778
medium_variant,1501,2017,2.752
medium_variant,1501,2018,2.726
medium_variant,1501,2019,2.702
medium_variant,1501,2020,2.678
medium_variant,1501,2021,2.655
medium_variant,1501,2022,2.632
medium_variant,1501,2023,2.61
medium_variant,1501,2024,2.588
medium_variant,1501,2025,2.567
medium_variant,1501,2026,2.546
medium_variant,1501,2027,2.526
medium_variant,1501,2028,2.507
medium_variant,1501,2029,2.488
medium_variant,1501,2030,2.469
medium_variant,1501,2031,2.452
medium_variant,1501,2032,2.435
medium_variant,1501,2033,2.419
medium_variant,1501,2034,2.403
medium_variant,1501,2035,2.388
medium_variant,1501,2036,2.374
medium_variant,1501,2037,2.361
medium_variant,1501,2038,2.348
medium_variant,1501,2039,2.335
medium_variant,1501,2040,2.324
medium_variant,1501,2041,2.312
medium_variant,1501,2042,2.301
medium_variant,1501,2043,2.291
medium_variant,1501,2044,2.281
medium_variant,1501,2045,2.271
medium_variant,1501,2046,2.261
medium_variant,1501,2047,2.252
medium_variant,1501,2048,2.243
medium_variant,1501,2049,2.234
medium_variant,1501,2050,2.224
medium_variant,1501,2051,2.215
medium_variant,1501,2052,2.206
medium_variant,1501,2053,2.197
medium_variant,1501,2054,2.188
medium_variant,1501,2055,2.179
medium_variant,1501,2056,2.171
medium_variant,1501,2057,2.163
medium_variant,1501,2058,2.155
medium_variant,1501,2059,2.147
medium_variant,1501,2060,2.14
medium_variant,1501,2061,2.133
medium_variant,1501,2062,2.126
medium_variant,1501,2063,2.119
medium_variant,1501,2064,2.113
medium_variant,1501,2065,2.107
medium_variant,1501,2066,2.101
medium_variant,1501,2067,2.095
medium_variant,1501,2068,2.089
medium_variant,1501,2069,2.084
medium_variant,1501,2070,2.078
medium_variant,1501,2071,2.073
medium_variant,1501,2072,2.067
medium_variant,1501,2073,2.062
medium_variant,1501,2074,2.057
medium_variant,1501,2075,2.052
medium_variant,1501,2076,2.047
medium_variant,1501,2077,2.042
medium_variant,1501,2078,2.038
medium_variant,1501,2079,2.033
medium_variant,1501,2080,2.029
medium_variant,1501,2081,2.024
medium_variant,1501,2082,2.02
medium_variant,1501,2083,2.015
medium_variant,1501,2084,2.011
medium_variant,1501,2085,2.007
medium_variant,1501,2086,2.003
medium_variant,1501,2087,1.998
medium_variant,1501,2088,1.994
medium_variant,1501,2089,1.99
medium_variant,1501,2090,1.986
medium_variant,1501,2091,1.982
medium_variant,1501,2092,1.978
medium_variant,1501,2093,1.974
medium_variant,1501,2094,1.97
medium_variant,1501,2095,1.966
medium_variant,1501,2096,1.962
medium_variant,1501,2097,1.959
medium_variant,1501,2098,1.955
medium_variant,1501,2099,1.951
