variant,region,year,totalfertility
estimates,911,1950,6.087
estimates,911,1951,6.082
estimates,911,1952,6.074
estimates,911,1953,6.07
estimates,911,1954,6.072
estimates,911,1955,6.078
estimates,911,1956,6.089
estimates,911,1957,6.105
estimates,911,1958,6.124
estimates,911,1959,6.147
estimates,911,1960,6.172
estimates,911,1961,6.198
estimates,911,1962,6.224
estimates,911,1963,6.25
estimates,911,1964,6.274
estimates,911,1965,6.298
estimates,911,1966,6.32
estimates,911,1967,6.344
estimates,911,1968,6.369
estimates,911,1969,6.395
estimates,911,1970,6.423
estimates,911,1971,6.453
estimates,911,1972,6.484
estimates,911,1973,6.516
estimates,911,1974,6.548
estimates,911,1975,6.58
estimates,911,1976,6.61
estimates,911,1977,6.637
estimates,911,1978,6.662
estimates,911,1979,6.684
estimates,911,1980,6.702
estimates,911,1981,6.718
estimates,911,1982,6.732
estimates,911,1983,6.743
estimates,911,1984,6.752
estimates,911,1985,6.759
estimates,911,1986,6.761
estimates,911,1987,6.76
estimates,911,1988,6.754
estimates,911,1989,6.744
estimates,911,1990,6.729
estimates,911,1991,6.71
estimates,911,1992,6.687
estimates,911,1993,6.661
estimates,911,1994,6.633
estimates,911,1995,6.603
estimates,911,1996,6.573
estimates,911,1997,6.544
estimates,911,1998,6.514
estimates,911,1999,6.486
estimates,911,2000,6.458
estimates,911,2001,6.432
estimates,911,2002,6.407
estimates,911,2003,6.381
estimates,911,2004,6.354
estimates,911,2005,6.325
estimates,911,2006,6.292
estimates,911,2007,6.254
estimates,911,2008,6.211
estimates,911,2009,6.162
estimates,911,2010,6.106
estimates,911,2011,6.044
estimates,911,2012,5.976
estimates,911,2013,5.904
estimates,911,2014,5.828
estimates,911,2015,5.749
medium_variant,911,2015,5.749
medium_variant,911,2016,5.667
medium_variant,911,2017,5.584
medium_variant,911,2018,5.5
medium_variant,911,2019,5.416
medium_variant,911,2020,5.331
medium_variant,911,2021,5.248
medium_variant,911,2022,5.165
medium_variant,911,2023,5.082
medium_variant,911,2024,5
medium_variant,911,2025,4.919
medium_variant,911,2026,4.839
medium_variant,911,2027,4.759
medium_variant,911,2028,4.681
medium_variant,911,2029,4.603
medium_variant,911,2030,4.527
medium_variant,911,2031,4.452
medium_variant,911,2032,4.378
medium_variant,911,2033,4.305
medium_variant,911,2034,4.234
medium_variant,911,2035,4.164
medium_variant,911,2036,4.096
medium_variant,911,2037,4.029
medium_variant,911,2038,3.964
medium_variant,911,2039,3.9
medium_variant,911,2040,3.837
medium_variant,911,2041,3.776
medium_variant,911,2042,3.716
medium_variant,911,2043,3.658
medium_variant,911,2044,3.602
medium_variant,911,2045,3.547
medium_variant,911,2046,3.494
medium_variant,911,2047,3.443
medium_variant,911,2048,3.393
medium_variant,911,2049,3.345
medium_variant,911,2050,3.298
medium_variant,911,2051,3.253
medium_variant,911,2052,3.209
medium_variant,911,2053,3.167
medium_variant,911,2054,3.126
medium_variant,911,2055,3.086
medium_variant,911,2056,3.047
medium_variant,911,2057,3.01
medium_variant,911,2058,2.975
medium_variant,911,2059,2.94
medium_variant,911,2060,2.907
medium_variant,911,2061,2.875
medium_variant,911,2062,2.844
medium_variant,911,2063,2.814
medium_variant,911,2064,2.784
medium_variant,911,2065,2.755
medium_variant,911,2066,2.727
medium_variant,911,2067,2.699
medium_variant,911,2068,2.672
medium_variant,911,2069,2.646
medium_variant,911,2070,2.621
medium_variant,911,2071,2.596
medium_variant,911,2072,2.573
medium_variant,911,2073,2.55
medium_variant,911,2074,2.527
medium_variant,911,2075,2.506
medium_variant,911,2076,2.485
medium_variant,911,2077,2.464
medium_variant,911,2078,2.444
medium_variant,911,2079,2.424
medium_variant,911,2080,2.405
medium_variant,911,2081,2.387
medium_variant,911,2082,2.368
medium_variant,911,2083,2.35
medium_variant,911,2084,2.333
medium_variant,911,2085,2.316
medium_variant,911,2086,2.3
medium_variant,911,2087,2.284
medium_variant,911,2088,2.269
medium_variant,911,2089,2.254
medium_variant,911,2090,2.239
medium_variant,911,2091,2.225
medium_variant,911,2092,2.211
medium_variant,911,2093,2.198
medium_variant,911,2094,2.184
medium_variant,911,2095,2.172
medium_variant,911,2096,2.159
medium_variant,911,2097,2.147
medium_variant,911,2098,2.136
medium_variant,911,2099,2.125
