variant,region,year,totalfertility
estimates,914,1950,6.412
estimates,914,1951,6.415
estimates,914,1952,6.423
estimates,914,1953,6.432
estimates,914,1954,6.443
estimates,914,1955,6.454
estimates,914,1956,6.466
estimates,914,1957,6.479
estimates,914,1958,6.493
estimates,914,1959,6.507
estimates,914,1960,6.521
estimates,914,1961,6.534
estimates,914,1962,6.547
estimates,914,1963,6.559
estimates,914,1964,6.571
estimates,914,1965,6.585
estimates,914,1966,6.602
estimates,914,1967,6.623
estimates,914,1968,6.65
estimates,914,1969,6.68
estimates,914,1970,6.714
estimates,914,1971,6.749
estimates,914,1972,6.785
estimates,914,1973,6.818
estimates,914,1974,6.847
estimates,914,1975,6.872
estimates,914,1976,6.891
estimates,914,1977,6.904
estimates,914,1978,6.912
estimates,914,1979,6.914
estimates,914,1980,6.909
estimates,914,1981,6.898
estimates,914,1982,6.879
estimates,914,1983,6.854
estimates,914,1984,6.823
estimates,914,1985,6.787
estimates,914,1986,6.745
estimates,914,1987,6.698
estimates,914,1988,6.649
estimates,914,1989,6.597
estimates,914,1990,6.544
estimates,914,1991,6.49
estimates,914,1992,6.436
estimates,914,1993,6.382
estimates,914,1994,6.329
estimates,914,1995,6.278
estimates,914,1996,6.23
estimates,914,1997,6.183
estimates,914,1998,6.138
estimates,914,1999,6.094
estimates,914,2000,6.052
estimates,914,2001,6.012
estimates,914,2002,5.972
estimates,914,2003,5.932
estimates,914,2004,5.893
estimates,914,2005,5.853
estimates,914,2006,5.814
estimates,914,2007,5.774
estimates,914,2008,5.734
estimates,914,2009,5.693
estimates,914,2010,5.65
estimates,914,2011,5.603
estimates,914,2012,5.552
estimates,914,2013,5.497
estimates,914,2014,5.437
estimates,914,2015,5.374
medium_variant,914,2015,5.374
medium_variant,914,2016,5.308
medium_variant,914,2017,5.241
medium_variant,914,2018,5.173
medium_variant,914,2019,5.105
medium_variant,914,2020,5.039
medium_variant,914,2021,4.973
medium_variant,914,2022,4.908
medium_variant,914,2023,4.843
medium_variant,914,2024,4.778
medium_variant,914,2025,4.714
medium_variant,914,2026,4.651
medium_variant,914,2027,4.588
medium_variant,914,2028,4.526
medium_variant,914,2029,4.464
medium_variant,914,2030,4.404
medium_variant,914,2031,4.344
medium_variant,914,2032,4.285
medium_variant,914,2033,4.227
medium_variant,914,2034,4.17
medium_variant,914,2035,4.114
medium_variant,914,2036,4.059
medium_variant,914,2037,4.005
medium_variant,914,2038,3.952
medium_variant,914,2039,3.9
medium_variant,914,2040,3.849
medium_variant,914,2041,3.799
medium_variant,914,2042,3.75
medium_variant,914,2043,3.701
medium_variant,914,2044,3.654
medium_variant,914,2045,3.607
medium_variant,914,2046,3.562
medium_variant,914,2047,3.517
medium_variant,914,2048,3.474
medium_variant,914,2049,3.431
medium_variant,914,2050,3.389
medium_variant,914,2051,3.348
medium_variant,914,2052,3.308
medium_variant,914,2053,3.269
medium_variant,914,2054,3.23
medium_variant,914,2055,3.192
medium_variant,914,2056,3.155
medium_variant,914,2057,3.119
medium_variant,914,2058,3.085
medium_variant,914,2059,3.051
medium_variant,914,2060,3.019
medium_variant,914,2061,2.987
medium_variant,914,2062,2.956
medium_variant,914,2063,2.927
medium_variant,914,2064,2.897
medium_variant,914,2065,2.869
medium_variant,914,2066,2.841
medium_variant,914,2067,2.814
medium_variant,914,2068,2.788
medium_variant,914,2069,2.762
medium_variant,914,2070,2.736
medium_variant,914,2071,2.711
medium_variant,914,2072,2.687
medium_variant,914,2073,2.663
medium_variant,914,2074,2.64
medium_variant,914,2075,2.617
medium_variant,914,2076,2.594
medium_variant,914,2077,2.573
medium_variant,914,2078,2.551
medium_variant,914,2079,2.531
medium_variant,914,2080,2.51
medium_variant,914,2081,2.49
medium_variant,914,2082,2.471
medium_variant,914,2083,2.452
medium_variant,914,2084,2.434
medium_variant,914,2085,2.416
medium_variant,914,2086,2.399
medium_variant,914,2087,2.382
medium_variant,914,2088,2.365
medium_variant,914,2089,2.348
medium_variant,914,2090,2.332
medium_variant,914,2091,2.316
medium_variant,914,2092,2.3
medium_variant,914,2093,2.284
medium_variant,914,2094,2.269
medium_variant,914,2095,2.254
medium_variant,914,2096,2.24
medium_variant,914,2097,2.226
medium_variant,914,2098,2.212
medium_variant,914,2099,2.198
