variant,region,year,totalfertility
estimates,925,1950,2.753
estimates,925,1951,2.732
estimates,925,1952,2.693
estimates,925,1953,2.662
estimates,925,1954,2.64
estimates,925,1955,2.626
estimates,925,1956,2.619
estimates,925,1957,2.62
estimates,925,1958,2.628
estimates,925,1959,2.64
estimates,925,1960,2.656
estimates,925,1961,2.673
estimates,925,1962,2.688
estimates,925,1963,2.7
estimates,925,1964,2.707
estimates,925,1965,2.708
estimates,925,1966,2.703
estimates,925,1967,2.695
estimates,925,1968,2.682
estimates,925,1969,2.666
estimates,925,1970,2.643
estimates,925,1971,2.614
estimates,925,1972,2.578
estimates,925,1973,2.534
estimates,925,1974,2.482
estimates,925,1975,2.421
estimates,925,1976,2.353
estimates,925,1977,2.278
estimates,925,1978,2.198
estimates,925,1979,2.115
estimates,925,1980,2.031
estimates,925,1981,1.95
estimates,925,1982,1.872
estimates,925,1983,1.799
estimates,925,1984,1.733
estimates,925,1985,1.674
estimates,925,1986,1.622
estimates,925,1987,1.577
estimates,925,1988,1.537
estimates,925,1989,1.502
estimates,925,1990,1.471
estimates,925,1991,1.444
estimates,925,1992,1.42
estimates,925,1993,1.4
estimates,925,1994,1.382
estimates,925,1995,1.367
estimates,925,1996,1.355
estimates,925,1997,1.347
estimates,925,1998,1.343
estimates,925,1999,1.343
estimates,925,2000,1.347
estimates,925,2001,1.355
estimates,925,2002,1.367
estimates,925,2003,1.381
estimates,925,2004,1.397
estimates,925,2005,1.412
estimates,925,2006,1.424
estimates,925,2007,1.432
estimates,925,2008,1.436
estimates,925,2009,1.436
estimates,925,2010,1.433
estimates,925,2011,1.428
estimates,925,2012,1.425
estimates,925,2013,1.423
estimates,925,2014,1.425
estimates,925,2015,1.43
medium_variant,925,2015,1.43
medium_variant,925,2016,1.438
medium_variant,925,2017,1.447
medium_variant,925,2018,1.455
medium_variant,925,2019,1.464
medium_variant,925,2020,1.472
medium_variant,925,2021,1.479
medium_variant,925,2022,1.486
medium_variant,925,2023,1.493
medium_variant,925,2024,1.5
medium_variant,925,2025,1.508
medium_variant,925,2026,1.515
medium_variant,925,2027,1.521
medium_variant,925,2028,1.528
medium_variant,925,2029,1.535
medium_variant,925,2030,1.541
medium_variant,925,2031,1.547
medium_variant,925,2032,1.554
medium_variant,925,2033,1.56
medium_variant,925,2034,1.566
medium_variant,925,2035,1.573
medium_variant,925,2036,1.58
medium_variant,925,2037,1.587
medium_variant,925,2038,1.594
medium_variant,925,2039,1.601
medium_variant,925,2040,1.608
medium_variant,925,2041,1.614
medium_variant,925,2042,1.621
medium_variant,925,2043,1.628
medium_variant,925,2044,1.634
medium_variant,925,2045,1.64
medium_variant,925,2046,1.646
medium_variant,925,2047,1.651
medium_variant,925,2048,1.656
medium_variant,925,2049,1.661
medium_variant,925,2050,1.665
medium_variant,925,2051,1.669
medium_variant,925,2052,1.673
medium_variant,925,2053,1.677
medium_variant,925,2054,1.68
medium_variant,925,2055,1.683
medium_variant,925,2056,1.686
medium_variant,925,2057,1.689
medium_variant,925,2058,1.692
medium_variant,925,2059,1.695
medium_variant,925,2060,1.697
medium_variant,925,2061,1.7
medium_variant,925,2062,1.702
medium_variant,925,2063,1.704
medium_variant,925,2064,1.707
medium_variant,925,2065,1.709
medium_variant,925,2066,1.711
medium_variant,925,2067,1.714
medium_variant,925,2068,1.716
medium_variant,925,2069,1.718
medium_variant,925,2070,1.721
medium_variant,925,2071,1.723
medium_variant,925,2072,1.726
medium_variant,925,2073,1.728
medium_variant,925,2074,1.731
medium_variant,925,2075,1.733
medium_variant,925,2076,1.735
medium_variant,925,2077,1.737
medium_variant,925,2078,1.739
medium_variant,925,2079,1.741
medium_variant,925,2080,1.743
medium_variant,925,2081,1.745
medium_variant,925,2082,1.747
medium_variant,925,2083,1.748
medium_variant,925,2084,1.75
medium_variant,925,2085,1.751
medium_variant,925,2086,1.752
medium_variant,925,2087,1.754
medium_variant,925,2088,1.755
medium_variant,925,2089,1.756
medium_variant,925,2090,1.757
medium_variant,925,2091,1.758
medium_variant,925,2092,1.76
medium_variant,925,2093,1.761
medium_variant,925,2094,1.762
medium_variant,925,2095,1.763
medium_variant,925,2096,1.764
medium_variant,925,2097,1.765
medium_variant,925,2098,1.766
medium_variant,925,2099,1.766
