variant,region,year,totalfertility
estimates,5500,1950,4.642
estimates,5500,1951,4.697
estimates,5500,1952,4.806
estimates,5500,1953,4.913
estimates,5500,1954,5.017
estimates,5500,1955,5.118
estimates,5500,1956,5.215
estimates,5500,1957,5.307
estimates,5500,1958,5.39
estimates,5500,1959,5.461
estimates,5500,1960,5.514
estimates,5500,1961,5.543
estimates,5500,1962,5.545
estimates,5500,1963,5.519
estimates,5500,1964,5.467
estimates,5500,1965,5.398
estimates,5500,1966,5.323
estimates,5500,1967,5.252
estimates,5500,1968,5.191
estimates,5500,1969,5.142
estimates,5500,1970,5.103
estimates,5500,1971,5.064
estimates,5500,1972,5.017
estimates,5500,1973,4.954
estimates,5500,1974,4.876
estimates,5500,1975,4.783
estimates,5500,1976,4.68
estimates,5500,1977,4.574
estimates,5500,1978,4.472
estimates,5500,1979,4.377
estimates,5500,1980,4.295
estimates,5500,1981,4.228
estimates,5500,1982,4.174
estimates,5500,1983,4.132
estimates,5500,1984,4.098
estimates,5500,1985,4.069
estimates,5500,1986,4.039
estimates,5500,1987,4.003
estimates,5500,1988,3.958
estimates,5500,1989,3.899
estimates,5500,1990,3.824
estimates,5500,1991,3.729
estimates,5500,1992,3.618
estimates,5500,1993,3.495
estimates,5500,1994,3.363
estimates,5500,1995,3.226
estimates,5500,1996,3.088
estimates,5500,1997,2.956
estimates,5500,1998,2.833
estimates,5500,1999,2.726
estimates,5500,2000,2.639
estimates,5500,2001,2.578
estimates,5500,2002,2.541
estimates,5500,2003,2.527
estimates,5500,2004,2.533
estimates,5500,2005,2.555
estimates,5500,2006,2.587
estimates,5500,2007,2.623
estimates,5500,2008,2.658
estimates,5500,2009,2.686
estimates,5500,2010,2.704
estimates,5500,2011,2.71
estimates,5500,2012,2.705
estimates,5500,2013,2.692
estimates,5500,2014,2.672
estimates,5500,2015,2.645
medium_variant,5500,2015,2.645
medium_variant,5500,2016,2.615
medium_variant,5500,2017,2.583
medium_variant,5500,2018,2.551
medium_variant,5500,2019,2.522
medium_variant,5500,2020,2.495
medium_variant,5500,2021,2.47
medium_variant,5500,2022,2.447
medium_variant,5500,2023,2.424
medium_variant,5500,2024,2.402
medium_variant,5500,2025,2.38
medium_variant,5500,2026,2.358
medium_variant,5500,2027,2.336
medium_variant,5500,2028,2.315
medium_variant,5500,2029,2.294
medium_variant,5500,2030,2.273
medium_variant,5500,2031,2.253
medium_variant,5500,2032,2.234
medium_variant,5500,2033,2.215
medium_variant,5500,2034,2.197
medium_variant,5500,2035,2.18
medium_variant,5500,2036,2.165
medium_variant,5500,2037,2.151
medium_variant,5500,2038,2.138
medium_variant,5500,2039,2.126
medium_variant,5500,2040,2.115
medium_variant,5500,2041,2.105
medium_variant,5500,2042,2.096
medium_variant,5500,2043,2.087
medium_variant,5500,2044,2.079
medium_variant,5500,2045,2.071
medium_variant,5500,2046,2.063
medium_variant,5500,2047,2.055
medium_variant,5500,2048,2.047
medium_variant,5500,2049,2.039
medium_variant,5500,2050,2.032
medium_variant,5500,2051,2.023
medium_variant,5500,2052,2.015
medium_variant,5500,2053,2.007
medium_variant,5500,2054,1.999
medium_variant,5500,2055,1.991
medium_variant,5500,2056,1.983
medium_variant,5500,2057,1.975
medium_variant,5500,2058,1.967
medium_variant,5500,2059,1.96
medium_variant,5500,2060,1.953
medium_variant,5500,2061,1.946
medium_variant,5500,2062,1.94
medium_variant,5500,2063,1.933
medium_variant,5500,2064,1.927
medium_variant,5500,2065,1.922
medium_variant,5500,2066,1.916
medium_variant,5500,2067,1.911
medium_variant,5500,2068,1.906
medium_variant,5500,2069,1.902
medium_variant,5500,2070,1.897
medium_variant,5500,2071,1.893
medium_variant,5500,2072,1.889
medium_variant,5500,2073,1.886
medium_variant,5500,2074,1.882
medium_variant,5500,2075,1.879
medium_variant,5500,2076,1.876
medium_variant,5500,2077,1.873
medium_variant,5500,2078,1.87
medium_variant,5500,2079,1.868
medium_variant,5500,2080,1.866
medium_variant,5500,2081,1.864
medium_variant,5500,2082,1.862
medium_variant,5500,2083,1.86
medium_variant,5500,2084,1.858
medium_variant,5500,2085,1.856
medium_variant,5500,2086,1.854
medium_variant,5500,2087,1.852
medium_variant,5500,2088,1.85
medium_variant,5500,2089,1.848
medium_variant,5500,2090,1.846
medium_variant,5500,2091,1.845
medium_variant,5500,2092,1.843
medium_variant,5500,2093,1.841
medium_variant,5500,2094,1.839
medium_variant,5500,2095,1.838
medium_variant,5500,2096,1.836
medium_variant,5500,2097,1.835
medium_variant,5500,2098,1.833
medium_variant,5500,2099,1.832
