continent,year,variant,gender,age5yearinterval,population
909,1970,estimates,male,30_34,619.479
909,1970,estimates,female,35_39,531.69
909,1970,estimates,male,35_39,566.463
909,1970,estimates,female,40_44,554.662
909,1970,estimates,male,40_44,598.785
909,1970,estimates,female,45_49,538.933
909,1970,estimates,male,45_49,561.543
909,1970,estimates,female,50_54,458.269
909,1970,estimates,male,50_54,459.281
909,1970,estimates,female,55_59,419.641
909,1970,estimates,male,55_59,417.212
909,1970,estimates,female,60_64,349.761
909,1970,estimates,male,60_64,331.941
909,1970,estimates,female,65_69,272.888
909,1970,estimates,male,65_69,248.052
909,1970,estimates,female,70_74,222.441
909,1970,estimates,male,70_74,165.323
909,1970,estimates,female,75_79,158.3
909,1970,estimates,male,75_79,99.802
909,1970,estimates,female,80plus,152.761
909,1970,estimates,male,80plus,83.526
909,1975,estimates,female,"Region, subregion, country or area *",OCEANIA
909,1975,estimates,male,"Region, subregion, country or area *",OCEANIA
909,1975,estimates,female,0_4,1138.644
909,1975,estimates,male,0_4,1193.213
909,1975,estimates,female,5_9,1075.019
909,1975,estimates,male,5_9,1128.391
909,1975,estimates,female,10_14,1063.944
909,1975,estimates,male,10_14,1121.369
909,1975,estimates,female,15_19,996.485
909,1975,estimates,male,15_19,1039.301
909,1975,estimates,female,20_24,906.597
909,1975,estimates,male,20_24,934.068
909,1975,estimates,female,25_29,849.119
909,1975,estimates,male,25_29,877.966
909,1975,estimates,female,30_34,685.453
909,1975,estimates,male,30_34,723.795
909,1975,estimates,female,35_39,594.428
909,1975,estimates,male,35_39,627.085
909,1975,estimates,female,40_44,537.522
909,1975,estimates,male,40_44,573.051
909,1975,estimates,female,45_49,543.039
909,1975,estimates,male,45_49,581.11
909,1975,estimates,female,50_54,522.122
909,1975,estimates,male,50_54,534.885
909,1975,estimates,female,55_59,441.596
909,1975,estimates,male,55_59,429.75
909,1975,estimates,female,60_64,403.768
909,1975,estimates,male,60_64,377.379
909,1975,estimates,female,65_69,320.233
909,1975,estimates,male,65_69,285.97
909,1975,estimates,female,70_74,246.691
909,1975,estimates,male,70_74,194.415
909,1975,estimates,female,75_79,176.091
909,1975,estimates,male,75_79,111.376
909,1975,estimates,female,80plus,184.336
909,1975,estimates,male,80plus,88.655
909,1980,estimates,female,"Region, subregion, country or area *",OCEANIA
909,1980,estimates,male,"Region, subregion, country or area *",OCEANIA
909,1980,estimates,female,0_4,1091.854
909,1980,estimates,male,0_4,1149.076
909,1980,estimates,female,5_9,1136.137
909,1980,estimates,male,5_9,1189.717
909,1980,estimates,female,10_14,1086.222
909,1980,estimates,male,10_14,1138.137
909,1980,estimates,female,15_19,1068.899
909,1980,estimates,male,15_19,1115.762
909,1980,estimates,female,20_24,992.379
909,1980,estimates,male,20_24,1024.538
909,1980,estimates,female,25_29,917.219
909,1980,estimates,male,25_29,931.309
909,1980,estimates,female,30_34,857.225
909,1980,estimates,male,30_34,879.984
909,1980,estimates,female,35_39,684.515
909,1980,estimates,male,35_39,712.909
909,1980,estimates,female,40_44,583.706
909,1980,estimates,male,40_44,610.42
909,1980,estimates,female,45_49,523.904
909,1980,estimates,male,45_49,554.072
909,1980,estimates,female,50_54,528.126
909,1980,estimates,male,50_54,555.363
909,1980,estimates,female,55_59,501.549
909,1980,estimates,male,55_59,498.396
909,1980,estimates,female,60_64,421.037
909,1980,estimates,male,60_64,389.229
909,1980,estimates,female,65_69,374.009
909,1980,estimates,male,65_69,328.035
909,1980,estimates,female,70_74,283.668
909,1980,estimates,male,70_74,227.117
909,1980,estimates,female,75_79,198.492
909,1980,estimates,male,75_79,135.184
909,1980,estimates,female,80plus,217.544
909,1980,estimates,male,80plus,99.319
909,1985,estimates,female,"Region, subregion, country or area *",OCEANIA
909,1985,estimates,male,"Region, subregion, country or area *",OCEANIA
909,1985,estimates,female,0_4,1162.274
909,1985,estimates,male,0_4,1226.641
909,1985,estimates,female,5_9,1101.967
909,1985,estimates,male,5_9,1161.7
909,1985,estimates,female,10_14,1154.776
909,1985,estimates,male,10_14,1210.788
909,1985,estimates,female,15_19,1096.668
909,1985,estimates,male,15_19,1146.92
909,1985,estimates,female,20_24,1072.945
909,1985,estimates,male,20_24,1113.955
909,1985,estimates,female,25_29,1015.205
909,1985,estimates,male,25_29,1034.542
909,1985,estimates,female,30_34,948.989
909,1985,estimates,male,30_34,952.431
909,1985,estimates,female,35_39,870.865
909,1985,estimates,male,35_39,897.983
909,1985,estimates,female,40_44,687.788
909,1985,estimates,male,40_44,718.037
909,1985,estimates,female,45_49,579.269
909,1985,estimates,male,45_49,607.515
909,1985,estimates,female,50_54,514.563
909,1985,estimates,male,50_54,541.394
909,1985,estimates,female,55_59,513.258
909,1985,estimates,male,55_59,527.981
909,1985,estimates,female,60_64,485.678
909,1985,estimates,male,60_64,461.988
909,1985,estimates,female,65_69,395.016
909,1985,estimates,male,65_69,344.039
909,1985,estimates,female,70_74,337.329
909,1985,estimates,male,70_74,268.347
909,1985,estimates,female,75_79,236.735
909,1985,estimates,male,75_79,164.938
909,1985,estimates,female,80plus,256.263
909,1985,estimates,male,80plus,120.618
909,1990,estimates,female,"Region, subregion, country or area *",OCEANIA
909,1990,estimates,male,"Region, subregion, country or area *",OCEANIA
909,1990,estimates,female,0_4,1232.263
909,1990,estimates,male,0_4,1301.18
909,1990,estimates,female,5_9,1179.168
909,1990,estimates,male,5_9,1244.896
909,1990,estimates,female,10_14,1124.375
909,1990,estimates,male,10_14,1186.119
909,1990,estimates,female,15_19,1172.085
909,1990,estimates,male,15_19,1225.812
909,1990,estimates,female,20_24,1108.593
909,1990,estimates,male,20_24,1140.26
909,1990,estimates,female,25_29,1109.559
909,1990,estimates,male,25_29,1122.024
909,1990,estimates,female,30_34,1059.757
909,1990,estimates,male,30_34,1064.624
909,1990,estimates,female,35_39,966.899
909,1990,estimates,male,35_39,970.039
909,1990,estimates,female,40_44,883.575
909,1990,estimates,male,40_44,908.184
909,1990,estimates,female,45_49,686.591
909,1990,estimates,male,45_49,718.653
909,1990,estimates,female,50_54,572.934
909,1990,estimates,male,50_54,596.039
909,1990,estimates,female,55_59,510.436
909,1990,estimates,male,55_59,521.374
909,1990,estimates,female,60_64,499.576
909,1990,estimates,male,60_64,497.161
909,1990,estimates,female,65_69,459.704
909,1990,estimates,male,65_69,414.134
909,1990,estimates,female,70_74,358.655
909,1990,estimates,male,70_74,288.608
909,1990,estimates,female,75_79,284.903
909,1990,estimates,male,75_79,200.443
909,1990,estimates,female,80_84,179.631
909,1990,estimates,male,80_84,103.75
909,1990,estimates,female,85_89,88.454
909,1990,estimates,male,85_89,38.387
909,1990,estimates,female,90_94,32.645
909,1990,estimates,male,90_94,9.694
909,1990,estimates,female,95_99,7.588
909,1990,estimates,male,95_99,1.661
909,1990,estimates,female,100plus,0.832
909,1990,estimates,male,100plus,0.165
909,1995,estimates,female,"Region, subregion, country or area *",OCEANIA
909,1995,estimates,male,"Region, subregion, country or area *",OCEANIA
909,1995,estimates,female,0_4,1302.099
909,1995,estimates,male,0_4,1379.394
909,1995,estimates,female,5_9,1240.119
909,1995,estimates,male,5_9,1309.36
909,1995,estimates,female,10_14,1197.025
909,1995,estimates,male,10_14,1262.355
909,1995,estimates,female,15_19,1142.58
909,1995,estimates,male,15_19,1201.281
909,1995,estimates,female,20_24,1180.504
909,1995,estimates,male,20_24,1215.664
909,1995,estimates,female,25_29,1126.618
909,1995,estimates,male,25_29,1134.066
909,1995,estimates,female,30_34,1141.654
909,1995,estimates,male,30_34,1142.093
909,1995,estimates,female,35_39,1077.362
909,1995,estimates,male,35_39,1076.691
909,1995,estimates,female,40_44,980.524
909,1995,estimates,male,40_44,981.403
909,1995,estimates,female,45_49,878.85
909,1995,estimates,male,45_49,900.711
909,1995,estimates,female,50_54,678.196
909,1995,estimates,male,50_54,700.658
909,1995,estimates,female,55_59,563.127
909,1995,estimates,male,55_59,573.747
909,1995,estimates,female,60_64,496.11
909,1995,estimates,male,60_64,492.314
909,1995,estimates,female,65_69,474.324
909,1995,estimates,male,65_69,449.076
909,1995,estimates,female,70_74,421.971
909,1995,estimates,male,70_74,352.095
909,1995,estimates,female,75_79,305.534
909,1995,estimates,male,75_79,221.371
909,1995,estimates,female,80_84,222.59
909,1995,estimates,male,80_84,130.71
909,1995,estimates,female,85_89,113.392
909,1995,estimates,male,85_89,52.263
909,1995,estimates,female,90_94,40.92
909,1995,estimates,male,90_94,13.543
909,1995,estimates,female,95_99,9.513
909,1995,estimates,male,95_99,2.081
909,1995,estimates,female,100plus,1.213
909,1995,estimates,male,100plus,0.202
909,2000,estimates,female,"Region, subregion, country or area *",OCEANIA
909,2000,estimates,male,"Region, subregion, country or area *",OCEANIA
909,2000,estimates,female,0_4,1335.504
909,2000,estimates,male,0_4,1425.164
909,2000,estimates,female,5_9,1310.092
909,2000,estimates,male,5_9,1405.445
909,2000,estimates,female,10_14,1251.699
909,2000,estimates,male,10_14,1329.795
909,2000,estimates,female,15_19,1203.367
909,2000,estimates,male,15_19,1263.422
909,2000,estimates,female,20_24,1129.345
909,2000,estimates,male,20_24,1159.135
909,2000,estimates,female,25_29,1194.669
909,2000,estimates,male,25_29,1195.858
909,2000,estimates,female,30_34,1144.978
909,2000,estimates,male,30_34,1137.079
909,2000,estimates,female,35_39,1164.24
909,2000,estimates,male,35_39,1175.363
909,2000,estimates,female,40_44,1081.968
909,2000,estimates,male,40_44,1077.255
909,2000,estimates,female,45_49,974.65
909,2000,estimates,male,45_49,969.002
909,2000,estimates,female,50_54,875.802
909,2000,estimates,male,50_54,896.903
909,2000,estimates,female,55_59,661.553
909,2000,estimates,male,55_59,677.005
909,2000,estimates,female,60_64,547.851
909,2000,estimates,male,60_64,551.165
909,2000,estimates,female,65_69,469.287
909,2000,estimates,male,65_69,453.195
909,2000,estimates,female,70_74,436.658
909,2000,estimates,male,70_74,395.191
909,2000,estimates,female,75_79,369.028
909,2000,estimates,male,75_79,282.875
909,2000,estimates,female,80_84,239.188
909,2000,estimates,male,80_84,142.637
909,2000,estimates,female,85_89,144.758
909,2000,estimates,male,85_89,69.118
909,2000,estimates,female,90_94,53.681
909,2000,estimates,male,90_94,19.006
909,2000,estimates,female,95_99,11.873
909,2000,estimates,male,95_99,2.906
909,2000,estimates,female,100plus,1.473
909,2000,estimates,male,100plus,0.244
909,2005,estimates,female,"Region, subregion, country or area *",OCEANIA
909,2005,estimates,male,"Region, subregion, country or area *",OCEANIA
909,2005,estimates,female,0_4,1369.171
909,2005,estimates,male,0_4,1450.353
909,2005,estimates,female,5_9,1344.881
909,2005,estimates,male,5_9,1434.229
909,2005,estimates,female,10_14,1325.749
909,2005,estimates,male,10_14,1421.866
909,2005,estimates,female,15_19,1275.416
909,2005,estimates,male,15_19,1348.234
909,2005,estimates,female,20_24,1249.663
909,2005,estimates,male,20_24,1300.288
909,2005,estimates,female,25_29,1161.366
909,2005,estimates,male,25_29,1171.147
909,2005,estimates,female,30_34,1236.917
909,2005,estimates,male,30_34,1223.941
909,2005,estimates,female,35_39,1172.143
909,2005,estimates,male,35_39,1162.17
909,2005,estimates,female,40_44,1184.22
909,2005,estimates,male,40_44,1188.896
909,2005,estimates,female,45_49,1089.879
909,2005,estimates,male,45_49,1081.928
909,2005,estimates,female,50_54,959.429
909,2005,estimates,male,50_54,950.968
909,2005,estimates,female,55_59,862.436
909,2005,estimates,male,55_59,871.588
909,2005,estimates,female,60_64,645.006
909,2005,estimates,male,60_64,644.69
909,2005,estimates,female,65_69,524.718
909,2005,estimates,male,65_69,510.241
909,2005,estimates,female,70_74,433.765
909,2005,estimates,male,70_74,400.193
909,2005,estimates,female,75_79,383.856
909,2005,estimates,male,75_79,323.477
909,2005,estimates,female,80_84,298.397
909,2005,estimates,male,80_84,204.626
909,2005,estimates,female,85_89,160.752
909,2005,estimates,male,85_89,80.312
909,2005,estimates,female,90_94,71.458
909,2005,estimates,male,90_94,26.635
909,2005,estimates,female,95_99,16.161
909,2005,estimates,male,95_99,4.26
909,2005,estimates,female,100plus,1.877
909,2005,estimates,male,100plus,0.331
909,2010,estimates,female,"Region, subregion, country or area *",OCEANIA
909,2010,estimates,male,"Region, subregion, country or area *",OCEANIA
909,2010,estimates,female,0_4,1505.061
909,2010,estimates,male,0_4,1596.309
909,2010,estimates,female,5_9,1396.392
909,2010,estimates,male,5_9,1478.312
909,2010,estimates,female,10_14,1370.714
909,2010,estimates,male,10_14,1461.809
909,2010,estimates,female,15_19,1361.121
909,2010,estimates,male,15_19,1456.657
909,2010,estimates,female,20_24,1376.892
909,2010,estimates,male,20_24,1464.527
909,2010,estimates,female,25_29,1351.777
909,2010,estimates,male,25_29,1396.676
909,2010,estimates,female,30_34,1239.664
909,2010,estimates,male,30_34,1237.343
909,2010,estimates,female,35_39,1286.587
909,2010,estimates,male,35_39,1272.837
909,2010,estimates,female,40_44,1199.64
909,2010,estimates,male,40_44,1186.52
909,2010,estimates,female,45_49,1191.905
909,2010,estimates,male,45_49,1184.067
909,2010,estimates,female,50_54,1077.502
909,2010,estimates,male,50_54,1065.547
909,2010,estimates,female,55_59,941.413
909,2010,estimates,male,55_59,924.823
909,2010,estimates,female,60_64,835.206
909,2010,estimates,male,60_64,833.884
909,2010,estimates,female,65_69,622.996
909,2010,estimates,male,65_69,606.627
909,2010,estimates,female,70_74,490.268
909,2010,estimates,male,70_74,461.523
909,2010,estimates,female,75_79,388.292
909,2010,estimates,male,75_79,334.276
909,2010,estimates,female,80_84,320.461
909,2010,estimates,male,80_84,241.297
909,2010,estimates,female,85_89,206.91
909,2010,estimates,male,85_89,122.387
909,2010,estimates,female,90_94,81.904
909,2010,estimates,male,90_94,33.641
909,2010,estimates,female,95_99,22.21
909,2010,estimates,male,95_99,6.51
909,2010,estimates,female,100plus,2.551
909,2010,estimates,male,100plus,0.527
909,2015,constant_fertility,female,"Region, subregion, country or area *",OCEANIA
909,2015,constant_fertility,male,"Region, subregion, country or area *",OCEANIA
909,2015,constant_mortality,female,"Region, subregion, country or area *",OCEANIA
909,2015,constant_mortality,male,"Region, subregion, country or area *",OCEANIA
909,2015,estimates,female,"Region, subregion, country or area *",OCEANIA
909,2015,estimates,male,"Region, subregion, country or area *",OCEANIA
909,2015,high_variant,female,"Region, subregion, country or area *",OCEANIA
909,2015,high_variant,male,"Region, subregion, country or area *",OCEANIA
909,2015,instant_replacement,female,"Region, subregion, country or area *",OCEANIA
909,2015,instant_replacement,male,"Region, subregion, country or area *",OCEANIA
909,2015,low_variant,female,"Region, subregion, country or area *",OCEANIA
909,2015,low_variant,male,"Region, subregion, country or area *",OCEANIA
909,2015,medium_variant,female,"Region, subregion, country or area *",OCEANIA
909,2015,medium_variant,male,"Region, subregion, country or area *",OCEANIA
909,2015,momentum,female,"Region, subregion, country or area *",OCEANIA
909,2015,momentum,male,"Region, subregion, country or area *",OCEANIA
909,2015,no_change,female,"Region, subregion, country or area *",OCEANIA
909,2015,no_change,male,"Region, subregion, country or area *",OCEANIA
909,2015,zero_migration,female,"Region, subregion, country or area *",OCEANIA
909,2015,zero_migration,male,"Region, subregion, country or area *",OCEANIA
909,2015,constant_fertility,female,0_4,1565.383
909,2015,constant_fertility,male,0_4,1659.723
909,2015,constant_mortality,female,0_4,1565.383
909,2015,constant_mortality,male,0_4,1659.723
909,2015,estimates,female,0_4,1565.383
909,2015,estimates,male,0_4,1659.723
909,2015,high_variant,female,0_4,1565.383
909,2015,high_variant,male,0_4,1659.723
909,2015,instant_replacement,female,0_4,1565.383
909,2015,instant_replacement,male,0_4,1659.723
909,2015,low_variant,female,0_4,1565.383
909,2015,low_variant,male,0_4,1659.723
909,2015,medium_variant,female,0_4,1565.383
909,2015,medium_variant,male,0_4,1659.723
909,2015,momentum,female,0_4,1565.383
909,2015,momentum,male,0_4,1659.723
909,2015,no_change,female,0_4,1565.383
909,2015,no_change,male,0_4,1659.723
909,2015,zero_migration,female,0_4,1565.383
909,2015,zero_migration,male,0_4,1659.723
909,2015,constant_fertility,female,5_9,1527.584
909,2015,constant_fertility,male,5_9,1622.122
909,2015,constant_mortality,female,5_9,1527.584
909,2015,constant_mortality,male,5_9,1622.122
909,2015,estimates,female,5_9,1527.584
909,2015,estimates,male,5_9,1622.122
909,2015,high_variant,female,5_9,1527.584
909,2015,high_variant,male,5_9,1622.122
909,2015,instant_replacement,female,5_9,1527.584
909,2015,instant_replacement,male,5_9,1622.122
909,2015,low_variant,female,5_9,1527.584
909,2015,low_variant,male,5_9,1622.122
909,2015,medium_variant,female,5_9,1527.584
909,2015,medium_variant,male,5_9,1622.122
909,2015,momentum,female,5_9,1527.584
909,2015,momentum,male,5_9,1622.122
909,2015,no_change,female,5_9,1527.584
909,2015,no_change,male,5_9,1622.122
909,2015,zero_migration,female,5_9,1527.584
909,2015,zero_migration,male,5_9,1622.122
909,2015,constant_fertility,female,10_14,1426.165
909,2015,constant_fertility,male,10_14,1512.571
909,2015,constant_mortality,female,10_14,1426.165
909,2015,constant_mortality,male,10_14,1512.571
909,2015,estimates,female,10_14,1426.165
909,2015,estimates,male,10_14,1512.571
909,2015,high_variant,female,10_14,1426.165
909,2015,high_variant,male,10_14,1512.571
909,2015,instant_replacement,female,10_14,1426.165
909,2015,instant_replacement,male,10_14,1512.571
909,2015,low_variant,female,10_14,1426.165
909,2015,low_variant,male,10_14,1512.571
909,2015,medium_variant,female,10_14,1426.165
909,2015,medium_variant,male,10_14,1512.571
909,2015,momentum,female,10_14,1426.165
909,2015,momentum,male,10_14,1512.571
909,2015,no_change,female,10_14,1426.165
909,2015,no_change,male,10_14,1512.571
909,2015,zero_migration,female,10_14,1426.165
909,2015,zero_migration,male,10_14,1512.571
909,2015,constant_fertility,female,15_19,1422.102
909,2015,constant_fertility,male,15_19,1505.482
909,2015,constant_mortality,female,15_19,1422.102
909,2015,constant_mortality,male,15_19,1505.482
909,2015,estimates,female,15_19,1422.102
909,2015,estimates,male,15_19,1505.482
909,2015,high_variant,female,15_19,1422.102
909,2015,high_variant,male,15_19,1505.482
909,2015,instant_replacement,female,15_19,1422.102
909,2015,instant_replacement,male,15_19,1505.482
909,2015,low_variant,female,15_19,1422.102
909,2015,low_variant,male,15_19,1505.482
909,2015,medium_variant,female,15_19,1422.102
909,2015,medium_variant,male,15_19,1505.482
909,2015,momentum,female,15_19,1422.102
909,2015,momentum,male,15_19,1505.482
909,2015,no_change,female,15_19,1422.102
909,2015,no_change,male,15_19,1505.482
909,2015,zero_migration,female,15_19,1422.102
909,2015,zero_migration,male,15_19,1505.482
909,2015,constant_fertility,female,20_24,1450.982
909,2015,constant_fertility,male,20_24,1539.907
909,2015,constant_mortality,female,20_24,1450.982
909,2015,constant_mortality,male,20_24,1539.907
909,2015,estimates,female,20_24,1450.982
909,2015,estimates,male,20_24,1539.907
909,2015,high_variant,female,20_24,1450.982
909,2015,high_variant,male,20_24,1539.907
909,2015,instant_replacement,female,20_24,1450.982
909,2015,instant_replacement,male,20_24,1539.907
909,2015,low_variant,female,20_24,1450.982
909,2015,low_variant,male,20_24,1539.907
909,2015,medium_variant,female,20_24,1450.982
909,2015,medium_variant,male,20_24,1539.907
909,2015,momentum,female,20_24,1450.982
909,2015,momentum,male,20_24,1539.907
909,2015,no_change,female,20_24,1450.982
909,2015,no_change,male,20_24,1539.907
909,2015,zero_migration,female,20_24,1450.982
909,2015,zero_migration,male,20_24,1539.907
909,2015,constant_fertility,female,25_29,1459.457
909,2015,constant_fertility,male,25_29,1494.349
909,2015,constant_mortality,female,25_29,1459.457
909,2015,constant_mortality,male,25_29,1494.349
909,2015,estimates,female,25_29,1459.457
909,2015,estimates,male,25_29,1494.349
909,2015,high_variant,female,25_29,1459.457
909,2015,high_variant,male,25_29,1494.349
909,2015,instant_replacement,female,25_29,1459.457
909,2015,instant_replacement,male,25_29,1494.349
909,2015,low_variant,female,25_29,1459.457
909,2015,low_variant,male,25_29,1494.349
909,2015,medium_variant,female,25_29,1459.457
909,2015,medium_variant,male,25_29,1494.349
909,2015,momentum,female,25_29,1459.457
909,2015,momentum,male,25_29,1494.349
909,2015,no_change,female,25_29,1459.457
909,2015,no_change,male,25_29,1494.349
909,2015,zero_migration,female,25_29,1459.457
909,2015,zero_migration,male,25_29,1494.349
909,2015,constant_fertility,female,30_34,1416.262
909,2015,constant_fertility,male,30_34,1427.33
909,2015,constant_mortality,female,30_34,1416.262
909,2015,constant_mortality,male,30_34,1427.33
909,2015,estimates,female,30_34,1416.262
909,2015,estimates,male,30_34,1427.33
909,2015,high_variant,female,30_34,1416.262
909,2015,high_variant,male,30_34,1427.33
909,2015,instant_replacement,female,30_34,1416.262
909,2015,instant_replacement,male,30_34,1427.33
909,2015,low_variant,female,30_34,1416.262
909,2015,low_variant,male,30_34,1427.33
909,2015,medium_variant,female,30_34,1416.262
909,2015,medium_variant,male,30_34,1427.33
909,2015,momentum,female,30_34,1416.262
909,2015,momentum,male,30_34,1427.33
909,2015,no_change,female,30_34,1416.262
909,2015,no_change,male,30_34,1427.33
909,2015,zero_migration,female,30_34,1416.262
909,2015,zero_migration,male,30_34,1427.33
909,2015,constant_fertility,female,35_39,1281.587
909,2015,constant_fertility,male,35_39,1277.576
909,2015,constant_mortality,female,35_39,1281.587
909,2015,constant_mortality,male,35_39,1277.576
909,2015,estimates,female,35_39,1281.587
909,2015,estimates,male,35_39,1277.576
909,2015,high_variant,female,35_39,1281.587
909,2015,high_variant,male,35_39,1277.576
909,2015,instant_replacement,female,35_39,1281.587
