continent,year,variant,gender,age5yearinterval,population
904,1950,estimates,female,0_4,13342.135
904,1950,estimates,male,0_4,13732.215
904,1950,estimates,female,5_9,10778.705
904,1950,estimates,male,5_9,11021.843
904,1950,estimates,female,10_14,9469.8
904,1950,estimates,male,10_14,9649.451
904,1950,estimates,female,15_19,8389.523
904,1950,estimates,male,15_19,8392.154
904,1950,estimates,female,20_24,7604.671
904,1950,estimates,male,20_24,7544.929
904,1950,estimates,female,25_29,6478.247
904,1950,estimates,male,25_29,6423.293
904,1950,estimates,female,30_34,5425.917
904,1950,estimates,male,30_34,5381.608
904,1950,estimates,female,35_39,4914.905
904,1950,estimates,male,35_39,4879.501
904,1950,estimates,female,40_44,4193.644
904,1950,estimates,male,40_44,4193.689
904,1950,estimates,female,45_49,3526.799
904,1950,estimates,male,45_49,3551.022
904,1950,estimates,female,50_54,2971.793
904,1950,estimates,male,50_54,2921.865
904,1950,estimates,female,55_59,2321.996
904,1950,estimates,male,55_59,2244.167
904,1950,estimates,female,60_64,1839.47
904,1950,estimates,male,60_64,1715.285
904,1950,estimates,female,65_69,1340.997
904,1950,estimates,male,65_69,1215.23
904,1950,estimates,female,70_74,919.96
904,1950,estimates,male,70_74,792.633
904,1950,estimates,female,75_79,545.613
904,1950,estimates,male,75_79,440.76
904,1950,estimates,female,80plus,436.298
904,1950,estimates,male,80plus,317.499
904,1955,estimates,female,0_4,16203.805
904,1955,estimates,male,0_4,16604.146
904,1955,estimates,female,5_9,12657.873
904,1955,estimates,male,5_9,12976.849
904,1955,estimates,female,10_14,10616.572
904,1955,estimates,male,10_14,10837.619
904,1955,estimates,female,15_19,9333.598
904,1955,estimates,male,15_19,9467.752
904,1955,estimates,female,20_24,8221.335
904,1955,estimates,male,20_24,8174.323
904,1955,estimates,female,25_29,7410.27
904,1955,estimates,male,25_29,7322.381
904,1955,estimates,female,30_34,6295.725
904,1955,estimates,male,30_34,6226.576
904,1955,estimates,female,35_39,5276.309
904,1955,estimates,male,35_39,5214.306
904,1955,estimates,female,40_44,4730.698
904,1955,estimates,male,40_44,4671.131
904,1955,estimates,female,45_49,4028.648
904,1955,estimates,male,45_49,3985.679
904,1955,estimates,female,50_54,3339.343
904,1955,estimates,male,50_54,3310.865
904,1955,estimates,female,55_59,2756.193
904,1955,estimates,male,55_59,2650.373
904,1955,estimates,female,60_64,2094
904,1955,estimates,male,60_64,1962.821
904,1955,estimates,female,65_69,1573.925
904,1955,estimates,male,65_69,1409.572
904,1955,estimates,female,70_74,1056.971
904,1955,estimates,male,70_74,910.637
904,1955,estimates,female,75_79,634.175
904,1955,estimates,male,75_79,511.444
904,1955,estimates,female,80plus,441.067
904,1955,estimates,male,80plus,316.711
904,1960,estimates,female,0_4,18426.212
904,1960,estimates,male,0_4,18891.325
904,1960,estimates,female,5_9,15486.857
904,1960,estimates,male,5_9,15808.875
904,1960,estimates,female,10_14,12481.355
904,1960,estimates,male,10_14,12773.2
904,1960,estimates,female,15_19,10436.982
904,1960,estimates,male,15_19,10601.897
904,1960,estimates,female,20_24,9104.319
904,1960,estimates,male,20_24,9165.311
904,1960,estimates,female,25_29,7980.565
904,1960,estimates,male,25_29,7886.108
904,1960,estimates,female,30_34,7184.795
904,1960,estimates,male,30_34,7072.768
904,1960,estimates,female,35_39,6102.884
904,1960,estimates,male,35_39,6013.854
904,1960,estimates,female,40_44,5074.749
904,1960,estimates,male,40_44,4995.88
904,1960,estimates,female,45_49,4542.592
904,1960,estimates,male,45_49,4452.585
904,1960,estimates,female,50_54,3813.912
904,1960,estimates,male,50_54,3726.414
904,1960,estimates,female,55_59,3109.889
904,1960,estimates,male,55_59,3020.49
904,1960,estimates,female,60_64,2498.104
904,1960,estimates,male,60_64,2333.591
904,1960,estimates,female,65_69,1810.317
904,1960,estimates,male,65_69,1630.263
904,1960,estimates,female,70_74,1262.103
904,1960,estimates,male,70_74,1076.492
904,1960,estimates,female,75_79,753.258
904,1960,estimates,male,75_79,607.544
904,1960,estimates,female,80plus,539.334
904,1960,estimates,male,80plus,385.726
904,1965,estimates,female,0_4,20988.769
904,1965,estimates,male,0_4,21523.235
904,1965,estimates,female,5_9,17722.462
904,1965,estimates,male,5_9,18083.588
904,1965,estimates,female,10_14,15274.843
904,1965,estimates,male,10_14,15536.514
904,1965,estimates,female,15_19,12264.17
904,1965,estimates,male,15_19,12478.615
904,1965,estimates,female,20_24,10183.521
904,1965,estimates,male,20_24,10280.161
904,1965,estimates,female,25_29,8853.222
904,1965,estimates,male,25_29,8876.405
904,1965,estimates,female,30_34,7755.841
904,1965,estimates,male,30_34,7643.657
904,1965,estimates,female,35_39,6979.483
904,1965,estimates,male,35_39,6854.278
904,1965,estimates,female,40_44,5900.056
904,1965,estimates,male,40_44,5795.09
904,1965,estimates,female,45_49,4886.31
904,1965,estimates,male,45_49,4776.49
904,1965,estimates,female,50_54,4323.872
904,1965,estimates,male,50_54,4183.652
904,1965,estimates,female,55_59,3582.359
904,1965,estimates,male,55_59,3424.498
904,1965,estimates,female,60_64,2847.515
904,1965,estimates,male,60_64,2678.158
904,1965,estimates,female,65_69,2186.315
904,1965,estimates,male,65_69,1956.438
904,1965,estimates,female,70_74,1481.12
904,1965,estimates,male,70_74,1259.448
904,1965,estimates,female,75_79,920.846
904,1965,estimates,male,75_79,731.492
904,1965,estimates,female,80plus,668.152
904,1965,estimates,male,80plus,477.548
904,1970,estimates,female,0_4,22652.481
904,1970,estimates,male,0_4,23246.214
904,1970,estimates,female,5_9,20327.302
904,1970,estimates,male,5_9,20728.461
904,1970,estimates,female,10_14,17516.941
904,1970,estimates,male,10_14,17807.295
904,1970,estimates,female,15_19,15030.891
904,1970,estimates,male,15_19,15213.918
904,1970,estimates,female,20_24,11972.494
904,1970,estimates,male,20_24,12103.511
904,1970,estimates,female,25_29,9885.456
904,1970,estimates,male,25_29,9934.533
904,1970,estimates,female,30_34,8586.572
904,1970,estimates,male,30_34,8595.792
904,1970,estimates,female,35_39,7529.269
904,1970,estimates,male,35_39,7406.53
904,1970,estimates,female,40_44,6759.03
904,1970,estimates,male,40_44,6612.858
904,1970,estimates,female,45_49,5687.892
904,1970,estimates,male,45_49,5544.908
904,1970,estimates,female,50_54,4667.656
904,1970,estimates,male,50_54,4500.983
904,1970,estimates,female,55_59,4075.218
904,1970,estimates,male,55_59,3856.763
904,1970,estimates,female,60_64,3297.123
904,1970,estimates,male,60_64,3051.066
904,1970,estimates,female,65_69,2514.942
904,1970,estimates,male,65_69,2267.077
904,1970,estimates,female,70_74,1798.105
904,1970,estimates,male,70_74,1523.119
904,1970,estimates,female,75_79,1089.426
904,1970,estimates,male,75_79,863.773
904,1970,estimates,female,80plus,837.967
904,1970,estimates,male,80plus,591.857
904,1975,estimates,female,0_4,24259.923
904,1975,estimates,male,0_4,24928.322
904,1975,estimates,female,5_9,22084.124
904,1975,estimates,male,5_9,22522.266
904,1975,estimates,female,10_14,20108.728
904,1975,estimates,male,10_14,20412.506
904,1975,estimates,female,15_19,17258.803
904,1975,estimates,male,15_19,17437.76
904,1975,estimates,female,20_24,14699.445
904,1975,estimates,male,20_24,14760.689
904,1975,estimates,female,25_29,11660.261
904,1975,estimates,male,25_29,11716.775
904,1975,estimates,female,30_34,9632.185
904,1975,estimates,male,30_34,9634.334
904,1975,estimates,female,35_39,8378.794
904,1975,estimates,male,35_39,8347.35
904,1975,estimates,female,40_44,7331.244
904,1975,estimates,male,40_44,7161.923
904,1975,estimates,female,45_49,6552.31
904,1975,estimates,male,45_49,6345.89
904,1975,estimates,female,50_54,5464.124
904,1975,estimates,male,50_54,5242.484
904,1975,estimates,female,55_59,4419.754
904,1975,estimates,male,55_59,4161.831
904,1975,estimates,female,60_64,3767.828
904,1975,estimates,male,60_64,3445.697
904,1975,estimates,female,65_69,2932.385
904,1975,estimates,male,65_69,2587.568
904,1975,estimates,female,70_74,2092.59
904,1975,estimates,male,70_74,1775.19
904,1975,estimates,female,75_79,1344.425
904,1975,estimates,male,75_79,1055.132
904,1975,estimates,female,80plus,1026.975
904,1975,estimates,male,80plus,717.902
904,1980,estimates,female,0_4,25904.515
904,1980,estimates,male,0_4,26704.896
904,1980,estimates,female,5_9,23738.333
904,1980,estimates,male,5_9,24305.787
904,1980,estimates,female,10_14,21824.663
904,1980,estimates,male,10_14,22187.653
904,1980,estimates,female,15_19,19776.873
904,1980,estimates,male,15_19,19953.092
904,1980,estimates,female,20_24,16816.882
904,1980,estimates,male,20_24,16805.681
904,1980,estimates,female,25_29,14298.928
904,1980,estimates,male,25_29,14199.864
904,1980,estimates,female,30_34,11365.254
904,1980,estimates,male,30_34,11310.555
904,1980,estimates,female,35_39,9415.382
904,1980,estimates,male,35_39,9330.974
904,1980,estimates,female,40_44,8180.847
904,1980,estimates,male,40_44,8064.778
904,1980,estimates,female,45_49,7123.113
904,1980,estimates,male,45_49,6871.38
904,1980,estimates,female,50_54,6316.25
904,1980,estimates,male,50_54,6005.67
904,1980,estimates,female,55_59,5196.642
904,1980,estimates,male,55_59,4858.512
904,1980,estimates,female,60_64,4115.65
904,1980,estimates,male,60_64,3730.098
904,1980,estimates,female,65_69,3387.228
904,1980,estimates,male,65_69,2938.394
904,1980,estimates,female,70_74,2471.817
904,1980,estimates,male,70_74,2036.495
904,1980,estimates,female,75_79,1594.855
904,1980,estimates,male,75_79,1245.225
904,1980,estimates,female,80plus,1312.91
904,1980,estimates,male,80plus,895.093
904,1985,estimates,female,0_4,27218.102
904,1985,estimates,male,0_4,28162.42
904,1985,estimates,female,5_9,25461.791
904,1985,estimates,male,5_9,26180.356
904,1985,estimates,female,10_14,23509.121
904,1985,estimates,male,10_14,23969.577
904,1985,estimates,female,15_19,21508.573
904,1985,estimates,male,15_19,21705.276
904,1985,estimates,female,20_24,19326.968
904,1985,estimates,male,20_24,19284.66
904,1985,estimates,female,25_29,16388.712
904,1985,estimates,male,25_29,16214.745
904,1985,estimates,female,30_34,13962.387
904,1985,estimates,male,30_34,13744.558
