region,variant,freq,year,crudedeathrateper1000population
902,estimates,5yearly,1950,23.047
902,estimates,5yearly,1955,20.798
902,estimates,5yearly,1960,18.997
902,estimates,5yearly,1965,15.071
902,estimates,5yearly,1970,12.831
902,estimates,5yearly,1975,11.149
902,estimates,5yearly,1980,10.168
902,estimates,5yearly,1985,9.456
902,estimates,5yearly,1990,8.847
902,estimates,5yearly,1995,8.364
902,estimates,5yearly,2000,7.93
902,estimates,5yearly,2005,7.53
902,estimates,5yearly,2010,7.245
902,constant_fertility,5yearly,2015,7.226
902,constant_mortality,5yearly,2015,7.759
902,high_variant,5yearly,2015,7.218
902,instant_replacement,5yearly,2015,7.004
902,low_variant,5yearly,2015,7.166
902,medium_variant,5yearly,2015,7.192
902,momentum,5yearly,2015,7.543
902,no_change,5yearly,2015,7.801
902,zero_migration,5yearly,2015,7.19
902,constant_fertility,5yearly,2020,7.317
902,constant_mortality,5yearly,2020,8.34
902,high_variant,5yearly,2020,7.264
902,instant_replacement,5yearly,2020,7.164
902,low_variant,5yearly,2020,7.307
902,medium_variant,5yearly,2020,7.285
902,momentum,5yearly,2020,8.151
902,no_change,5yearly,2020,8.399
902,zero_migration,5yearly,2020,7.279
902,constant_fertility,5yearly,2025,7.476
902,constant_mortality,5yearly,2025,9.013
902,high_variant,5yearly,2025,7.376
902,instant_replacement,5yearly,2025,7.469
902,low_variant,5yearly,2025,7.611
902,medium_variant,5yearly,2025,7.49
902,momentum,5yearly,2025,8.895
902,no_change,5yearly,2025,9.052
902,zero_migration,5yearly,2025,7.478
902,constant_fertility,5yearly,2030,7.676
902,constant_mortality,5yearly,2030,9.769
902,high_variant,5yearly,2030,7.542
902,instant_replacement,5yearly,2030,7.85
902,low_variant,5yearly,2030,8.037
902,medium_variant,5yearly,2030,7.778
902,momentum,5yearly,2030,9.709
902,no_change,5yearly,2030,9.743
902,zero_migration,5yearly,2030,7.759
902,constant_fertility,5yearly,2035,7.897
902,constant_mortality,5yearly,2035,10.567
902,high_variant,5yearly,2035,7.77
902,instant_replacement,5yearly,2035,8.281
902,low_variant,5yearly,2035,8.542
902,medium_variant,5yearly,2035,8.132
902,momentum,5yearly,2035,10.53
902,no_change,5yearly,2035,10.432
902,zero_migration,5yearly,2035,8.107
902,constant_fertility,5yearly,2040,8.074
902,constant_mortality,5yearly,2040,11.349
902,high_variant,5yearly,2040,7.988
902,instant_replacement,5yearly,2040,8.718
902,low_variant,5yearly,2040,9.069
902,medium_variant,5yearly,2040,8.489
902,momentum,5yearly,2040,11.316
902,no_change,5yearly,2040,11.058
902,zero_migration,5yearly,2040,8.458
902,constant_fertility,5yearly,2045,8.18
902,constant_mortality,5yearly,2045,12.073
902,high_variant,5yearly,2045,8.167
902,instant_replacement,5yearly,2045,9.16
902,low_variant,5yearly,2045,9.617
902,medium_variant,5yearly,2045,8.834
902,momentum,5yearly,2045,12.046
902,no_change,5yearly,2045,11.569
902,zero_migration,5yearly,2045,8.797
902,constant_fertility,5yearly,2050,8.194
902,constant_mortality,5yearly,2050,12.728
902,high_variant,5yearly,2050,8.288
902,instant_replacement,5yearly,2050,9.584
902,low_variant,5yearly,2050,10.177
902,medium_variant,5yearly,2050,9.15
902,momentum,5yearly,2050,12.705
902,no_change,5yearly,2050,11.945
902,zero_migration,5yearly,2050,9.109
902,constant_fertility,5yearly,2055,8.115
902,constant_mortality,5yearly,2055,13.322
902,high_variant,5yearly,2055,8.358
902,instant_replacement,5yearly,2055,9.977
902,low_variant,5yearly,2055,10.744
902,medium_variant,5yearly,2055,9.436
902,momentum,5yearly,2055,13.291
902,no_change,5yearly,2055,12.193
902,zero_migration,5yearly,2055,9.391
902,constant_fertility,5yearly,2060,7.949
902,constant_mortality,5yearly,2060,13.868
902,high_variant,5yearly,2060,8.387
902,instant_replacement,5yearly,2060,10.329
902,low_variant,5yearly,2060,11.311
902,medium_variant,5yearly,2060,9.69
902,momentum,5yearly,2060,13.805
902,no_change,5yearly,2060,12.329
902,zero_migration,5yearly,2060,9.644
902,constant_fertility,5yearly,2065,7.71
902,constant_mortality,5yearly,2065,14.358
902,high_variant,5yearly,2065,8.389
902,instant_replacement,5yearly,2065,10.64
902,low_variant,5yearly,2065,11.883
902,medium_variant,5yearly,2065,9.921
902,momentum,5yearly,2065,14.22
902,no_change,5yearly,2065,12.357
902,zero_migration,5yearly,2065,9.873
902,constant_fertility,5yearly,2070,7.412
902,constant_mortality,5yearly,2070,14.775
902,high_variant,5yearly,2070,8.368
902,instant_replacement,5yearly,2070,10.911
902,low_variant,5yearly,2070,12.462
902,medium_variant,5yearly,2070,10.132
902,momentum,5yearly,2070,14.516
902,no_change,5yearly,2070,12.284
902,zero_migration,5yearly,2070,10.084
902,constant_fertility,5yearly,2075,7.059
902,constant_mortality,5yearly,2075,15.119
902,high_variant,5yearly,2075,8.32
902,instant_replacement,5yearly,2075,11.12
902,low_variant,5yearly,2075,13.034
902,medium_variant,5yearly,2075,10.314
902,momentum,5yearly,2075,14.684
902,no_change,5yearly,2075,12.132
902,zero_migration,5yearly,2075,10.263
902,constant_fertility,5yearly,2080,6.654
902,constant_mortality,5yearly,2080,15.434
902,high_variant,5yearly,2080,8.228
902,instant_replacement,5yearly,2080,11.214
902,low_variant,5yearly,2080,13.544
902,medium_variant,5yearly,2080,10.435
902,momentum,5yearly,2080,14.761
902,no_change,5yearly,2080,11.954
902,zero_migration,5yearly,2080,10.383
902,constant_fertility,5yearly,2085,6.223
902,constant_mortality,5yearly,2085,15.765
902,high_variant,5yearly,2085,8.118
902,instant_replacement,5yearly,2085,11.19
902,low_variant,5yearly,2085,13.986
902,medium_variant,5yearly,2085,10.508
902,momentum,5yearly,2085,14.793
902,no_change,5yearly,2085,11.793
902,zero_migration,5yearly,2085,10.455
902,constant_fertility,5yearly,2090,5.81
902,constant_mortality,5yearly,2090,16.104
902,high_variant,5yearly,2090,8.04
902,instant_replacement,5yearly,2090,11.091
902,low_variant,5yearly,2090,14.392
902,medium_variant,5yearly,2090,10.582
902,momentum,5yearly,2090,14.785
902,no_change,5yearly,2090,11.657
902,zero_migration,5yearly,2090,10.529
902,constant_fertility,5yearly,2095,5.436
902,constant_mortality,5yearly,2095,16.408
902,high_variant,5yearly,2095,8.024
902,instant_replacement,5yearly,2095,10.951
902,low_variant,5yearly,2095,14.768
902,medium_variant,5yearly,2095,10.684
902,momentum,5yearly,2095,14.736
902,no_change,5yearly,2095,11.531
902,zero_migration,5yearly,2095,10.632
