region,variant,freq,year,crudedeathrateper1000population
920,estimates,5yearly,1950,19.131
920,estimates,5yearly,1955,16.885
920,estimates,5yearly,1960,14.732
920,estimates,5yearly,1965,12.746
920,estimates,5yearly,1970,11.728
920,estimates,5yearly,1975,10.704
920,estimates,5yearly,1980,8.792
920,estimates,5yearly,1985,7.765
920,estimates,5yearly,1990,7.248
920,estimates,5yearly,1995,6.897
920,estimates,5yearly,2000,6.855
920,estimates,5yearly,2005,6.74
920,estimates,5yearly,2010,6.748
920,constant_fertility,5yearly,2015,6.907
920,constant_mortality,5yearly,2015,7.262
920,high_variant,5yearly,2015,6.911
920,instant_replacement,5yearly,2015,6.885
920,low_variant,5yearly,2015,6.89
920,medium_variant,5yearly,2015,6.9
920,momentum,5yearly,2015,7.237
920,no_change,5yearly,2015,7.271
920,zero_migration,5yearly,2015,6.894
920,constant_fertility,5yearly,2020,7.154
920,constant_mortality,5yearly,2020,7.885
920,high_variant,5yearly,2020,7.122
920,instant_replacement,5yearly,2020,7.189
920,low_variant,5yearly,2020,7.227
920,medium_variant,5yearly,2020,7.173
920,momentum,5yearly,2020,7.884
920,no_change,5yearly,2020,7.872
920,zero_migration,5yearly,2020,7.161
920,constant_fertility,5yearly,2025,7.502
920,constant_mortality,5yearly,2025,8.631
920,high_variant,5yearly,2025,7.414
920,instant_replacement,5yearly,2025,7.606
920,low_variant,5yearly,2025,7.747
920,medium_variant,5yearly,2025,7.575
920,momentum,5yearly,2025,8.633
920,no_change,5yearly,2025,8.565
920,zero_migration,5yearly,2025,7.553
920,constant_fertility,5yearly,2030,7.938
920,constant_mortality,5yearly,2030,9.498
920,high_variant,5yearly,2030,7.791
920,instant_replacement,5yearly,2030,8.122
920,low_variant,5yearly,2030,8.429
920,medium_variant,5yearly,2030,8.094
920,momentum,5yearly,2030,9.477
920,no_change,5yearly,2030,9.343
920,zero_migration,5yearly,2030,8.06
920,constant_fertility,5yearly,2035,8.414
920,constant_mortality,5yearly,2035,10.435
920,high_variant,5yearly,2035,8.228
920,instant_replacement,5yearly,2035,8.696
920,low_variant,5yearly,2035,9.209
920,medium_variant,5yearly,2035,8.686
920,momentum,5yearly,2035,10.367
920,no_change,5yearly,2035,10.15
920,zero_migration,5yearly,2035,8.64
920,constant_fertility,5yearly,2040,8.846
920,constant_mortality,5yearly,2040,11.368
920,high_variant,5yearly,2040,8.633
920,instant_replacement,5yearly,2040,9.249
920,low_variant,5yearly,2040,10.007
920,medium_variant,5yearly,2040,9.266
920,momentum,5yearly,2040,11.235
920,no_change,5yearly,2040,10.908
920,zero_migration,5yearly,2040,9.206
920,constant_fertility,5yearly,2045,9.221
920,constant_mortality,5yearly,2045,12.229
920,high_variant,5yearly,2045,8.983
920,instant_replacement,5yearly,2045,9.771
920,low_variant,5yearly,2045,10.83
920,medium_variant,5yearly,2045,9.826
920,momentum,5yearly,2045,12.015
920,no_change,5yearly,2045,11.547
920,zero_migration,5yearly,2045,9.753
920,constant_fertility,5yearly,2050,9.495
920,constant_mortality,5yearly,2050,12.987
920,high_variant,5yearly,2050,9.232
920,instant_replacement,5yearly,2050,10.212
920,low_variant,5yearly,2050,11.64
920,medium_variant,5yearly,2050,10.322
920,momentum,5yearly,2050,12.668
920,no_change,5yearly,2050,12.035
920,zero_migration,5yearly,2050,10.235
920,constant_fertility,5yearly,2055,9.676
920,constant_mortality,5yearly,2055,13.649
920,high_variant,5yearly,2055,9.396
920,instant_replacement,5yearly,2055,10.578
920,low_variant,5yearly,2055,12.452
920,medium_variant,5yearly,2055,10.761
920,momentum,5yearly,2055,13.201
920,no_change,5yearly,2055,12.38
920,zero_migration,5yearly,2055,10.664
920,constant_fertility,5yearly,2060,9.765
920,constant_mortality,5yearly,2060,14.236
920,high_variant,5yearly,2060,9.483
920,instant_replacement,5yearly,2060,10.864
920,low_variant,5yearly,2060,13.253
920,medium_variant,5yearly,2060,11.142
920,momentum,5yearly,2060,13.628
920,no_change,5yearly,2060,12.602
920,zero_migration,5yearly,2060,11.038
920,constant_fertility,5yearly,2065,9.783
920,constant_mortality,5yearly,2065,14.762
920,high_variant,5yearly,2065,9.523
920,instant_replacement,5yearly,2065,11.087
920,low_variant,5yearly,2065,14.056
920,medium_variant,5yearly,2065,11.48
920,momentum,5yearly,2065,13.962
920,no_change,5yearly,2065,12.725
920,zero_migration,5yearly,2065,11.372
920,constant_fertility,5yearly,2070,9.736
920,constant_mortality,5yearly,2070,15.229
920,high_variant,5yearly,2070,9.52
920,instant_replacement,5yearly,2070,11.25
920,low_variant,5yearly,2070,14.859
920,medium_variant,5yearly,2070,11.778
920,momentum,5yearly,2070,14.209
920,no_change,5yearly,2070,12.765
920,zero_migration,5yearly,2070,11.669
920,constant_fertility,5yearly,2075,9.637
920,constant_mortality,5yearly,2075,15.633
920,high_variant,5yearly,2075,9.481
920,instant_replacement,5yearly,2075,11.354
920,low_variant,5yearly,2075,15.661
920,medium_variant,5yearly,2075,12.037
920,momentum,5yearly,2075,14.359
920,no_change,5yearly,2075,12.735
920,zero_migration,5yearly,2075,11.928
920,constant_fertility,5yearly,2080,9.475
920,constant_mortality,5yearly,2080,15.962
920,high_variant,5yearly,2080,9.395
920,instant_replacement,5yearly,2080,11.374
920,low_variant,5yearly,2080,16.417
920,medium_variant,5yearly,2080,12.232
920,momentum,5yearly,2080,14.404
920,no_change,5yearly,2080,12.65
920,zero_migration,5yearly,2080,12.122
920,constant_fertility,5yearly,2085,9.247
920,constant_mortality,5yearly,2085,16.222
920,high_variant,5yearly,2085,9.262
920,instant_replacement,5yearly,2085,11.292
920,low_variant,5yearly,2085,17.065
920,medium_variant,5yearly,2085,12.34
920,momentum,5yearly,2085,14.372
920,no_change,5yearly,2085,12.538
920,zero_migration,5yearly,2085,12.227
920,constant_fertility,5yearly,2090,9.002
920,constant_mortality,5yearly,2090,16.437
920,high_variant,5yearly,2090,9.137
920,instant_replacement,5yearly,2090,11.15
920,low_variant,5yearly,2090,17.606
920,medium_variant,5yearly,2090,12.402
920,momentum,5yearly,2090,14.306
920,no_change,5yearly,2090,12.434
920,zero_migration,5yearly,2090,12.285
920,constant_fertility,5yearly,2095,8.762
920,constant_mortality,5yearly,2095,16.618
920,high_variant,5yearly,2095,9.045
920,instant_replacement,5yearly,2095,10.966
920,low_variant,5yearly,2095,17.986
920,medium_variant,5yearly,2095,12.427
920,momentum,5yearly,2095,14.247
920,no_change,5yearly,2095,12.357
920,zero_migration,5yearly,2095,12.307
