region,variant,freq,year,crudedeathrateper1000population
922,estimates,5yearly,1950,22.115
922,estimates,5yearly,1955,19.517
922,estimates,5yearly,1960,17.037
922,estimates,5yearly,1965,14.433
922,estimates,5yearly,1970,12.407
922,estimates,5yearly,1975,10.582
922,estimates,5yearly,1980,9.226
922,estimates,5yearly,1985,7.801
922,estimates,5yearly,1990,6.961
922,estimates,5yearly,1995,6.202
922,estimates,5yearly,2000,5.666
922,estimates,5yearly,2005,5.379
922,estimates,5yearly,2010,5.306
922,constant_fertility,5yearly,2015,5.191
922,constant_mortality,5yearly,2015,5.563
922,high_variant,5yearly,2015,5.183
922,instant_replacement,5yearly,2015,5.083
922,low_variant,5yearly,2015,5.159
922,medium_variant,5yearly,2015,5.171
922,momentum,5yearly,2015,5.502
922,no_change,5yearly,2015,5.588
922,zero_migration,5yearly,2015,5.21
922,constant_fertility,5yearly,2020,5.11
922,constant_mortality,5yearly,2020,5.932
922,high_variant,5yearly,2020,5.084
922,instant_replacement,5yearly,2020,5.134
922,low_variant,5yearly,2020,5.134
922,medium_variant,5yearly,2020,5.108
922,momentum,5yearly,2020,6.023
922,no_change,5yearly,2020,5.944
922,zero_migration,5yearly,2020,5.174
922,constant_fertility,5yearly,2025,5.165
922,constant_mortality,5yearly,2025,6.397
922,high_variant,5yearly,2025,5.131
922,instant_replacement,5yearly,2025,5.35
922,low_variant,5yearly,2025,5.317
922,medium_variant,5yearly,2025,5.221
922,momentum,5yearly,2025,6.67
922,no_change,5yearly,2025,6.355
922,zero_migration,5yearly,2025,5.34
922,constant_fertility,5yearly,2030,5.335
922,constant_mortality,5yearly,2030,6.992
922,high_variant,5yearly,2030,5.306
922,instant_replacement,5yearly,2030,5.696
922,low_variant,5yearly,2030,5.676
922,medium_variant,5yearly,2030,5.483
922,momentum,5yearly,2030,7.459
922,no_change,5yearly,2030,6.851
922,zero_migration,5yearly,2030,5.665
922,constant_fertility,5yearly,2035,5.584
922,constant_mortality,5yearly,2035,7.701
922,high_variant,5yearly,2035,5.586
922,instant_replacement,5yearly,2035,6.141
922,low_variant,5yearly,2035,6.163
922,medium_variant,5yearly,2035,5.857
922,momentum,5yearly,2035,8.36
922,no_change,5yearly,2035,7.416
922,zero_migration,5yearly,2035,6.108
922,constant_fertility,5yearly,2040,5.852
922,constant_mortality,5yearly,2040,8.462
922,high_variant,5yearly,2040,5.912
922,instant_replacement,5yearly,2040,6.66
922,low_variant,5yearly,2040,6.735
922,medium_variant,5yearly,2040,6.294
922,momentum,5yearly,2040,9.338
922,no_change,5yearly,2040,7.981
922,zero_migration,5yearly,2040,6.62
922,constant_fertility,5yearly,2045,6.102
922,constant_mortality,5yearly,2045,9.227
922,high_variant,5yearly,2045,6.245
922,instant_replacement,5yearly,2045,7.233
922,low_variant,5yearly,2045,7.375
922,medium_variant,5yearly,2045,6.765
922,momentum,5yearly,2045,10.356
922,no_change,5yearly,2045,8.484
922,zero_migration,5yearly,2045,7.169
922,constant_fertility,5yearly,2050,6.3
922,constant_mortality,5yearly,2050,9.968
922,high_variant,5yearly,2050,6.554
922,instant_replacement,5yearly,2050,7.83
922,low_variant,5yearly,2050,8.062
922,medium_variant,5yearly,2050,7.242
922,momentum,5yearly,2050,11.349
922,no_change,5yearly,2050,8.89
922,zero_migration,5yearly,2050,7.719
922,constant_fertility,5yearly,2055,6.441
922,constant_mortality,5yearly,2055,10.667
922,high_variant,5yearly,2055,6.837
922,instant_replacement,5yearly,2055,8.436
922,low_variant,5yearly,2055,8.799
922,medium_variant,5yearly,2055,7.724
922,momentum,5yearly,2055,12.236
922,no_change,5yearly,2055,9.179
922,zero_migration,5yearly,2055,8.259
922,constant_fertility,5yearly,2060,6.51
922,constant_mortality,5yearly,2060,11.301
922,high_variant,5yearly,2060,7.081
922,instant_replacement,5yearly,2060,9.011
922,low_variant,5yearly,2060,9.558
922,medium_variant,5yearly,2060,8.187
922,momentum,5yearly,2060,12.938
922,no_change,5yearly,2060,9.34
922,zero_migration,5yearly,2060,8.752
922,constant_fertility,5yearly,2065,6.489
922,constant_mortality,5yearly,2065,11.849
