region,variant,freq,year,crudedeathrateper1000population
926,instant_replacement,5yearly,2065,10.392
926,low_variant,5yearly,2065,14.056
926,medium_variant,5yearly,2065,11.727
926,momentum,5yearly,2065,13.518
926,no_change,5yearly,2065,14.58
926,zero_migration,5yearly,2065,13.115
926,constant_fertility,5yearly,2070,11.922
926,constant_mortality,5yearly,2070,14.047
926,high_variant,5yearly,2070,9.424
926,instant_replacement,5yearly,2070,10.041
926,low_variant,5yearly,2070,14.134
926,medium_variant,5yearly,2070,11.483
926,momentum,5yearly,2070,13.207
926,no_change,5yearly,2070,14.613
926,zero_migration,5yearly,2070,12.832
926,constant_fertility,5yearly,2075,11.954
926,constant_mortality,5yearly,2075,14.019
926,high_variant,5yearly,2075,9.164
926,instant_replacement,5yearly,2075,9.873
926,low_variant,5yearly,2075,14.489
926,medium_variant,5yearly,2075,11.449
926,momentum,5yearly,2075,12.903
926,no_change,5yearly,2075,14.667
926,zero_migration,5yearly,2075,12.738
926,constant_fertility,5yearly,2080,11.989
926,constant_mortality,5yearly,2080,13.888
926,high_variant,5yearly,2080,8.897
926,instant_replacement,5yearly,2080,9.699
926,low_variant,5yearly,2080,14.876
926,medium_variant,5yearly,2080,11.413
926,momentum,5yearly,2080,12.519
926,no_change,5yearly,2080,14.614
926,zero_migration,5yearly,2080,12.601
926,constant_fertility,5yearly,2085,11.852
926,constant_mortality,5yearly,2085,13.722
926,high_variant,5yearly,2085,8.501
926,instant_replacement,5yearly,2085,9.383
926,low_variant,5yearly,2085,15.077
926,medium_variant,5yearly,2085,11.21
926,momentum,5yearly,2085,12.174
926,no_change,5yearly,2085,14.518
926,zero_migration,5yearly,2085,12.257
926,constant_fertility,5yearly,2090,11.659
926,constant_mortality,5yearly,2090,13.626
926,high_variant,5yearly,2090,8.083
926,instant_replacement,5yearly,2090,9.042
926,low_variant,5yearly,2090,15.215
926,medium_variant,5yearly,2090,10.955
926,momentum,5yearly,2090,12.018
926,no_change,5yearly,2090,14.488
926,zero_migration,5yearly,2090,11.887
926,constant_fertility,5yearly,2095,11.544
926,constant_mortality,5yearly,2095,13.623
926,high_variant,5yearly,2095,7.756
926,instant_replacement,5yearly,2095,8.81
926,low_variant,5yearly,2095,15.434
926,medium_variant,5yearly,2095,10.777
926,momentum,5yearly,2095,12.099
926,no_change,5yearly,2095,14.537
926,zero_migration,5yearly,2095,11.671
