region,variant,freq,year,crudedeathrateper1000population
912,estimates,5yearly,1950,23.703
912,estimates,5yearly,1955,20.783
912,estimates,5yearly,1960,18.467
912,estimates,5yearly,1965,16.398
912,estimates,5yearly,1970,14.748
912,estimates,5yearly,1975,12.674
912,estimates,5yearly,1980,10.544
912,estimates,5yearly,1985,8.731
912,estimates,5yearly,1990,7.715
912,estimates,5yearly,1995,6.919
912,estimates,5yearly,2000,6.556
912,estimates,5yearly,2005,6.223
912,estimates,5yearly,2010,6.007
912,constant_fertility,5yearly,2015,5.827
912,constant_mortality,5yearly,2015,6.211
912,high_variant,5yearly,2015,5.822
912,instant_replacement,5yearly,2015,5.665
912,low_variant,5yearly,2015,5.776
912,medium_variant,5yearly,2015,5.799
912,momentum,5yearly,2015,6.048
912,no_change,5yearly,2015,6.246
912,zero_migration,5yearly,2015,5.796
912,constant_fertility,5yearly,2020,5.737
912,constant_mortality,5yearly,2020,6.496
912,high_variant,5yearly,2020,5.721
912,instant_replacement,5yearly,2020,5.777
912,low_variant,5yearly,2020,5.752
912,medium_variant,5yearly,2020,5.736
912,momentum,5yearly,2020,6.49
912,no_change,5yearly,2020,6.516
912,zero_migration,5yearly,2020,5.723
912,constant_fertility,5yearly,2025,5.751
912,constant_mortality,5yearly,2025,6.907
912,high_variant,5yearly,2025,5.735
912,instant_replacement,5yearly,2025,6.03
912,low_variant,5yearly,2025,5.913
912,medium_variant,5yearly,2025,5.821
912,momentum,5yearly,2025,7.061
912,no_change,5yearly,2025,6.865
912,zero_migration,5yearly,2025,5.792
912,constant_fertility,5yearly,2030,5.848
912,constant_mortality,5yearly,2030,7.446
912,high_variant,5yearly,2030,5.845
912,instant_replacement,5yearly,2030,6.381
912,low_variant,5yearly,2030,6.221
912,medium_variant,5yearly,2030,6.025
912,momentum,5yearly,2030,7.736
912,no_change,5yearly,2030,7.296
912,zero_migration,5yearly,2030,5.975
912,constant_fertility,5yearly,2035,5.982
912,constant_mortality,5yearly,2035,8.056
912,high_variant,5yearly,2035,6.021
912,instant_replacement,5yearly,2035,6.79
912,low_variant,5yearly,2035,6.612
912,medium_variant,5yearly,2035,6.299
912,momentum,5yearly,2035,8.458
912,no_change,5yearly,2035,7.756
912,zero_migration,5yearly,2035,6.228
912,constant_fertility,5yearly,2040,6.105
912,constant_mortality,5yearly,2040,8.662
912,high_variant,5yearly,2040,6.212
912,instant_replacement,5yearly,2040,7.236
912,low_variant,5yearly,2040,7.051
912,medium_variant,5yearly,2040,6.601
912,momentum,5yearly,2040,9.171
912,no_change,5yearly,2040,8.162
912,zero_migration,5yearly,2040,6.506
912,constant_fertility,5yearly,2045,6.185
