region,variant,freq,year,crudedeathrateper1000population
906,estimates,5yearly,1950,20.552
906,estimates,5yearly,1955,19.161
906,estimates,5yearly,1960,18.568
906,estimates,5yearly,1965,11.894
906,estimates,5yearly,1970,8.753
906,estimates,5yearly,1975,7.012
906,estimates,5yearly,1980,6.566
906,estimates,5yearly,1985,6.634
906,estimates,5yearly,1990,6.57
906,estimates,5yearly,1995,6.62
906,estimates,5yearly,2000,6.443
906,estimates,5yearly,2005,6.685
906,estimates,5yearly,2010,7.172
906,constant_fertility,5yearly,2015,7.691
906,constant_mortality,5yearly,2015,8.164
906,high_variant,5yearly,2015,7.672
906,instant_replacement,5yearly,2015,7.651
906,low_variant,5yearly,2015,7.704
906,medium_variant,5yearly,2015,7.688
906,momentum,5yearly,2015,8.126
906,no_change,5yearly,2015,8.167
906,zero_migration,5yearly,2015,7.686
906,constant_fertility,5yearly,2020,8.383
906,constant_mortality,5yearly,2020,9.309
906,high_variant,5yearly,2020,8.263
906,instant_replacement,5yearly,2020,8.171
906,low_variant,5yearly,2020,8.46
906,medium_variant,5yearly,2020,8.36
906,momentum,5yearly,2020,9.097
906,no_change,5yearly,2020,9.333
906,zero_migration,5yearly,2020,8.354
906,constant_fertility,5yearly,2025,9.269
906,constant_mortality,5yearly,2025,10.658
906,high_variant,5yearly,2025,8.983
906,instant_replacement,5yearly,2025,8.865
906,low_variant,5yearly,2025,9.44
906,medium_variant,5yearly,2025,9.205
906,momentum,5yearly,2025,10.252
906,no_change,5yearly,2025,10.729
906,zero_migration,5yearly,2025,9.194
906,constant_fertility,5yearly,2030,10.302
906,constant_mortality,5yearly,2030,12.183
906,high_variant,5yearly,2030,9.805
906,instant_replacement,5yearly,2030,9.685
906,low_variant,5yearly,2030,10.6
906,medium_variant,5yearly,2030,10.186
906,momentum,5yearly,2030,11.556
906,no_change,5yearly,2030,12.32
906,zero_migration,5yearly,2030,10.167
906,constant_fertility,5yearly,2035,11.441
906,constant_mortality,5yearly,2035,13.79
906,high_variant,5yearly,2035,10.699
906,instant_replacement,5yearly,2035,10.583
906,low_variant,5yearly,2035,11.899
906,medium_variant,5yearly,2035,11.267
906,momentum,5yearly,2035,12.902
906,no_change,5yearly,2035,14.003
906,zero_migration,5yearly,2035,11.24
906,constant_fertility,5yearly,2040,12.551
906,constant_mortality,5yearly,2040,15.292
906,high_variant,5yearly,2040,11.509
906,instant_replacement,5yearly,2040,11.394
906,low_variant,5yearly,2040,13.203
906,medium_variant,5yearly,2040,12.303
906,momentum,5yearly,2040,14.081
906,no_change,5yearly,2040,15.604
906,zero_migration,5yearly,2040,12.266
906,constant_fertility,5yearly,2045,13.576
906,constant_mortality,5yearly,2045,16.531
906,high_variant,5yearly,2045,12.144
906,instant_replacement,5yearly,2045,12.024
906,low_variant,5yearly,2045,14.451
906,medium_variant,5yearly,2045,13.217
906,momentum,5yearly,2045,14.918
906,no_change,5yearly,2045,16.99
906,zero_migration,5yearly,2045,13.169
906,constant_fertility,5yearly,2050,14.471
906,constant_mortality,5yearly,2050,17.434
906,high_variant,5yearly,2050,12.551
906,instant_replacement,5yearly,2050,12.433
906,low_variant,5yearly,2050,15.603
906,medium_variant,5yearly,2050,13.96
906,momentum,5yearly,2050,15.356
906,no_change,5yearly,2050,18.096
906,zero_migration,5yearly,2050,13.901
906,constant_fertility,5yearly,2055,15.174
906,constant_mortality,5yearly,2055,18.011
906,high_variant,5yearly,2055,12.704
906,instant_replacement,5yearly,2055,12.611
906,low_variant,5yearly,2055,16.609
906,medium_variant,5yearly,2055,14.488
906,momentum,5yearly,2055,15.455
906,no_change,5yearly,2055,18.911
906,zero_migration,5yearly,2055,14.418
906,constant_fertility,5yearly,2060,15.648
906,constant_mortality,5yearly,2060,18.331
906,high_variant,5yearly,2060,12.61
906,instant_replacement,5yearly,2060,12.572
906,low_variant,5yearly,2060,17.43
906,medium_variant,5yearly,2060,14.778
906,momentum,5yearly,2060,15.324
906,no_change,5yearly,2060,19.487
906,zero_migration,5yearly,2060,14.7
906,constant_fertility,5yearly,2065,15.947
906,constant_mortality,5yearly,2065,18.419
906,high_variant,5yearly,2065,12.342
906,instant_replacement,5yearly,2065,12.377
906,low_variant,5yearly,2065,18.106
906,medium_variant,5yearly,2065,14.883
906,momentum,5yearly,2065,15.015
906,no_change,5yearly,2065,19.844
906,zero_migration,5yearly,2065,14.802
906,constant_fertility,5yearly,2070,16.219
906,constant_mortality,5yearly,2070,18.248
906,high_variant,5yearly,2070,12.017
906,instant_replacement,5yearly,2070,12.13
906,low_variant,5yearly,2070,18.786
906,medium_variant,5yearly,2070,14.93
906,momentum,5yearly,2070,14.525
906,no_change,5yearly,2070,19.961
906,zero_migration,5yearly,2070,14.848
906,constant_fertility,5yearly,2075,16.435
906,constant_mortality,5yearly,2075,17.796
906,high_variant,5yearly,2075,11.611
906,instant_replacement,5yearly,2075,11.806
906,low_variant,5yearly,2075,19.429
906,medium_variant,5yearly,2075,14.889
906,momentum,5yearly,2075,13.881
906,no_change,5yearly,2075,19.803
906,zero_migration,5yearly,2075,14.808
906,constant_fertility,5yearly,2080,16.422
906,constant_mortality,5yearly,2080,17.279
906,high_variant,5yearly,2080,11.037
906,instant_replacement,5yearly,2080,11.321
906,low_variant,5yearly,2080,19.826
906,medium_variant,5yearly,2080,14.616
906,momentum,5yearly,2080,13.307
906,no_change,5yearly,2080,19.575
906,zero_migration,5yearly,2080,14.542
906,constant_fertility,5yearly,2085,16.166
906,constant_mortality,5yearly,2085,16.987
906,high_variant,5yearly,2085,10.345
906,instant_replacement,5yearly,2085,10.735
906,low_variant,5yearly,2085,19.923
906,medium_variant,5yearly,2085,14.128
906,momentum,5yearly,2085,13.069
906,no_change,5yearly,2085,19.568
906,zero_migration,5yearly,2085,14.062
906,constant_fertility,5yearly,2090,15.889
906,constant_mortality,5yearly,2090,16.921
906,high_variant,5yearly,2090,9.735
906,instant_replacement,5yearly,2090,10.259
906,low_variant,5yearly,2090,19.939
906,medium_variant,5yearly,2090,13.644
906,momentum,5yearly,2090,13.183
906,no_change,5yearly,2090,19.768
906,zero_migration,5yearly,2090,13.584
906,constant_fertility,5yearly,2095,15.931
906,constant_mortality,5yearly,2095,16.875
906,high_variant,5yearly,2095,9.421
906,instant_replacement,5yearly,2095,10.121
906,low_variant,5yearly,2095,20.25
906,medium_variant,5yearly,2095,13.454
906,momentum,5yearly,2095,13.415
906,no_change,5yearly,2095,19.931
906,zero_migration,5yearly,2095,13.396
906,constant_fertility,5yearly,Regi,Eastern Asia
906,constant_mortality,5yearly,Regi,Eastern Asia
906,estimates,5yearly,Regi,Eastern Asia
906,high_variant,5yearly,Regi,Eastern Asia
906,instant_replacement,5yearly,Regi,Eastern Asia
906,low_variant,5yearly,Regi,Eastern Asia
906,medium_variant,5yearly,Regi,Eastern Asia
906,momentum,5yearly,Regi,Eastern Asia
906,no_change,5yearly,Regi,Eastern Asia
906,zero_migration,5yearly,Regi,Eastern Asia
