region,variant,freq,year,crudedeathrateper1000population
916,estimates,5yearly,1950,17.701
916,estimates,5yearly,1955,14.689
916,estimates,5yearly,1960,12.54
916,estimates,5yearly,1965,11.21
916,estimates,5yearly,1970,9.881
916,estimates,5yearly,1975,8.268
916,estimates,5yearly,1980,7.103
916,estimates,5yearly,1985,6.233
916,estimates,5yearly,1990,5.548
916,estimates,5yearly,1995,5.061
916,estimates,5yearly,2000,4.847
916,estimates,5yearly,2005,4.786
916,estimates,5yearly,2010,4.859
916,constant_fertility,5yearly,2015,4.966
916,constant_mortality,5yearly,2015,5.279
916,high_variant,5yearly,2015,4.97
916,instant_replacement,5yearly,2015,4.945
916,low_variant,5yearly,2015,4.942
916,medium_variant,5yearly,2015,4.956
916,momentum,5yearly,2015,5.257
916,no_change,5yearly,2015,5.293
916,zero_migration,5yearly,2015,4.948
916,constant_fertility,5yearly,2020,5.092
916,constant_mortality,5yearly,2020,5.74
916,high_variant,5yearly,2020,5.079
916,instant_replacement,5yearly,2020,5.126
916,low_variant,5yearly,2020,5.141
916,medium_variant,5yearly,2020,5.109
916,momentum,5yearly,2020,5.743
916,no_change,5yearly,2020,5.731
916,zero_migration,5yearly,2020,5.097
916,constant_fertility,5yearly,2025,5.253
916,constant_mortality,5yearly,2025,6.274
916,high_variant,5yearly,2025,5.222
916,instant_replacement,5yearly,2025,5.348
916,low_variant,5yearly,2025,5.45
916,medium_variant,5yearly,2025,5.332
916,momentum,5yearly,2025,6.27
916,no_change,5yearly,2025,6.201
916,zero_migration,5yearly,2025,5.313
916,constant_fertility,5yearly,2030,5.47
916,constant_mortality,5yearly,2030,6.911
916,high_variant,5yearly,2030,5.425
916,instant_replacement,5yearly,2030,5.629
916,low_variant,5yearly,2030,5.876
916,medium_variant,5yearly,2030,5.639
916,momentum,5yearly,2030,6.865
916,no_change,5yearly,2030,6.737
916,zero_migration,5yearly,2030,5.611
916,constant_fertility,5yearly,2035,5.754
916,constant_mortality,5yearly,2035,7.662
916,high_variant,5yearly,2035,5.712
916,instant_replacement,5yearly,2035,5.983
916,low_variant,5yearly,2035,6.409
916,medium_variant,5yearly,2035,6.038
916,momentum,5yearly,2035,7.542
916,no_change,5yearly,2035,7.348
916,zero_migration,5yearly,2035,5.999
916,constant_fertility,5yearly,2040,6.086
916,constant_mortality,5yearly,2040,8.511
916,high_variant,5yearly,2040,6.06
916,instant_replacement,5yearly,2040,6.405
916,low_variant,5yearly,2040,7.051
916,medium_variant,5yearly,2040,6.518
916,momentum,5yearly,2040,8.29
916,no_change,5yearly,2040,8.01
916,zero_migration,5yearly,2040,6.466
916,constant_fertility,5yearly,2045,6.436
916,constant_mortality,5yearly,2045,9.426
916,high_variant,5yearly,2045,6.432
916,instant_replacement,5yearly,2045,6.869
916,low_variant,5yearly,2045,7.788
916,medium_variant,5yearly,2045,7.054
916,momentum,5yearly,2045,9.08
916,no_change,5yearly,2045,8.682
916,zero_migration,5yearly,2045,6.988
916,constant_fertility,5yearly,2050,6.797
916,constant_mortality,5yearly,2050,10.386
916,high_variant,5yearly,2050,6.819
916,instant_replacement,5yearly,2050,7.373
916,low_variant,5yearly,2050,8.637
916,medium_variant,5yearly,2050,7.647
916,momentum,5yearly,2050,9.884
916,no_change,5yearly,2050,9.333
916,zero_migration,5yearly,2050,7.565
916,constant_fertility,5yearly,2055,7.154
916,constant_mortality,5yearly,2055,11.354
916,high_variant,5yearly,2055,7.211
916,instant_replacement,5yearly,2055,7.899
916,low_variant,5yearly,2055,9.596
916,medium_variant,5yearly,2055,8.286
916,momentum,5yearly,2055,10.66
916,no_change,5yearly,2055,9.926
916,zero_migration,5yearly,2055,8.188
916,constant_fertility,5yearly,2060,7.506
916,constant_mortality,5yearly,2060,12.297
916,high_variant,5yearly,2060,7.61
916,instant_replacement,5yearly,2060,8.443
916,low_variant,5yearly,2060,10.675
916,medium_variant,5yearly,2060,8.974
916,momentum,5yearly,2060,11.369
916,no_change,5yearly,2060,10.43
916,zero_migration,5yearly,2060,8.858
916,constant_fertility,5yearly,2065,7.806
916,constant_mortality,5yearly,2065,13.173
916,high_variant,5yearly,2065,7.974
916,instant_replacement,5yearly,2065,8.956
916,low_variant,5yearly,2065,11.82
916,medium_variant,5yearly,2065,9.658
916,momentum,5yearly,2065,11.975
916,no_change,5yearly,2065,10.817
916,zero_migration,5yearly,2065,9.527
916,constant_fertility,5yearly,2070,8.03
916,constant_mortality,5yearly,2070,13.966
916,high_variant,5yearly,2070,8.276
916,instant_replacement,5yearly,2070,9.411
916,low_variant,5yearly,2070,13.002
916,medium_variant,5yearly,2070,10.307
916,momentum,5yearly,2070,12.47
916,no_change,5yearly,2070,11.084
916,zero_migration,5yearly,2070,10.165
916,constant_fertility,5yearly,2075,8.147
916,constant_mortality,5yearly,2075,14.668
916,high_variant,5yearly,2075,8.48
916,instant_replacement,5yearly,2075,9.765
916,low_variant,5yearly,2075,14.168
916,medium_variant,5yearly,2075,10.874
916,momentum,5yearly,2075,12.853
916,no_change,5yearly,2075,11.242
916,zero_migration,5yearly,2075,10.726
916,constant_fertility,5yearly,2080,8.21
916,constant_mortality,5yearly,2080,15.278
916,high_variant,5yearly,2080,8.636
916,instant_replacement,5yearly,2080,10.072
916,low_variant,5yearly,2080,15.398
916,medium_variant,5yearly,2080,11.415
916,momentum,5yearly,2080,13.128
916,no_change,5yearly,2080,11.311
916,zero_migration,5yearly,2080,11.266
916,constant_fertility,5yearly,2085,8.203
916,constant_mortality,5yearly,2085,15.762
916,high_variant,5yearly,2085,8.73
916,instant_replacement,5yearly,2085,10.298
916,low_variant,5yearly,2085,16.64
916,medium_variant,5yearly,2085,11.896
916,momentum,5yearly,2085,13.278
916,no_change,5yearly,2085,11.296
916,zero_migration,5yearly,2085,11.746
916,constant_fertility,5yearly,2090,8.1
916,constant_mortality,5yearly,2090,16.11
916,high_variant,5yearly,2090,8.735
916,instant_replacement,5yearly,2090,10.389
916,low_variant,5yearly,2090,17.773
916,medium_variant,5yearly,2090,12.25
916,momentum,5yearly,2090,13.306
916,no_change,5yearly,2090,11.227
916,zero_migration,5yearly,2090,12.097
916,constant_fertility,5yearly,2095,7.944
916,constant_mortality,5yearly,2095,16.353
916,high_variant,5yearly,2095,8.697
916,instant_replacement,5yearly,2095,10.368
916,low_variant,5yearly,2095,18.744
916,medium_variant,5yearly,2095,12.491
916,momentum,5yearly,2095,13.262
916,no_change,5yearly,2095,11.154
916,zero_migration,5yearly,2095,12.334
