region,variant,freq,year,crudedeathrateper1000population
927,estimates,5yearly,1950,9.268
927,estimates,5yearly,1955,8.792
927,estimates,5yearly,1960,8.668
927,estimates,5yearly,1965,8.683
927,estimates,5yearly,1970,8.265
927,estimates,5yearly,1975,7.743
927,estimates,5yearly,1980,7.463
927,estimates,5yearly,1985,7.387
927,estimates,5yearly,1990,7.074
927,estimates,5yearly,1995,7.014
927,estimates,5yearly,2000,6.772
927,estimates,5yearly,2005,6.636
927,estimates,5yearly,2010,6.65
927,constant_fertility,5yearly,2015,6.739
927,constant_mortality,5yearly,2015,7.174
927,high_variant,5yearly,2015,6.721
927,instant_replacement,5yearly,2015,6.724
927,low_variant,5yearly,2015,6.767
927,medium_variant,5yearly,2015,6.744
927,momentum,5yearly,2015,7.273
927,no_change,5yearly,2015,7.169
927,zero_migration,5yearly,2015,6.857
927,constant_fertility,5yearly,2020,6.791
927,constant_mortality,5yearly,2020,7.65
927,high_variant,5yearly,2020,6.719
927,instant_replacement,5yearly,2020,6.739
927,low_variant,5yearly,2020,6.903
927,medium_variant,5yearly,2020,6.81
927,momentum,5yearly,2020,7.914
927,no_change,5yearly,2020,7.629
927,zero_migration,5yearly,2020,7.121
927,constant_fertility,5yearly,2025,7.011
927,constant_mortality,5yearly,2025,8.214
927,high_variant,5yearly,2025,6.864
927,instant_replacement,5yearly,2025,6.923
927,low_variant,5yearly,2025,7.245
927,medium_variant,5yearly,2025,7.049
927,momentum,5yearly,2025,8.661
927,no_change,5yearly,2025,8.17
927,zero_migration,5yearly,2025,7.575
927,constant_fertility,5yearly,2030,7.378
927,constant_mortality,5yearly,2030,8.891
927,high_variant,5yearly,2030,7.147
927,instant_replacement,5yearly,2030,7.253
927,low_variant,5yearly,2030,7.763
927,medium_variant,5yearly,2030,7.442
927,momentum,5yearly,2030,9.566
927,no_change,5yearly,2030,8.816
927,zero_migration,5yearly,2030,8.229
927,constant_fertility,5yearly,2035,7.817
927,constant_mortality,5yearly,2035,9.563
927,high_variant,5yearly,2035,7.499
927,instant_replacement,5yearly,2035,7.652
927,low_variant,5yearly,2035,8.373
927,medium_variant,5yearly,2035,7.912
927,momentum,5yearly,2035,10.503
927,no_change,5yearly,2035,9.448
927,zero_migration,5yearly,2035,9.01
927,constant_fertility,5yearly,2040,8.167
927,constant_mortality,5yearly,2040,10.086
927,high_variant,5yearly,2040,7.76
927,instant_replacement,5yearly,2040,7.961
927,low_variant,5yearly,2040,8.914
927,medium_variant,5yearly,2040,8.299
927,momentum,5yearly,2040,11.295
927,no_change,5yearly,2040,9.924
927,zero_migration,5yearly,2040,9.74
