region,variant,freq,year,crudedeathrateper1000population
901,estimates,5yearly,1950,10.561
901,estimates,5yearly,1955,9.722
901,estimates,5yearly,1960,9.344
901,estimates,5yearly,1965,9.441
901,estimates,5yearly,1970,9.533
901,estimates,5yearly,1975,9.554
901,estimates,5yearly,1980,9.705
901,estimates,5yearly,1985,9.653
901,estimates,5yearly,1990,10.034
901,estimates,5yearly,1995,10.229
901,estimates,5yearly,2000,10.275
901,estimates,5yearly,2005,10.044
901,estimates,5yearly,2010,9.939
901,constant_fertility,5yearly,2015,10.221
901,constant_mortality,5yearly,2015,10.817
901,high_variant,5yearly,2015,10.183
901,instant_replacement,5yearly,2015,10.164
901,low_variant,5yearly,2015,10.249
901,medium_variant,5yearly,2015,10.216
901,momentum,5yearly,2015,10.816
901,no_change,5yearly,2015,10.822
901,zero_migration,5yearly,2015,10.266
901,constant_fertility,5yearly,2020,10.466
901,constant_mortality,5yearly,2020,11.547
901,high_variant,5yearly,2020,10.31
901,instant_replacement,5yearly,2020,10.272
901,low_variant,5yearly,2020,10.58
901,medium_variant,5yearly,2020,10.443
901,momentum,5yearly,2020,11.515
901,no_change,5yearly,2020,11.572
901,zero_migration,5yearly,2020,10.588
901,constant_fertility,5yearly,2025,10.761
901,constant_mortality,5yearly,2025,12.248
901,high_variant,5yearly,2025,10.439
901,instant_replacement,5yearly,2025,10.432
901,low_variant,5yearly,2025,10.998
901,medium_variant,5yearly,2025,10.711
901,momentum,5yearly,2025,12.204
901,no_change,5yearly,2025,12.304
901,zero_migration,5yearly,2025,10.965
901,constant_fertility,5yearly,2030,11.157
901,constant_mortality,5yearly,2030,13.001
901,high_variant,5yearly,2030,10.649
901,instant_replacement,5yearly,2030,10.695
901,low_variant,5yearly,2030,11.544
901,medium_variant,5yearly,2030,11.078
901,momentum,5yearly,2030,12.97
901,no_change,5yearly,2030,13.094
901,zero_migration,5yearly,2030,11.462
901,constant_fertility,5yearly,2035,11.635
901,constant_mortality,5yearly,2035,13.747
901,high_variant,5yearly,2035,10.927
901,instant_replacement,5yearly,2035,11.033
901,low_variant,5yearly,2035,12.185
901,medium_variant,5yearly,2035,11.522
901,momentum,5yearly,2035,13.743
901,no_change,5yearly,2035,13.883
901,zero_migration,5yearly,2035,12.057
901,constant_fertility,5yearly,2040,12.056
901,constant_mortality,5yearly,2040,14.322
901,high_variant,5yearly,2040,11.125
901,instant_replacement,5yearly,2040,11.294
901,low_variant,5yearly,2040,12.784
901,medium_variant,5yearly,2040,11.901
901,momentum,5yearly,2040,14.333
901,no_change,5yearly,2040,14.511
901,zero_migration,5yearly,2040,12.599
901,constant_fertility,5yearly,2045,12.338
901,constant_mortality,5yearly,2045,14.646
901,high_variant,5yearly,2045,11.151
901,instant_replacement,5yearly,2045,11.387
901,low_variant,5yearly,2045,13.263
901,medium_variant,5yearly,2045,12.13
901,momentum,5yearly,2045,14.631
901,no_change,5yearly,2045,14.902
901,zero_migration,5yearly,2045,12.994
901,constant_fertility,5yearly,2050,12.48
901,constant_mortality,5yearly,2050,14.767
901,high_variant,5yearly,2050,11.001
901,instant_replacement,5yearly,2050,11.31
901,low_variant,5yearly,2050,13.625
901,medium_variant,5yearly,2050,12.209
901,momentum,5yearly,2050,14.667
901,no_change,5yearly,2050,15.103
901,zero_migration,5yearly,2050,13.228
901,constant_fertility,5yearly,2055,12.538
901,constant_mortality,5yearly,2055,14.767
901,high_variant,5yearly,2055,10.743
901,instant_replacement,5yearly,2055,11.139
901,low_variant,5yearly,2055,13.933
901,medium_variant,5yearly,2055,12.199
901,momentum,5yearly,2055,14.537
901,no_change,5yearly,2055,15.19
901,zero_migration,5yearly,2055,13.359
901,constant_fertility,5yearly,2060,12.527
901,constant_mortality,5yearly,2060,14.693
901,high_variant,5yearly,2060,10.417
901,instant_replacement,5yearly,2060,10.913
901,low_variant,5yearly,2060,14.193
901,medium_variant,5yearly,2060,12.118
901,momentum,5yearly,2060,14.311
901,no_change,5yearly,2060,15.205
901,zero_migration,5yearly,2060,13.394
901,constant_fertility,5yearly,2065,12.459
901,constant_mortality,5yearly,2065,14.57
901,high_variant,5yearly,2065,10.05
901,instant_replacement,5yearly,2065,10.651
901,low_variant,5yearly,2065,14.406
901,medium_variant,5yearly,2065,11.981
901,momentum,5yearly,2065,14.017
901,no_change,5yearly,2065,15.168
901,zero_migration,5yearly,2065,13.336
901,constant_fertility,5yearly,2070,12.381
901,constant_mortality,5yearly,2070,14.402
901,high_variant,5yearly,2070,9.685
901,instant_replacement,5yearly,2070,10.388
901,low_variant,5yearly,2070,14.618
901,medium_variant,5yearly,2070,11.832
901,momentum,5yearly,2070,13.657
901,no_change,5yearly,2070,15.086
901,zero_migration,5yearly,2070,13.222
901,constant_fertility,5yearly,2075,12.255
901,constant_mortality,5yearly,2075,14.198
