region,variant,freq,year,crudedeathrateper1000population
1502,instant_replacement,5yearly,2040,10.054
1502,low_variant,5yearly,2040,11.42
1502,medium_variant,5yearly,2040,10.6
1502,momentum,5yearly,2040,12.583
1502,no_change,5yearly,2040,13.246
1502,zero_migration,5yearly,2040,10.549
1502,constant_fertility,5yearly,2045,11.1
1502,constant_mortality,5yearly,2045,14.39
1502,high_variant,5yearly,2045,10.317
1502,instant_replacement,5yearly,2045,10.561
1502,low_variant,5yearly,2045,12.386
1502,medium_variant,5yearly,2045,11.275
1502,momentum,5yearly,2045,13.338
1502,no_change,5yearly,2045,14.195
1502,zero_migration,5yearly,2045,11.211
1502,constant_fertility,5yearly,2050,11.598
1502,constant_mortality,5yearly,2050,15.202
1502,high_variant,5yearly,2050,10.6
1502,instant_replacement,5yearly,2050,10.93
1502,low_variant,5yearly,2050,13.304
1502,medium_variant,5yearly,2050,11.841
1502,momentum,5yearly,2050,13.846
1502,no_change,5yearly,2050,14.929
1502,zero_migration,5yearly,2050,11.764
1502,constant_fertility,5yearly,2055,11.959
1502,constant_mortality,5yearly,2055,15.832
1502,high_variant,5yearly,2055,10.736
1502,instant_replacement,5yearly,2055,11.171
1502,low_variant,5yearly,2055,14.167
1502,medium_variant,5yearly,2055,12.293
1502,momentum,5yearly,2055,14.153
1502,no_change,5yearly,2055,15.458
1502,zero_migration,5yearly,2055,12.204
1502,constant_fertility,5yearly,2060,12.185
1502,constant_mortality,5yearly,2060,16.317
1502,high_variant,5yearly,2060,10.748
1502,instant_replacement,5yearly,2060,11.303
1502,low_variant,5yearly,2060,14.974
1502,medium_variant,5yearly,2060,12.637
1502,momentum,5yearly,2060,14.313
1502,no_change,5yearly,2060,15.807
1502,zero_migration,5yearly,2060,12.538
1502,constant_fertility,5yearly,2065,12.295
1502,constant_mortality,5yearly,2065,16.629
1502,high_variant,5yearly,2065,10.669
1502,instant_replacement,5yearly,2065,11.349
1502,low_variant,5yearly,2065,15.74
1502,medium_variant,5yearly,2065,12.893
1502,momentum,5yearly,2065,14.319
1502,no_change,5yearly,2065,15.953
1502,zero_migration,5yearly,2065,12.786
1502,constant_fertility,5yearly,2070,12.34
1502,constant_mortality,5yearly,2070,16.72
1502,high_variant,5yearly,2070,10.539
1502,instant_replacement,5yearly,2070,11.343
1502,low_variant,5yearly,2070,16.519
1502,medium_variant,5yearly,2070,13.105
1502,momentum,5yearly,2070,14.143
1502,no_change,5yearly,2070,15.868
1502,zero_migration,5yearly,2070,12.994
1502,constant_fertility,5yearly,2075,12.268
1502,constant_mortality,5yearly,2075,16.594
1502,high_variant,5yearly,2075,10.315
1502,instant_replacement,5yearly,2075,11.238
1502,low_variant,5yearly,2075,17.239
1502,medium_variant,5yearly,2075,13.215
1502,momentum,5yearly,2075,13.812
1502,no_change,5yearly,2075,15.565
1502,zero_migration,5yearly,2075,13.104
1502,constant_fertility,5yearly,2080,11.996
1502,constant_mortality,5yearly,2080,16.42
1502,high_variant,5yearly,2080,9.947
1502,instant_replacement,5yearly,2080,10.974
1502,low_variant,5yearly,2080,17.759
1502,medium_variant,5yearly,2080,13.133
1502,momentum,5yearly,2080,13.501
1502,no_change,5yearly,2080,15.205
1502,zero_migration,5yearly,2080,13.028
1502,constant_fertility,5yearly,2085,11.578
1502,constant_mortality,5yearly,2085,16.391
1502,high_variant,5yearly,2085,9.507
1502,instant_replacement,5yearly,2085,10.625
1502,low_variant,5yearly,2085,18.099
1502,medium_variant,5yearly,2085,12.915
1502,momentum,5yearly,2085,13.399
1502,no_change,5yearly,2085,14.957
1502,zero_migration,5yearly,2085,12.819
1502,constant_fertility,5yearly,2090,11.153
1502,constant_mortality,5yearly,2090,16.493
1502,high_variant,5yearly,2090,9.133
1502,instant_replacement,5yearly,2090,10.343
1502,low_variant,5yearly,2090,18.409
1502,medium_variant,5yearly,2090,12.711
1502,momentum,5yearly,2090,13.51
1502,no_change,5yearly,2090,14.797
1502,zero_migration,5yearly,2090,12.624
1502,constant_fertility,5yearly,2095,10.876
1502,constant_mortality,5yearly,2095,16.568
1502,high_variant,5yearly,2095,8.962
1502,instant_replacement,5yearly,2095,10.281
1502,low_variant,5yearly,2095,18.896
1502,medium_variant,5yearly,2095,12.698
1502,momentum,5yearly,2095,13.665
1502,no_change,5yearly,2095,14.596
1502,zero_migration,5yearly,2095,12.614
